姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
杨洋,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,主治医师,,3.2,1477,龋病，牙体牙髓病，根尖周病的治疗，疑难根管的治疗，桩核冠修复，冷光美白治疗，前牙美容修复，牙周-牙髓联合病变的治疗，残根残冠的保存治疗。,"2,055,998次",21篇,1477位,644位,656位,,,
石磊,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,主治医师,,3.2,132,前牙美容修复 全瓷冠修复 根管治疗,"99,904次",2篇,132位,114位,115位,,,
鲁丽英,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,,,,,,,,,,
张艳芳,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,79,牙周病，牙周牙髓联合病及常见口腔粘膜病的诊治,"54,283次",2篇,79位,58位,58位,,,
吴关昌,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,,根管治疗 牙周病变,"7,846次",0篇,0位,0位,0位,,,
赵振宇,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,21,龋齿 根管治疗 烤瓷冠,"37,665次",0篇,21位,12位,12位,,,
李晓光,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,3,根尖周病,"10,923次",0篇,3位,2位,2位,,,
黄阳,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,293,牙体牙髓、口腔修复,"86,086次",5篇,293位,280位,280位,,,
李至睿,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,176,口腔科常见病的诊治，牙体牙髓病治疗，牙体缺损的修复治疗,"89,286次",0篇,176位,139位,140位,,,
王婧,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,,,3.1,,,,,,,,,,
王一珠,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,,,3.1,,,,,,,,,,
王兴,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,,,"9,075次",0篇,0位,0位,0位,,,
杨婷,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,,,3.1,,,,,,,,,,
赵立升,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,,,3.1,,,,,,,,,,
冯杭,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,,口腔疾病,"4,956次",0篇,0位,0位,0位,,,
王雯,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,住院医师,,3.1,,口腔科疾病,"4,865次",0篇,0位,0位,0位,,,
时权,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,,,3.1,,,,,,,,,,
袁京,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,,,3.1,,,,,,,,,,
王莹,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,,,3.1,,,,,,,,,,
张明,北京,海淀,中国人民解放军总医院(301医院),其他,口腔科,副主任医师,副教授,4,,颌面部外伤，多发性骨折，口腔颌面部肿瘤，口腔颌面部缺损修复与重建，唇腭裂修复与治疗,,,,,,,,
胡毅,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.6,178,肺癌的靶向治疗、免疫治疗等全程、综合治疗策略制定；神经内分泌癌治疗有丰富临床经验；擅长疑难肿瘤的个体化诊治,"427,163次",2篇,178位,0位,7位,,,
徐建明,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.6,6974,胃癌、结直肠癌、食管癌、肝癌、胰腺癌、胃肠间质瘤和神经内分泌癌等消化系统肿瘤的内科治疗,"8,047,348次",55篇,6974位,37位,44位,,,
王艳荣,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.7,825,消化道肿瘤、呼吸道肿瘤、乳腺癌、妇科肿瘤等常规化疗，免疫治疗及靶向治疗，以及针对晚期肿瘤的癌痛，营养，恶性胸腹水等姑息治疗。,"247,428次",42篇,825位,276位,276位,,,
焦顺昌,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.6,8,1、肿瘤的综合治疗；2、化疗增敏的研究；3、以免疫、基因治疗为主的肿瘤生物靶向治疗。,"147,085次",0篇,8位,1位,3位,,,
白莉,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.6,39,各种实体肿瘤，尤其是消化系统肿瘤的临床诊断和综合治疗包括胃癌、结直肠癌、肝癌、食管癌和胰腺癌等。,"95,076次",0篇,39位,0位,0位,,,
杨清明,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.6,3129,擅长各种淋巴瘤的治疗，对难治性和复发性霍奇金淋巴瘤的治疗有独到之处，通过改良的ＭＯＡＰ方案治疗，约近８０％的病例病情改善，是国内最早使用CD30单抗、CARＴ细胞和PD-1抗体治疗难治性淋巴瘤的专家。通过PD-1联合化疗治疗原发纵隔大B淋巴瘤和EBV阳性的淋巴瘤，取得了很好的治疗效果。对于老年骨髓瘤和肺癌、结肠癌的治疗有丰富的经验，救治了大量疑难病例。,"2,730,562次",9篇,3129位,309位,331位,,,
李瑛,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,副教授,3.6,159,肿瘤的内科综合治疗和药物的敏感性研究。尤其在乳腺癌，肺癌，胃肠道肿瘤以及妇科肿瘤的化疗、靶向治疗、免疫治疗和姑息支持治疗,"85,626次",1篇,159位,80位,80位,,,
江泽飞,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.6,,乳腺癌临床研究,,,,,,,,
钱远宇,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,,3.5,371,肺癌、消化道肿瘤、前列腺癌、尿路上皮癌等肿瘤化疗、靶向、免疫治疗；心血管病、危重病监护诊治、营养及器官支持治疗等。,"460,651次",22篇,371位,25位,25位,,,
杜楠,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.5,27,胸部肿瘤、腹部肿瘤和黑素瘤的治疗；特色医疗为生物靶向和特异免疫疗法。采用抗血管生成疗法治疗恶性胸腹水和脑转移具有独到之处,"165,754次",0篇,27位,0位,0位,,,
戴广海,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.5,,以化疗为主的综合治疗；肿瘤耐药和增敏；热疗、化疗结合,,,,,,,,
李建雄,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.5,24,射波刀治疗和针对乳腺癌、肺癌、头颈部肿瘤及胰腺癌等肿瘤精确放疗、立体定向放疗和靶向治疗,"94,130次",0篇,24位,0位,0位,,,
李小梅,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,副教授,3.5,,恶性肿瘤的个体化治疗，晚期肿瘤的综合治疗有比较丰富的经验。,,,,,,,,
赵卫红,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,副教授,3.5,293,恶性肿瘤的诊断、鉴别诊断及综合治疗（化疗，靶向治疗，内分泌治疗等）,"527,321次",4篇,293位,0位,3位,,,
肖文华,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.5,,肿瘤规范化疗、自体及异基因造血干细胞移植治疗恶性肿瘤、肿瘤药敏实验个体化指导肿瘤化疗、肿瘤疫苗及树突状细胞等肿瘤免疫治疗、肿瘤靶向治疗，肿瘤阶梯止痛及微囊化嗜铬细胞止痛等,,,,,,,,
刘晓晴,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.5,214,肺癌的化疗、分子靶向治疗、免疫治疗，等综合治疗；肺癌新药的国际和国内临床验证；肺癌预见性和个体化治疗。,"602,669次",29篇,214位,0位,0位,,,
杨武威,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,教授,3.5,76,恶性肿瘤及良性疾病的微创介入治疗，包括血管介入、超声消融（海扶）、氩氦刀冷冻消融、微波消融等。主要研究病种：肝脏肿瘤、骨肿瘤、软组织肿瘤、胰腺癌、肾癌、肺癌、乳腺肿瘤、子宫肌瘤、子宫腺肌症等。,"128,159次",0篇,76位,0位,3位,,,
杨俊兰,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,,3.5,898,乳腺癌的化疗、内分泌治疗及靶向治疗。,"440,113次",2篇,898位,525位,529位,,,
王红,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.5,22,各种肺部肿瘤疾病的诊断治疗,"26,304次",1篇,22位,3位,3位,,,
赵宏,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,,3.4,,以化疗为主综合治疗恶性肿瘤、各种腔内化疗、干细胞移植治疗实体瘤等,,,,,,,,
汪进良,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.4,195,1、肺癌的综合治疗，包括分子靶向治疗、抗PD1/PD-L1为主的免疫治疗、化疗、多学科协作联合治疗，并探索特异性免疫治疗；2、泌尿系肿瘤包括肾癌、输尿管癌等的靶向及免疫治疗；3、胃肠胰肿瘤的内科治疗；4、肉瘤等疑难少见肿瘤的个体化治疗。,"110,966次",0篇,195位,88位,88位,,,
张东,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,,3.4,,呼吸、消化、泌尿等系统肿瘤的诊治，尤其在肺癌诊治及缓和医疗具有丰富经验。,,,,,,,,
秦海峰,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.4,168,致力于肺部肿瘤的多学科诊疗及个体化治疗，深入探索基于分子病理检测的靶向治疗方案及免疫治疗方案，在肺部肿瘤的综合治疗方面积累了大量的临床经验。在肺癌射频消融治疗、微波治疗、肿瘤放射粒子植入治疗、经支气管镜气道肿瘤冷冻治疗等肿瘤微创治疗技术方面积累了丰富的经验。,"325,564次",0篇,168位,0位,0位,,,
朱敏,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.4,141,肺癌，乳腺癌，胃癌，食管癌，大肠癌，妇科及泌尿系肿瘤等的个体化综合诊治，靶向和免疫治疗,"38,908次",0篇,141位,8位,8位,,,
黄建华,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,,3.4,,肿瘤免疫治疗方案的个体化设计。,,,,,,,,
刘洋,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,讲师,3.4,,胰腺癌、胆管细胞癌、淋巴瘤的免疫细胞治疗、靶向治疗和综合治疗。,,,,,,,,
黄海力,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.4,595,对肿瘤患者各种不适症状的缓解和支持，如疼痛，乏力，厌食，恶心，呕吐，便秘，腹胀，腹泻，腹痛，失眠，焦虑，抑郁，喘憋等。,"1,010,326次",7篇,595位,238位,240位,,,
郭学光,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.4,231,肺癌及胸腺瘤/癌的诊断及化疗，基于分子靶点的肺癌个体化治疗。气管镜检查及活检，超声引导下肺穿刺活检（EBUS-TBNA）,"188,434次",1篇,231位,8位,8位,,,
王鹏,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.4,,恶性肿瘤的诊断和内科综合治疗策略制定，尤其专长于肺癌及消化道肿瘤的化疗、分子靶向治疗和免疫治疗,,,,,,,,
韩全利,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.4,227,胃癌，肠癌，胰腺癌，食管癌，胆管癌等常见实体瘤以及肺癌的化疗靶向治疗和免疫治疗,"139,915次",0篇,227位,0位,1位,,,
李方,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主任医师,副教授,3.3,,① 恶性肿瘤以全身静脉化疗为基础的综合治疗；② 恶性肿瘤并发症的处理；③ 晚期恶性肿瘤姑息治疗，癌性疼痛的规范治疗。对常见肿瘤特别是乳腺癌、肺癌的晚期综合治疗、术后辅助化疗、新辅助化疗、内分泌治疗、免疫及生物靶向治疗有深刻的理解和长期的实践经验,,,,,,,,
袁方,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.3,,骨肿瘤,"11,330次",0篇,0位,0位,0位,,,
刘哲峰,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.3,911,肺癌诊断和治疗。包括化疗、分子靶向治疗及PD-1为主的免疫治疗等综合方案的制订。,"785,157次",0篇,911位,458位,463位,,,
齐晓光,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.3,1543,从事肿瘤专业10年，专注肺癌，胃肠道肿瘤的诊治，致力于提供与国际接轨的诊疗方案； 擅长基因检测报告解读（指导个体化靶向、免疫、遗传性肿瘤等），肿瘤免疫治疗，肿瘤营养支持，癌痛等舒缓诊治； 努力做一名有信仰，有温度，有态度，有情怀的医生。,"1,203,978次",40篇,1543位,318位,332位,,,
吴超,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.3,423,肺癌、消化道肿瘤、乳腺癌，泌尿生殖系统肿瘤等常见实体瘤的内科治疗，肿瘤的化疗、靶向、内分泌治疗、免疫治疗等综合治疗。擅长制定肿瘤的个体化治疗方案，肿瘤的舒缓治疗，营养支持等。,"186,766次",18篇,423位,243位,243位,,,
李晓松,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.3,94,肺癌、乳腺癌、结直肠癌、胃癌等肿瘤的靶向治疗及免疫治疗，联合应用多种激光、热疗、放疗等手段，进一步提高疗效，临床经验丰富。,"107,812次",6篇,94位,10位,10位,,,
千年松,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.3,2,实体肿瘤，特别是胃癌、结直肠癌、胰腺癌、食管癌、肝癌等消化系统恶性肿瘤的临床诊断和治疗,"13,938次",0篇,2位,0位,0位,,,
蔡毅,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.3,43,肺癌，胃癌，食管癌，乳腺癌，结直肠癌，胰腺癌，肝癌，胆管细胞癌，胰腺癌，肾癌，输尿管癌，膀胱癌的化疗，靶向，内分泌和免疫治疗。,"20,834次",0篇,43位,0位,0位,,,
周岗,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.3,542,实体瘤的内科诊治，尤其擅长肺癌，食管癌、胃癌、肝癌、胰腺癌及结直肠癌等消化系及泌尿系肿瘤的化疗、靶向治疗和免疫治疗。,"196,815次",1篇,542位,41位,42位,,,
方平,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.3,,肺癌、消化道肿瘤、乳腺癌、妇科肿瘤、头颈部肿瘤及老年肿瘤的临床个体化治疗和分子靶向治疗,,,,,,,,
彭亮,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.3,80,乳腺癌，肺癌，前列腺癌的诊治,"63,115次",13篇,80位,50位,50位,,,
张国庆,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.3,,肺癌、食管癌、头颈部恶性肿瘤和尿路上皮癌等多种肿瘤的免疫治疗、精准靶向治疗以及多学科综合治疗。,,,,,,,,
伍建宇,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,以肺癌、胃肠道肿瘤为主的实体瘤的化疗、靶向治疗、免疫及姑息治疗,,,,,,,,
杨波,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,274,擅长肺癌、乳腺癌、泌尿系肿瘤、肉瘤的内科化疗、靶向治疗和免疫治疗。同时对晚期肿瘤患者的疼痛管理和营养支持也有心得。,"297,780次",7篇,274位,107位,111位,,,
王李杰,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,讲师,3.2,136,恶性肿瘤诊断和综合治疗，消化道肿瘤，肝癌，胰腺癌，肺癌，乳腺癌等,"298,024次",9篇,136位,0位,0位,,,
朱建华,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.2,101,恶性肿瘤的综合治疗、乳腺癌综合治疗包括化疗、内分泌治疗及分子靶向治疗，药敏实验指导下的肿瘤个体化治疗，癌痛的三阶梯治疗,"288,776次",3篇,101位,5位,6位,,,
张霞,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,胃肠、肺、胰腺、乳腺肿瘤的诊治,"6,215次",0篇,0位,0位,0位,,,
王治宽,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,化疗及靶向治疗为主的恶性肿瘤的综合治疗及个体化治疗，以及化疗敏感性预测的基础及临床研究,,,,,,,,
高萍,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,189,肺癌、乳腺癌诊治，将个体化治疗与国际规范相融合。致力于靶向及综合治疗研究.,"121,711次",0篇,189位,168位,169位,,,
鞠艳芳,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,肺癌、乳腺癌化疗方案优化选择及个体化治疗方面,,,,,,,,
马俊勋,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,1,肺癌、乳腺癌、消化道肿瘤的综合治疗及靶向治疗。内科常见病、内科急诊、急危重症等。,"42,765次",0篇,1位,0位,1位,,,
孙胜杰,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,肺癌、消化道肿瘤、乳腺癌等恶性肿瘤的个体化治疗，尤其在肿瘤靶向、免疫治疗等方面有较丰富的经验。,,,,,,,,
燕翔,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,肺癌的免疫治疗、靶向治疗及化疗等，对个体化综合治疗在丰富的临床经验。,,,,,,,,
刘天懿,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副研究员,3.2,9,黑色素瘤、肾癌、胰腺癌、肝胆管癌、卵巢癌、脑胶质瘤的综合诊疗,"25,411次",0篇,9位,0位,0位,,,
陈丽,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,各种实体肿瘤，尤其是肺癌和胃癌、结直肠癌、胰腺癌、食管癌等消化系统恶性肿瘤的临床诊断和综合治疗,,,,,,,,
赵晓,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,实体瘤的内科治疗，尤其在肺癌、消化道肿瘤的综合治疗及免疫治疗方面有较深造诣。,,,,,,,,
吴志勇,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,123,恶性肿瘤的诊断和内科综合治疗，尤其在恶性肿瘤的靶向治疗及免疫治疗方面有较深造诣。,"68,037次",2篇,123位,75位,75位,,,
刘芳,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,549,肺癌、头颈部肿瘤、消化道肿瘤、乳腺癌等实体瘤的治疗,"499,741次",0篇,549位,71位,76位,,,
朱艳云,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,消化道恶性肿瘤，乳腺癌，肺癌的综合治疗及个体化治疗,"6,390次",0篇,0位,0位,0位,,,
崔智,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.2,84,恶性肿瘤的综合治疗，肺癌、乳腺癌等实体肿瘤的靶向治疗、化疗及免疫治疗,"48,545次",0篇,84位,75位,77位,,,
施伟伟,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,10,肺癌、胃癌、肠癌等恶性肿瘤的靶向和免疫治疗,"15,478次",0篇,10位,0位,0位,,,
董伟伟,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,,,,,,,,,
李秋文,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,恶性肿瘤的综合治疗,,,,,,,,
宋鹏,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,肺癌、胃癌、肝胆及泌尿肿瘤的化疗、靶向、免疫治疗。,,,,,,,,
张帆,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,,,,,,,,,
韩璐,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,副教授,3.2,,消化道常见肿瘤如食管、胃肠癌的规范化治疗；消化系统胆道癌、胰腺癌等难治肿瘤的新辅助治疗及免疫治疗。,,,,,,,,
宋琪,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,副主任医师,,3.2,,实体肿瘤的内科综合治疗，尤其在肺癌等恶性肿瘤的化疗增敏、联合治疗及特异性免疫治疗方面有深入研究,,,,,,,,
韩春,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.1,,,,,,,,,,
李瑾昱,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.1,,,,,,,,,,
令狐锐霞,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.1,132,乳腺癌，胃肠道肿瘤，肺癌等,"74,129次",0篇,132位,111位,113位,,,
张兴洋,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.1,6,精通乳腺癌的常规诊治,"8,572次",0篇,6位,0位,0位,,,
刘铁娥,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.1,13,肺癌、胃癌、肠癌等,"8,945次",0篇,13位,0位,0位,,,
李娟,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,主治医师,,3.1,,胃肠道消化系统肿瘤,"4,829次",0篇,0位,0位,0位,,,
吕瑶,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,,,3.1,,,,,,,,,,
茅慧,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,,,3.1,,,,,,,,,,
周鑫,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,住院医师,,3.1,82,肺癌，乳腺癌等,"95,642次",3篇,82位,9位,10位,,,
苟苗苗,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,住院医师,,3.1,4,胃肠道肿瘤等,"9,432次",0篇,4位,3位,3位,,,
管莎莎,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,住院医师,,3.1,,消化系统肿瘤,"5,125次",0篇,0位,0位,0位,,,
王春萌,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,住院医师,,3.1,24,难治复发性淋巴瘤的综合治疗，尤其是霍奇金淋巴瘤,"20,333次",0篇,24位,21位,21位,,,
司海燕,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,,,3.1,,,,,,,,,,
孙琼,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,,,3.1,,,,,,,,,,
董苑梅,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,,,3.1,,,,,,,,,,
陶海涛,北京,海淀,中国人民解放军总医院(301医院),其他,肿瘤内科,,,3.1,,,,,,,,,,
罗渝昆,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,5.0,3844,腹部、血管、甲状腺、乳腺、甲状旁腺等部位常见病及疑难病症超声诊断及鉴别，熟练开展超声引导下各部位的穿刺活检、置管引流以及甲状腺结节、甲状旁腺腺瘤、乳腺结节等部位肿瘤的超声介入微创消融治疗。,"2,989,141次",0篇,3844位,1446位,1595位,3,1947例,1137例
唐杰,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,3.4,,腹部疑难病，血管彩超检查；超声造影；经直肠前列腺；腹部及甲状腺、乳腺等穿刺活检与介入治疗,,,,,,,,
汪伟,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,,4.0,2903,子宫肌瘤、子宫腺肌病、硬纤维瘤病等良、恶性实体肿瘤、骨肿瘤的超声消融治疗（HIFU治疗，海扶刀），超声引导下的穿刺活检及置管引流，腹盆腔及浅表占位病变的超声影像诊断，包括甲状腺及乳腺疾病的超声影像诊断，肿瘤局部治疗后的影像评估等,"1,468,812次",11篇,2903位,798位,816位,2,882例,654例
高怡,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,,3.5,1212,腹部、心脏、血管、乳腺、甲状腺疾病彩超诊断,"201,932次",12篇,1212位,831位,901位,,,
王知力,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,3.5,195,乳腺，甲状腺，淋巴结疾病的超声诊断，乳腺穿刺活检及微创旋切治疗，甲状腺粗针及细针穿刺活检。,"109,424次",1篇,195位,2位,4位,,,
焦子育,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主治医师,,3.5,119,甲状腺，乳腺疾病的超声诊断和介入治疗,"29,833次",0篇,119位,50位,51位,,,
温朝阳,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,3.4,,全身血管疑难疾病彩超诊断；心脏疑难病彩超诊断；下肢静脉曲张、透析动静脉瘘狭窄超声引导下介入治疗,,,,,,,,
汪龙霞,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,3.4,307,妇产科疾病的超声诊断，妇科疾病超声引导下穿刺活检与介入治疗,"315,010次",0篇,307位,1位,13位,,,
王月香,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,副教授,3.4,,四肢肌肉骨关节病变超声检查及超声引导下介入治疗；超声引导下腹部、胸腔、四肢等部位占位性病变穿刺活检；肝肾囊肿穿刺酒精固化治疗,"15,174次",0篇,0位,0位,0位,,,
李越,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,3.3,,复杂疑难心脏病、胎儿及经食道超声心动图诊断；右心声学造影；先心病导管介入治疗超声引导,,,,,,,,
王旸,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,副主任医师,副教授,3.3,,常规腹部超声、术中超声、浅表软组织超声、血管超声、肌肉及骨关节超声、经直肠前列腺超声检查,,,,,,,,
李俊来,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,3.3,,腹部疑难病、乳腺、甲状腺、阴囊及四肢、颈部血管彩超检查；超声造影；穿刺活检与介入治疗,,,,,,,,
李民,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,副主任医师,,3.3,166,腹部和外周血管超声及血管超声造影的诊断。风湿免疫系统疾病超声诊断。,"56,891次",0篇,166位,136位,137位,,,
安力春,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,副教授,3.3,,腹部疑难病、血管、甲状腺、乳腺、肌肉、眼睛彩超检查；超声造影；穿刺活检及介入治疗；腹腔镜超声检查,,,,,,,,
王军燕,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,主任医师,教授,3.3,,妇产科复杂疾病超声诊断；妇科疾病介入治疗与穿刺活检；超声造影,,,,,,,,
张明博,北京,海淀,中国人民解放军总医院(301医院),其他,超声医学科,副主任医师,副教授,3.2,,甲状腺（旁腺）疑难疾病的超声诊断及消融治疗；腹部脏器超声引导下穿刺活检、置管引流、囊肿治疗、乳腺旋切治疗；肌骨超声诊断和介入治疗。,"22,902次",0篇,1位,0位,0位,,,
