姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
郭丽丽,新疆,石河子,石河子大学医学院第一附属医院,外科,整形美容外科,主任医师,教授,3.3,1200,瘢痕、皮肤肿瘤的整复手术、头面部及肢体畸形的设计、诊断和矫正，美容整形手术,"855,244次",7篇,1200位,85位,88位,,,
熊伟,新疆,石河子,石河子大学医学院第一附属医院,外科,整形美容外科,主任医师,副教授,3.3,1468,擅长面部年轻化手术及面部各器官（上，下眼睑，口唇，耳，鼻，下颌）的美容手术和修复再造，各部位吸脂塑型和自体脂肪颗粒移植，乳房的充填和缩小整形，体表肿瘤的切除和创面修复，外伤后瘢痕的切除及修复，腋臭根治和拇外翻的矫正,"261,282次",105篇,1468位,0位,0位,,,
李保国,新疆,石河子,石河子大学医学院第一附属医院,外科,整形美容外科,,,2.8,,,,,,,,,,
吴希康,新疆,石河子,石河子大学医学院第一附属医院,外科,神经外科,主任医师,教授,3.0,,乳腺、甲状腺疾病的诊治,,,,,,,,
田卫东,新疆,石河子,石河子大学医学院第一附属医院,外科,神经外科,主治医师,讲师,2.9,134,颅脑损伤，三叉神经痛，癫痫，脑、脊髓的血管性疾病：包括脑梗死、脑出血、动脉瘤、血管畸形、烟雾病、海绵状血管瘤，颈动脉狭窄和脑膜瘤、胶质瘤、垂体瘤。,"82,232次",19篇,134位,47位,48位,,,
王洋,新疆,石河子,石河子大学医学院第一附属医院,外科,神经外科,主治医师,,2.8,,脑肿瘤,"6,332次",0篇,0位,0位,0位,,,
谷强,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,副教授,3.2,20,新生儿、呼吸、循环等方面,"19,382次",0篇,20位,0位,0位,,,
宁建英,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,,3.3,,儿童血液肿瘤、内分泌及儿科常见病、多发病的诊疗,,,,,,,,
李芳君,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,教授,3.2,1386,擅长小儿皮肤病，内科常见病及多发病的诊断与治疗，擅长疑难杂症的鉴别诊断。小儿反复呼吸道感染及过敏性疾病的诊断与治疗积累了丰富的经验。,,0篇,1386位,769位,770位,,,
王美燕,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,副主任医师,,3.2,,新生儿及小儿呼吸系统及消化系统疾病的诊治及抢救,,,,,,,,
章伟,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,副主任医师,,3.2,,儿童常见病、儿童纤维支气管镜、儿童呼吸系统疾病、神经系统疾病治疗,,,,,,,,
杨红,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,教授,3.2,,小儿呼吸、神经及营养系统疾病,,,,,,,,
陈永林,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,副主任医师,,3.2,,儿童常见病、儿童心导管术、先心病介入封堵术、儿童心血管疾病、肾脏疾病、肾穿刺活检及儿童危重症疾病治疗,,,,,,,,
张惠荣,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,副教授,3.1,48,新生儿肺炎、黄疸，小儿哮喘，癫痫等,"35,770次",1篇,48位,4位,4位,,,
潘金勇,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,副主任医师,讲师,3.1,489,"先心病介入治疗 ：熟练掌握儿童先天性心脏病诊断及介入手术治疗，儿童心肌炎的诊断和治疗，儿童心律失常的诊断治疗，儿童心肌病的诊断和治疗。
儿童重症监护：儿童重症监护治疗，呼吸机及儿童血液净化治疗重症脓毒症，儿童内科及儿童外科，心脏介入治疗及心脏外科术后的重症监护。
新生儿重症监护：擅长新生儿呼吸系统，心血管系统，神经系统疾病的诊断和治疗，对新生儿急危重症可提供高级生命支持治疗。熟练掌握新生儿各种重症监护技术。","197,044次",1篇,489位,324位,335位,,,
李士欣,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,教授,3.0,,儿科常见病、多发病的诊治和小儿营养保健方面,,,,,,,,
俞雪华,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,教授,3.0,,儿科常见病及复杂疑难病症,,,,,,,,
张舒遴,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主任医师,教授,3.0,,儿科常见病及各类疑难杂症的诊治,,,,,,,,
张晶,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主治医师,助教,3.0,128,儿童内分泌疾病，主攻身材矮小及性早熟。小儿早期发育、小儿脑瘫的早期筛查，诊治，儿童营养喂养及家庭养育相关,,5篇,128位,86位,86位,,,
尹晓文,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,副主任医师,,2.8,,儿科常见病及多发病,,,,,,,,
刘文光,新疆,石河子,石河子大学医学院第一附属医院,妇儿,儿科,主治医师,,2.8,4,新生儿常见疾病，儿童血液、呼吸、消化、内分泌等系统疾病的诊治,"1,605次",0篇,4位,0位,0位,,,
杨萍,新疆,石河子,石河子大学医学院第一附属医院,妇儿,妇科,主任医师,教授,3.4,126,妇科良恶性肿瘤、盆底功能障碍性疾病、普通妇科疾病的诊治及微创治疗，妇科恶性肿瘤化疗,"21,612次",0篇,126位,0位,0位,,,
王英红,新疆,石河子,石河子大学医学院第一附属医院,妇儿,妇科,主任医师,教授,3.2,,妇科各类良恶性肿瘤的诊治,,,,,,,,
赵霞,新疆,石河子,石河子大学医学院第一附属医院,妇儿,妇科,主任医师,教授,3.1,,宫腔镜技术在妇产科疾病诊断和治疗中的应用,,,,,,,,
施俊华,新疆,石河子,石河子大学医学院第一附属医院,妇儿,妇科,主任医师,教授,3.1,,妇产科内分泌疾病、月经失凋及不孕症的诊断和治疗,,,,,,,,
刘新娟,新疆,石河子,石河子大学医学院第一附属医院,妇儿,妇科,副主任医师,副教授,2.9,,宫腔镜技术在妇产科疾病诊断方面的应用,,,,,,,,
阿曼古丽,新疆,石河子,石河子大学医学院第一附属医院,妇儿,妇科,,,2.8,,,,,,,,,,
郑军,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,副教授,3.3,,口腔内科常见病、多发病及疑难杂症的诊治,,,,,,,,
周政,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,副教授,3.3,,种植义齿、微创美学修复、精密附着体等修复技术,,,,,,,,
代海涛,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,讲师,3.3,,擅长儿童牙合颅面发育异常 儿童早期矫治、青少年及成人矫治、复杂错颌畸形矫正、牙周病及颞颌关节病的正畸矫治、修复前的正畸矫治、正颌外科术前术后矫治。擅长传统矫治器、隐型矫治等。,,,,,,,,
孙斌,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,,3.2,,口腔颌面部肿瘤、腮腺区肿瘤、颌骨囊肿、口腔颌面部囊肿、舌下腺囊肿、颌下区、颈部及颌面骨等良性肿瘤的切除、口腔粘膜病、口腔溃疡、口腔扁平苔癣、口腔颌面部血管瘤、舌系带过短、颌面部感染（各类蜂窝织炎及各间隙感染）等口腔颌面外科疾病的诊治,,,,,,,,
仵楠,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,讲师,3.2,,微创龋齿充填，尤其是前牙美容的修复,,,,,,,,
邱雪冰,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,讲师,3.2,,口腔保健、牙齿美容技术、牙周疑难疾病手术及牙体牙髓手术治疗,,,,,,,,
张维新,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,讲师,3.2,,口腔种植外科、无创拔牙,,,,,,,,
唐小雪,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,讲师,3.2,,前牙美学修复（前牙牙冠颜色异常、畸形牙、前牙牙间隙过大、牙冠形态异常的修复），各类牙体缺损、牙列缺损、牙列缺失的修复治疗，口腔种植修复，牙列磨耗咬合重建修复治疗。,,,,,,,,
陈晓莉,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,主任医师,教授,3.1,,口腔内科、颌面外科各类疾病的诊治,,,,,,,,
徐江,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,副教授,3.0,,口腔颌面外科，如颌面部良恶性肿瘤、血管瘤诊治，唇腭裂畸形修复，颌面创伤修复，牙槽牙周外科，外科正畸，牙齿美容等,,,,,,,,
查小雨,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,,2.9,343,牙槽外科（各类牙拔除，门诊小手术），口腔颌面部肿瘤、感染、创伤、涎腺疾病、常见粘膜病、神经疾患、先天及后天畸形的诊治,"4,149次",0篇,343位,0位,0位,,,
黄淑琼,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任医师,,2.9,,牙体、牙髓、根尖周疾病,,,,,,,,
祁可贵,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,副主任技师,,2.8,,全口义齿、覆盖义齿、圆锥型套筒冠义齿、颌面缺损的修复,,,,,,,,
黎昌学,新疆,石河子,石河子大学医学院第一附属医院,其他,口腔科,,,2.8,,,,,,,,,,
祁鸣,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,副主任医师,讲师,3.4,,脑卒中后康复及运动损伤后的康复工作,,,,,,,,
梁霞,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,副主任医师,讲师,3.3,28,擅长抑郁症、焦虑障碍、应激相关障碍、睡眠障碍等临床心理相关疾病的诊治 。,"9,135次",10篇,28位,3位,3位,,,
张桂青,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,副主任医师,副教授,3.2,,正常人群不同年龄阶段的各种心理问题咨询,,,,,,,,
胡敏,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,主治医师,,3.1,16,心理疾病的诊治,,0篇,16位,0位,0位,,,
谢东疆,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,主任医师,,3.0,,正常人群不同年龄阶段的各种心理问题咨询,,,,,,,,
王红霞,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,心理咨询师,讲师,3.0,6,青少年心理咨询，焦虑，抑郁的心理咨询治疗,"4,385次",0篇,6位,0位,0位,,,
刘倩汝,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,主治医师,,2.9,1,擅长抑郁症、焦虑障碍、应激相关障碍、睡眠障碍等临床心理相关疾病的诊治 。,"3,241次",0篇,1位,0位,0位,,,
徐婧姗,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,主治医师,,2.9,2,,"1,505次",0篇,2位,0位,0位,,,
王丽,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,心理咨询师,助教,2.9,6,抑郁症，焦虑症病人的心理咨询。,"3,731次",0篇,6位,0位,0位,,,
杨巧玲,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,康复师,,2.9,,偏瘫康复治疗，作业治疗，家庭环境改造，康复辅具制作。,"1,879次",0篇,0位,0位,0位,,,
尚莹,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,心理咨询师,,2.9,6,抑郁症和焦虑症的诊治。,"3,272次",9篇,6位,0位,0位,,,
张帆,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,心理咨询师,,2.9,46,擅长：挫败心理;逆反心理;青春期心理，抑郁症;家庭关系、人际交往问题。,"14,388次",19篇,46位,2位,2位,,,
陆可可,新疆,石河子,石河子大学医学院第一附属医院,其他,康复心理科,住院医师,,2.9,13,,,0篇,0位,0位,0位,,,
芦桂林,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,主任医师,副教授,3.3,,先天性心脏病、高血压性心脏病、冠心病、瓣膜病以及各种心肌病和血管疾病的超声诊断,,,,,,,,
崔凤荣,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,主任医师,,3.2,,腹部、浅表器官、腹部血管、胸腹腔、妇科等常见病及多发病的诊断,,,,,,,,
刘燕敏,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,主任医师,,3.2,,癫痫及小儿疾病所致的复杂脑电图诊断,,,,,,,,
刘诚,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,讲师,3.2,,心脏疾病、颈动脉疾病、甲状腺、乳腺、颌下腺、腮腺、乳腺等疾病的超声诊断,,,,,,,,
吴芳,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,讲师,3.2,,消化系统，甲状腺、乳腺、淋巴结等浅表器官超声诊断工作,,,,,,,,
康燕飞,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,讲师,3.2,,肝脏及胆系疾病的诊断及超声引导下的相关介入治疗,,,,,,,,
葛肖艳,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,讲师,3.2,,肝胆、甲状腺、乳腺等疾病的常规超声诊疗,,,,,,,,
马婷,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,,3.2,,甲状腺及乳腺疾病常规超声及超声造影诊断,,,,,,,,
董珊珊,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,讲师,3.2,,复杂型先天性心脏病超声检查,,,,,,,,
姜晓霞,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,讲师,3.2,,心电向量图， 动态心电图，动态血压、运动心电图，起搏心电图等的分析与诊断,,,,,,,,
龙文军,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,讲师,3.2,,心电图、动态心电图、动态血压、运动平板试验、心电工作站等采诊断,,,,,,,,
李军,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,副主任医师,,2.9,,超声诊断,"6,000次",0篇,0位,0位,0位,,,
王冬伟,新疆,石河子,石河子大学医学院第一附属医院,其他,功能科,主治医师,,2.8,,,"2,460次",0篇,0位,0位,0位,,,
边文贵,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,主任医师,教授,3.2,31,慢性肾病、小儿肾炎、呼吸道的咳嗽、哮喘、男女泌尿性疾病、性功能障碍、长期失眠、糖尿病、风湿性疾病、肿瘤的保守治疗、慢性乙肝、肝硬化的治疗,"158,791次",0篇,31位,0位,0位,,,
张选明,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,副主任医师,讲师,3.8,3003,擅长冠心病、高血压病、高脂血症、动脉粥样硬化、心律失常、脑动脉供血不足、慢性肾炎、慢性胃炎、泌尿道感染、月经失调、肿瘤、肥胖症和失眠的中西医结合诊治。,"467,026次",0篇,3003位,123位,124位,2,122例,102例
杨军用,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,副主任医师,,3.4,,心血管方面：擅长对冠心病、支架置入术后、肺心病、扩心病、心脏神经官能症、高血压等疾病的辨证施治；妇科方面：擅长对卵巢早衰、多囊卵巢综合征及月经病、不孕症、围绝经期疾病的诊治。,,,,,,,,
孙良佐,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,主任医师,教授,3.2,,妇科疾病诸如月经失调、痛经、闭经、功血、更年期疾病、乳腺疾病、各种妇科慢性疾病、产后疾病、不孕不育,,,,,,,,
袁今奇,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,主任医师,教授,3.2,,病毒性肝炎、肝硬化、脂肪肝的诊治，心脑血管病、胃肠病、风湿及腰腿痛、头痛、鼻炎、咽喉病、顽固性皮肤病、癌症及各种肾虚性疾病的治疗,,,,,,,,
李朕,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,主治医师,,3.1,9,乳腺增生，哺乳期乳腺炎，乳腺癌术后,"5,326次",0篇,9位,8位,8位,,,
甘霞,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,副主任医师,,3.1,,,337次,0篇,0位,0位,0位,,,
蔡钢,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,主任医师,,3.1,,胃病、肝病、风湿病、妇产科病、男性不育、前列腺疾病及肿瘤的诊疗,,,,,,,,
王丕智,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,副主任医师,副教授,3.0,,肾虚病症的诊治，对各种肾虚病证有很好的疗效；对于皮肤病、脾胃病、风湿病有较深入的研究,,,,,,,,
杨百京,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,副主任医师,副教授,3.0,,中医眩晕、头痛、咳嗽、哮喘、胸痛、胁痛、脘腹痛、呕吐、腹泻、肢痛、腰痛、肿瘤、水肿、发热、虚劳、黄疸、感冒、月经不调、崩漏、斑疹等,,,,,,,,
张俊卿,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,副主任医师,副教授,3.0,,女性更年期综合症、肝病、胃肠疾患、小儿厌食症、泌尿系统的结石的诊治,,,,,,,,
赵新芳,新疆,石河子,石河子大学医学院第一附属医院,其他,中医科,,,3.0,,,,,,,,,,
庞丽娟,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,主任医师,教授,3.6,,呼吸、泌尿、女性生殖系统疾病的病理诊断,,,,,,,,
胡建明,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,副主任医师,教授,3.4,,擅长于消化系统肿瘤的诊断，在消化道肿瘤的诊断，尤其是消化道早诊方面具有丰富的诊断经验,,,,,,,,
贾薇,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,副主任医师,副教授,3.4,,女性生殖系统恶性肿瘤病理诊断,,,,,,,,
邹泓,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,主任医师,教授,3.3,,病理学诊断,"7,234次",0篇,0位,0位,0位,,,
李锋,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,主任医师,教授,3.2,1,各类软组织肿瘤的疑难病理诊断和分子病理诊断,,0篇,1位,0位,0位,,,
陶林,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,副主任医师,副教授,3.2,,诊断女性生殖系统病变，特别是子宫和卵巢肿瘤,,,,,,,,
潘晓琳,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,主任医师,教授,3.1,,妇科疾病的病理诊断,,,,,,,,
赵瑾,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,主任医师,教授,3.1,,肿瘤及肾脏病理,,,,,,,,
胡文浩,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,主任医师,教授,3.0,,各种肿瘤性和非肿瘤病变的病理诊断,,,,,,,,
曹玉文,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,副主任医师,副教授,2.9,,乳腺疾病、呼吸系统疾病和消化系统疾病,,,,,,,,
付欣鸽,新疆,石河子,石河子大学医学院第一附属医院,其他,病理科,副主任医师,副教授,2.9,,乳腺病理诊断,,,,,,,,
李燕,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,主任医师,,3.4,,心肺脑复苏、心血管危重患者、疑难老年病人的手术麻醉处理、抢救等,,,,,,,,
邓超,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,副主任医师,,3.2,,妇科产科小儿麻醉及无痛分娩技术，超声引导下TAP等神经阻滞术,,,,,,,,
张红,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,副主任医师,,3.2,,心脏手术患者的麻醉,,,,,,,,
郭素香,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,主任医师,教授,3.1,,临床麻醉、疼痛诊疗、体外循环、急救和复苏,,,,,,,,
代志刚,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,主任医师,副教授,3.0,,各科手术的麻醉，尤其是心血管手术的麻醉及危重疑难病人手术的麻醉,,,,,,,,
董希玮,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,副主任医师,,2.8,,心血管疾病的手术的麻醉和心肺复苏,,,,,,,,
郭安梅,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,副主任医师,,2.8,,,,,,,,,,
黄振限,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,副主任医师,,2.8,,疼痛诊疗,,,,,,,,
张振英,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,副主任医师,,2.8,,颅脑神经外科、口腔颌面外科及耳鼻喉外科手术的麻醉,,,,,,,,
朱迎梅,新疆,石河子,石河子大学医学院第一附属医院,其他,麻醉科,副主任医师,,2.8,,头面部的经源性头痛；三叉神经痛；颈肩部的斜方肌炎；肩周炎；胸背部的胸肋软骨严；腰腿部的急性扭伤；犁状肌综合症等,,,,,,,,
王家顺,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,副主任医师,,3.2,,诊治慢性鼻窦炎、喉部良恶性肿瘤，慢性中耳炎等耳鼻喉科常见及复杂疾病,,,,,,,,
曹莉,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,副主任医师,,3.2,,眩晕、突发性耳聋、分泌性中耳炎、耳鸣的诊治，以及鼻炎及鼻窦炎的保守及手术治疗,,,,,,,,
陈敬彩,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,副主任医师,,3.2,,耳聋、耳鸣及眩晕的诊治，擅长功能性鼻内镜手术，成人及小儿鼾症手术，支撑喉镜咽喉良性肿瘤切除术及鼓室成形术等手术,,,,,,,,
李小兰,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,副主任医师,,3.2,,鼻内镜下鼻部各种手术、内镜下喉部各种疾病的手术、各种咽部手术及部分耳部手术,,,,,,,,
张治平,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,副主任医师,,3.2,,"成人及小儿鼾症的诊断与综合治疗,耳鼻咽喉内镜等微创手术,各类眩晕、耳鸣及耳聋的诊断及治疗",,,,,,,,
杨萍丽,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,副主任医师,,3.0,134,鼻科学常见疾病的诊疗、咽喉疾病、鼻咽肿瘤疾病的诊治,"19,522次",1篇,134位,0位,0位,,,
韩勇,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,副主任医师,副教授,2.9,,鼻内窥镜下各种鼻、鼻窦疾病的手术，喉镜下治疗喉部疾病手术及各种咽部手术,,,,,,,,
唐伟,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,主任医师,,2.9,,耳鼻咽喉科常见病，疑难病及肿瘤的诊治,"11,907次",0篇,0位,0位,0位,,,
刘戈然,新疆,石河子,石河子大学医学院第一附属医院,其他,耳鼻喉科,,,2.8,,,,,,,,,,
詹爱琴,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,副主任医师,,3.2,,慢性乙肝/丙肝、肺结核病、布鲁菌病、感染性腹泻及发热待查的诊治,,,,,,,,
张砚,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,副主任医师,讲师,3.2,,肺结核诊治，尤其糖尿病、病毒性肝炎等特殊人群合并肺结核的治疗。慢性乙型病毒性肝炎抗病毒治疗，慢性丙型病毒性肝炎抗病毒治疗，乙型肝炎病毒母婴阻断。不明原因发热的诊治。儿童传染病的诊治,,,,,,,,
刘佩芝,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,主任医师,教授,3.1,,各型病毒性肝炎的诊治，特别是各型重症肝炎的诊治,,,,,,,,
王力华,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,主任医师,教授,3.0,,传染病常见病、多发病及疑难病症,,,,,,,,
左维泽,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,副主任医师,副教授,3.0,,对传染科常见病、多发病、各型重症肝炎及本专业疑难病症的诊治积累了较丰富的临床经验,,,,,,,,
谢松松,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,主治医师,讲师,3.0,183,传染病常见病、多发病的诊治,"171,696次",12篇,183位,2位,2位,,,
季榕,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,副主任医师,,2.8,,传染病常见病、多发病的诊治,,,,,,,,
买力坎木,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,,,2.7,,,,,,,,,,
田群,新疆,石河子,石河子大学医学院第一附属医院,其他,传染科,,,2.7,,,,,,,,,,
贾雪松,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,主任医师,副教授,3.6,3140,银屑病（牛皮癣）；痤疮（青春痘）；结缔组织病如红斑狼疮、皮肌炎；大疱性皮肤病如天疱疮、类天疱疮；过敏性皮肤病如皮炎、湿疹；性病等。,"335,201次",2篇,3140位,6位,13位,,,
曾佳,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,主任医师,副教授,3.6,1897,皮肤病、性病的诊治、皮肤美容、及相关疾病心理咨询,"2,686,445次",4篇,1897位,468位,472位,,,
王晓波,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,主任医师,教授,3.5,,,,,,,,,,
曹娟梅,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,主治医师,助教,3.4,41,主治过敏、痤疮、银屑病、白癜风、带状疱疹、脱发及损容性皮肤病。,"40,461次",36篇,41位,31位,31位,,,
王亚妹,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,主任医师,副教授,3.3,,中西医结合的方法诊治银屑病，白癫风，扁平疣，黄褐斑等,,,,,,,,
波丽西,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,主任医师,,3.2,,,"2,363次",0篇,0位,0位,0位,,,
张亚丽,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,主治医师,,3.2,377,过敏、痤疮、银屑病、白癜风、带状疱疹。,"66,791次",2篇,377位,10位,10位,,,
玻丽西,新疆,石河子,石河子大学医学院第一附属医院,其他,皮肤科,副主任医师,,3.2,,各种过敏性皮肤病、结缔组织病、小儿皮肤病、扁平疣、尖锐湿疣、梅毒、牛皮癣、脱发、色素性皮肤病,,,,,,,,
王新春,新疆,石河子,石河子大学医学院第一附属医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
张永军,新疆,石河子,石河子大学医学院第一附属医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
李芙蓉,新疆,石河子,石河子大学医学院第一附属医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
李国昌,新疆,石河子,石河子大学医学院第一附属医院,其他,药剂科,主任药师,,2.9,,,,,,,,,,
祁荣,新疆,石河子,石河子大学医学院第一附属医院,其他,药剂科,,,2.9,,,,,,,,,,
汪燕,新疆,石河子,石河子大学医学院第一附属医院,其他,药剂科,副主任药师,,2.9,,,,,,,,,,
潘家杰,新疆,石河子,石河子大学医学院第一附属医院,其他,重症医学科,主任医师,教授,3.0,,神经内科、急危重症治疗,,,,,,,,
李晓峰,新疆,石河子,石河子大学医学院第一附属医院,其他,重症医学科,副主任医师,副教授,3.0,,心力衰竭、急性肾功能衰竭、慢性呼吸衰竭、多发伤等重症的诊断和治疗,,,,,,,,
许航,新疆,石河子,石河子大学医学院第一附属医院,其他,重症医学科,副主任医师,副教授,3.0,,多脏器功能不全的抢救及危重病监测与诊治、临床麻醉等,,,,,,,,
程青虹,新疆,石河子,石河子大学医学院第一附属医院,其他,重症医学科,主任医师,,2.9,,各种危重病的监测和治疗,"31,769次",0篇,0位,0位,0位,,,
李建华,新疆,石河子,石河子大学医学院第一附属医院,其他,重症医学科,主治医师,,2.8,,,"1,908次",0篇,0位,0位,0位,,,
唐晨,新疆,石河子,石河子大学医学院第一附属医院,其他,眼科,副主任医师,副教授,3.2,,玻璃体视网膜手术，以及眼前后节疾病的激光治疗、糖尿病眼病的防治与研究,,,,,,,,
杨炜,新疆,石河子,石河子大学医学院第一附属医院,其他,眼科,主任医师,教授,3.2,,眼表疾病、各种角膜病、葡萄膜病、青光眼、眼底病、白内障疾病的诊治及各种复杂角膜移植、白内障、青光眼等疾病的手术治疗,,,,,,,,
唐宁,新疆,石河子,石河子大学医学院第一附属医院,其他,眼科,副主任医师,副教授,3.1,,斜视、弱视及视光学的诊断、治疗及研究,,,,,,,,
