姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
雍立群,新疆,阿克苏,阿克苏地区第一人民医院,其他,口腔科,主任医师,,2.9,,,,,,,,,,
李春蓉,新疆,阿克苏,阿克苏地区第一人民医院,其他,口腔科,住院医师,,2.8,,,,,,,,,,
宋珊珊,新疆,阿克苏,阿克苏地区第一人民医院,其他,口腔科,住院医师,,2.8,,,,,,,,,,
周歆,新疆,阿克苏,阿克苏地区第一人民医院,其他,口腔科,住院医师,,2.8,,,,,,,,,,
潘磊,新疆,阿克苏,阿克苏地区第一人民医院,其他,康复科,住院医师,,2.8,,颞颌关节脱位，颌面外科面部神经损伤康复，偏瘫等,"5,573次",0篇,0位,0位,0位,,,
邓冬梅,新疆,阿克苏,阿克苏地区第一人民医院,其他,康复科,住院医师,,2.8,,,,,,,,,,
田雪峰,新疆,阿克苏,阿克苏地区第一人民医院,其他,康复科,住院医师,,2.8,,,,,,,,,,
崔志强,新疆,阿克苏,阿克苏地区第一人民医院,其他,疼痛科,副主任医师,,2.9,,,,,,,,,,
王亚辉,新疆,阿克苏,阿克苏地区第一人民医院,其他,疼痛科,住院医师,,2.8,,,,,,,,,,
张红振,新疆,阿克苏,阿克苏地区第一人民医院,其他,眼科,副主任医师,,2.9,,,,,,,,,,
肖春,新疆,阿克苏,阿克苏地区第一人民医院,其他,眼科,住院医师,,2.8,,,,,,,,,,
曹焱,新疆,阿克苏,阿克苏地区第一人民医院,其他,肿瘤内科,副主任医师,,2.8,,,"1,982次",0篇,0位,0位,0位,,,
潘慧丽,新疆,阿克苏,阿克苏地区第一人民医院,其他,肿瘤内科,住院医师,,2.7,,,,,,,,,,
陈晓云,新疆,阿克苏,阿克苏地区第一人民医院,其他,耳鼻喉,主任医师,,3.4,320,耳鼻咽喉头颈外科领域常见病和疑难病的诊断和治疗，包括乳突根治术，各种类型鼓室成型术，镫骨手术和耳蜗植入手术。,"66,908次",0篇,320位,241位,243位,,,
阿布力克木.热合曼,新疆,阿克苏,库车县人民医院,内科,心血管内科,主任医师,,2.8,,心血管、内科急救、各种常见病、多发病及危重病人的诊治,,,,,,,,
杨春,新疆,阿克苏,库车县人民医院,内科,心血管内科,副主任医师,,2.8,,心血管、内分泌、神经系统常见病、多发病和疑难病,,,,,,,,
叶文斌,新疆,阿克苏,库车县人民医院,内科,心血管内科,主治医师,,2.7,14,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"9,341次",0篇,14位,14位,14位,,,
肖世国,新疆,阿克苏,库车县人民医院,内科,心血管内科,主治医师,,2.7,21,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"6,987次",0篇,21位,21位,21位,,,
赵红梅,新疆,阿克苏,库车县人民医院,内科,心血管内科,主治医师,,2.7,53,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"12,346次",0篇,53位,53位,53位,,,
西日艾力·斯地克,新疆,阿克苏,库车县人民医院,内科,心血管内科,住院医师,,2.6,,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"4,308次",0篇,0位,0位,0位,,,
史维斌,新疆,阿克苏,库车县人民医院,内科,心血管内科,副主任医师,,2.6,,内科常见各类危重症、心律失常及难治性心衰,,,,,,,,
雷德春,新疆,阿克苏,库车县人民医院,内科,心血管内科,住院医师,,2.5,,冠心病、高血压,"6,577次",0篇,0位,0位,0位,,,
日孜万古·依明,新疆,阿克苏,库车县人民医院,内科,心血管内科,住院医师,,2.5,19,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"8,506次",0篇,19位,19位,19位,,,
热孜万古丽.阿布拉,新疆,阿克苏,库车县人民医院,内科,心血管内科,副主任医师,,2.5,,神经系统疑难病症的诊断、治疗，尤其脑血管疾病的治疗。在急性或慢性冠状动脉粥样硬化性心脏病、瓣膜性心脏病、心肌病、急慢性心力衰竭、复杂性心律失常等疾病的诊断、治疗方面一定的经验。,,,,,,,,
王雪梅,新疆,阿克苏,库车县人民医院,内科,心血管内科,主治医师,,2.4,1,冠心病、高血压、心律失常、脑梗塞,"9,423次",0篇,1位,1位,1位,,,
张新莲,新疆,阿克苏,库车县人民医院,内科,心血管内科,主治医师,,2.4,,冠心病、高血压、心律失常、脑梗塞,"5,436次",0篇,0位,0位,0位,,,
阿提坎,新疆,阿克苏,库车县人民医院,内科,心血管内科,住院医师,,2.4,,高血压，冠心病的诊治。,"6,225次",0篇,0位,0位,0位,,,
陈维安,新疆,阿克苏,库车县人民医院,内科,内科,主任医师,,2.8,,内科系统、皮肤科系统常见病、疑难病,,,,,,,,
海力千木.尼牙孜,新疆,阿克苏,库车县人民医院,内科,内科,副主任医师,,2.8,,心血管系统疾病、内分泌系统疾病,,,,,,,,
阿孜古丽.托合提,新疆,阿克苏,库车县人民医院,内科,内科,副主任医师,,2.7,,急诊病、心血管疾病、呼吸系统疾病等,,,,,,,,
卡哈尔.托合提,新疆,阿克苏,库车县人民医院,内科,内科,副主任医师,,2.6,,消化内科、神经内科、内分泌科各种疑难杂症的诊治,,,,,,,,
阿依努尔.依明,新疆,阿克苏,库车县人民医院,内科,内科,副主任医师,,2.5,,心血管系统、呼吸血液系统、肾病系统疾病的诊断与治,,,,,,,,
王雪春,新疆,阿克苏,库车县人民医院,内科,内科,住院医师,,2.4,,呼吸内科、血液内科常见疾病等,"2,498次",0篇,0位,0位,0位,,,
姜兴,新疆,阿克苏,库车县人民医院,内科,急诊科,副主任医师,,2.8,,内科急诊及危重病人抢救工作，对急危重病人的诊断治疗抢救有丰富的临床经验。,"9,558次",0篇,0位,0位,0位,,,
周琦,新疆,阿克苏,库车县人民医院,内科,消化感染科,主治医师,,2.8,,消化内科常见病、多发病、 肝病的诊治，开展了在超声下肝脏穿刺活检术、消化内镜的镜下治疗,,,,,,,,
海力千木·尼牙孜,新疆,阿克苏,库车县人民医院,内科,肾病内科,主任医师,,2.8,,心血管系统疾病、内分泌系统疾病的诊断及治疗,,,,,,,,
白向锋,新疆,阿克苏,库车县人民医院,内科,呼吸科,副主任医师,,2.7,5,哮喘与变应性疾病，慢性阻塞性肺疾病，肺部感染性疾病的诊断与治疗，熟练纤维电子支气管镜检查，诊断，治疗等,"17,493次",3篇,5位,5位,5位,,,
秦小军,新疆,阿克苏,库车县人民医院,内科,神经内科,副主任医师,,2.6,,神经内科、消化科的常见病、多发病的诊治。,,,,,,,,
张锋,新疆,阿克苏,库车县人民医院,外科,外科,主任医师,,2.9,,普外、泌尿、烧伤及多发疑难疾病的诊疗，开展了巨大甲状腺瘤、胸骨后甲状腺肿瘤切除术、腹腔镜胆囊切除术、阑尾切除术、卵巢囊肿切除术、宫外孕取胚术及继发不孕的治疗等新项目，在肝胆外科、甲状腺疾病及腹腔镜技术等方面有较深造诣，拓展了腹腔镜技术的应用。,,,,,,,,
吐尔逊如苏里,新疆,阿克苏,库车县人民医院,外科,外科,主任医师,,2.9,,,,,,,,,,
李保山,新疆,阿克苏,库车县人民医院,外科,外科,主任医师,,2.9,,颅内血肿清除术，脑室引流术，颅内囊腺肿瘤摘除术,,,,,,,,
哈里木拉提·加马力,新疆,阿克苏,库车县人民医院,外科,外科,副主任医师,,2.8,,普外科、腹部外科常见病、多发病和疑难病症的诊治,,,,,,,,
地里夏提·托乎提,新疆,阿克苏,库车县人民医院,外科,外科,主任医师,,2.8,,血管外科、甲状腺疾病、烧伤等专业领域多发病、疑难病的诊治。,,,,,,,,
阿不都如苏里热西提,新疆,阿克苏,库车县人民医院,外科,外科,主治医师,,2.8,,神经外科创伤、高血压脑出血、感染性疾病、肿瘤等疾病,,,,,,,,
王银合,新疆,阿克苏,库车县人民医院,外科,外科,副主任医师,,2.7,,普外、泌尿、肿瘤及多发疑难疾病的诊疗，分别开展了腔镜微创下行胆囊切除术、胆总管探查术、小儿及成人疝修补术、经钬激光输尿管碎石术及肾结石碎石术。在肝、胆外科，泌尿外科以及胃肠、乳腺肿瘤方面有较深造诣，拓展了腹腔镜技术的应用。,,,,,,,,
黄原野,新疆,阿克苏,库车县人民医院,外科,外科,副主任医师,,2.5,,普外科、腹部外科常见病、多发病和疑难病症的诊治,,,,,,,,
吐尔洪·沙木沙克,新疆,阿克苏,库车县人民医院,外科,外科,副主任医师,,2.5,,腹部外科各类疾病的诊治及腹腔镜微创手术治疗，尤其是在肝胆胰腺疾病、各类腹壁疝、乳腺、甲状腺疾病及急腹症的诊断和手术治疗方面有较深造诣。,,,,,,,,
窦书和,新疆,阿克苏,库车县人民医院,外科,骨科,主任医师,,2.9,,骨外、脊柱外等技术领域疾病,,,,,,,,
李涛,新疆,阿克苏,库车县人民医院,外科,骨科,副主任医师,,2.5,,骨外科、四肢创伤、骨病、老年骨性关节炎、关节镜治疗。对关节置换、脊柱创伤等疾病诊治具有丰富的临床经验。,,,,,,,,
塔依尔江·沙塔,新疆,阿克苏,库车县人民医院,外科,神经外科,副主任医师,,2.5,,颅脑损伤、高血压脑出血、脑积水等疾病的诊断和手术治疗。,,,,,,,,
罗文党,新疆,阿克苏,库车县人民医院,外科,神经外科,主治医师,,2.5,,神经外科颅脑损伤、高血压脑出血、脑积水等疾病的诊断和手术治疗。,,,,,,,,
刘晓静,新疆,阿克苏,库车县人民医院,妇儿,妇产科,副主任医师,,2.8,,产科常见病、疑难病的诊治,,,,,,,,
热比古力,新疆,阿克苏,库车县人民医院,妇儿,妇产科,副主任医师,,2.8,,妇科、产科常见、危重症、疑难症,,,,,,,,
米那瓦尔,新疆,阿克苏,库车县人民医院,妇儿,妇产科,主治医师,,2.8,,子宫肌瘤、卵巢囊肿、子宫内膜异位症、宫外孕、不孕症及各种妇科炎症,,,,,,,,
马桂芳,新疆,阿克苏,库车县人民医院,妇儿,妇产科,主治医师,,2.8,,阴式子宫切除术、相关阴道手术、阴道镜下异位妊娠取胚术、附件切除术、卵巢肿瘤剔除术、异位节育环取除术,,,,,,,,
热比燕木·艾合买提,新疆,阿克苏,库车县人民医院,妇儿,妇产科,副主任医师,,2.7,,妇科、产科常见、危重症、疑难症的诊治,,,,,,,,
蔡贤君,新疆,阿克苏,库车县人民医院,妇儿,妇产科,副主任医师,,2.7,,高危妊娠诊治及妇产科疑难危重病人抢救。,,,,,,,,
左中兰,新疆,阿克苏,库车县人民医院,妇儿,妇产科,副主任医师,,2.5,,产科、围产期保健以及难产的处理、产科出现的并发症及急重症的抢救。对妇科肿瘤、妇科复杂疾病诊疗经验丰富，对妇科炎症、功能性子宫出血、不孕症、子宫内膜异位症等诊治经验丰富,,,,,,,,
葛玉芳,新疆,阿克苏,库车县人民医院,妇儿,妇产科,副主任医师,,2.5,,妇科疾病尤其是妇科内分泌疾病的诊治,,,,,,,,
阿合尼莎阿不拉,新疆,阿克苏,库车县人民医院,妇儿,儿科,副主任医师,,2.8,,儿科各种常见病、多发病、新生儿疾病,,,,,,,,
艾合特尼沙·阿不拉,新疆,阿克苏,库车县人民医院,妇儿,儿科,主任医师,,2.7,,儿科各种常见病、多发病、新生儿疾病及危重病人诊治,,,,,,,,
迪力那尔.阿西木,新疆,阿克苏,库车县人民医院,妇儿,儿科,副主任医师,,2.6,,儿科、新生儿科常见病、多发病，特别是在疑难危重病人诊治上有较深的造诣,,,,,,,,
韩成,新疆,阿克苏,库车县人民医院,妇儿,儿科,住院医师,,2.6,,小儿感冒、咳嗽、小儿支气管炎、哮喘等儿科常见疾病的诊治，新生儿疾病的诊治,"2,234次",0篇,0位,0位,0位,,,
魏长婳,新疆,阿克苏,库车县人民医院,妇儿,儿科,副主任医师,,2.5,49,儿科呼吸系统疾病、新生儿常见病等,,0篇,49位,0位,0位,,,
马云洁,新疆,阿克苏,库车县人民医院,妇儿,儿科,住院医师,,2.4,,新生儿肺炎，三个月以下的小儿肺炎。腹泻,"5,979次",0篇,0位,0位,0位,,,
章蔚维,新疆,阿克苏,库车县人民医院,妇儿,新生儿科,副主任医师,,2.8,,儿科及新生儿科各种常见病、多发病的诊治及儿科重症监护各种疑难危重症病人的救治,,,,,,,,
钟大庆,新疆,阿克苏,库车县人民医院,其他,耳鼻喉,副主任医师,,2.7,,耳鼻咽喉疑难杂症的诊治，开展了功能性鼻内窥镜手术、中耳显微外科手术及咽喉头颈外科手术,,,,,,,,
穆合塔瓦.吉米提,新疆,阿克苏,库车县人民医院,其他,耳鼻喉,副主任医师,,2.8,,眼科、耳鼻喉及口腔等常见病、疑难病,,,,,,,,
木合塔拜尔·米吉提,新疆,阿克苏,库车县人民医院,其他,耳鼻喉,主任医师,,2.8,,耳鼻喉科常见病、疑难病的诊治,,,,,,,,
宋佳,新疆,阿克苏,库车县人民医院,其他,耳鼻喉,主治医师,,2.5,33,中西医结合治疗耳鼻咽喉常见疾病诊治，如慢性鼻炎，鼻窦炎，鼻息肉，过敏性鼻炎，腺样体肥大，扁桃体炎，化脓性中耳炎，分泌性中耳炎，鼓膜穿孔，声带息肉等,"64,852次",0篇,33位,0位,0位,,,
穆拉提.买买提,新疆,阿克苏,库车县人民医院,其他,体检科,主任医师,,2.9,,泌尿系统疾病及男性疾病、普外、腹部外科疾病,,,,,,,,
张涛,新疆,阿克苏,库车县人民医院,其他,中医科,副主任医师,,3.0,,中药和针灸相结合，在带状疱疹、神经衰弱、急慢性支气管炎、哮喘、慢性结肠炎、面瘫、中风后遗症、更年期综合症、子宫肌瘤、月经不调、功能性子宫出血等疾病的治疗中具有独特专长。,,,,,,,,
周蕾,新疆,阿克苏,库车县人民医院,其他,重症监护室,主治医师,,2.7,,颅脑外伤、脑出血、脑梗等重症医学科疾病的抢救与治疗,,0篇,0位,0位,0位,,,
阿布来提.吾守,新疆,阿克苏,库车县人民医院,其他,口腔科,副主任医师,,2.7,,颌面、头颈、鼻咽喉部位肿瘤、骨折及创伤的手术治疗。,,,,,,,,
张硕,新疆,阿克苏,库车县人民医院,其他,皮肤科,主治医师,,3.0,106,性病 皮肤病,"85,101次",0篇,106位,0位,0位,,,
艾合买江·阿不拉,新疆,阿克苏,库车县人民医院,其他,眼科,副主任医师,,2.8,,白内障、青光眼、眼表疾病的诊治,,,,,,,,
胡婷,新疆,阿克苏,库车县人民医院,其他,肝病科,副主任医师,,2.7,,病毒性肝炎、重症肝炎、自身免疫性肝病、妊娠肝损等肝脏疾病的诊断与治疗。,,,,,,,,
雷春跃,新疆,阿克苏,阿克苏地区第二人民医院,内科,内科,主任医师,,2.5,,,,,,,,,,
熊胜强,新疆,阿克苏,阿克苏地区第二人民医院,内科,内科,,,2.4,,抢救及治疗心力衰竭、呼吸衰竭、各种休克、重症感染、水电解质酸碱平衡紊乱、重症胰腺炎、多脏器功能衰竭、农药中毒等各种危急重症,,,,,,,,
王国林,新疆,阿克苏,阿克苏地区第二人民医院,内科,内科,,,2.4,,,,,,,,,,
古丽鲜·艾沙,新疆,阿克苏,阿克苏地区第二人民医院,内科,呼吸科,主任医师,,2.9,,对慢性阻塞性肺疾病、肺心病、支气管哮喘、急慢性支气管炎、重症肺炎、呼吸衰竭、心力衰竭、胸腔积液、支气管扩张、间质性肺疾病、肺癌、咯血等呼吸系统疾病及呼吸系统疑难危重症的诊治,,,,,,,,
李瑞利,新疆,阿克苏,阿克苏地区第二人民医院,内科,呼吸科,,,2.6,,,,,,,,,,
周少坤,新疆,阿克苏,阿克苏地区第二人民医院,内科,心血管内科,主治医师,,2.4,,高血压，心脏病,,0篇,0位,0位,0位,,,
李新华,新疆,阿克苏,阿克苏地区第二人民医院,外科,普外科,住院医师,,2.6,,诊治脑胶质瘤切除术、脑膜瘤切除、星形细胞瘤切除术、脑血管造影术、颅内动脉瘤（含动静脉畸形）栓塞术、切除术、脑室腹腔分流术、三叉神经减压术、脑室穿刺术、标准去大骨瓣减压术、颅内血肿清除术、硬膜外、下血肿清除术、脑挫裂伤病灶清除术、颅骨修补术等各类手术，以及脑外伤后遗症、脑出血后遗症的康复指导,,,,,,,,
张伟雄,新疆,阿克苏,阿克苏地区第二人民医院,外科,普外科,主任医师,,2.5,125,"1、肝、胆、肛周疾病的诊断，微创手术治疗。
2、腹壁及腹股沟疝的诊断、治疗。
3、腹腔镜微创外科手术。
4、体表肿瘤、痣的微创切除等。","102,069次",3篇,125位,19位,28位,,,
宋西强,新疆,阿克苏,阿克苏地区第二人民医院,外科,普外科,住院医师,,2.4,,,,,,,,,,
范达文,新疆,阿克苏,阿克苏地区第二人民医院,外科,骨科,副主任医师,,2.6,,脊柱、关节、创伤及运动医学的诊治，对腰椎后路椎间融合术、腰椎退变椎管狭窄手术、复杂髋臼、骨盆手术等手术尤为擅长,,,,,,,,
谢长新,新疆,阿克苏,阿克苏地区第二人民医院,外科,骨科,住院医师,,2.4,,,,,,,,,,
热汗古力·热合曼,新疆,阿克苏,阿克苏地区第二人民医院,妇儿,妇产科,,,2.4,,,,,,,,,,
赵铭,新疆,阿克苏,阿克苏地区第二人民医院,其他,康复科,主治医师,,2.7,2,脑卒中后遗症，脊髓损伤，小儿脑瘫，颈肩腰腿痛的诊治,"2,830次",0篇,2位,0位,0位,,,
栾汝峰,新疆,阿克苏,阿克苏地区第二人民医院,其他,康复科,副主任医师,讲师,2.7,1,颈肩腰腿疼痛的诊断及中西医结合治疗，及偏瘫、截瘫、脑瘫的中西医结合的系统治疗，同时在上海九院康复科系统学习后，对外伤、术后的关节僵硬，张口困难、下颌疼痛伴弹响的均可取得很好的疗效。,"19,733次",0篇,1位,0位,0位,,,
李文宾,新疆,阿克苏,阿克苏地区第二人民医院,其他,康复科,主治医师,,2.5,1,,168次,0篇,1位,1位,1位,,,
马莉,新疆,阿克苏,阿克苏地区第二人民医院,其他,中医科,主治医师,,2.9,1,中西医结合内科、肛肠、皮肤科等中医疾病,"6,524次",0篇,1位,0位,0位,,,
王溯强,新疆,阿克苏,阿克苏地区第二人民医院,其他,中医科,副主任医师,,2.7,,,,,,,,,,
赵昆,新疆,阿克苏,阿克苏地区第二人民医院,其他,口腔科,,,2.5,,,,,,,,,,
麦尼瓦尔·毛拉吾休尔,新疆,阿克苏,阿克苏地区第二人民医院,其他,口腔科,,,2.5,,,,,,,,,,
夏宏军,新疆,阿克苏,阿克苏地区第二人民医院,其他,眼科,副主任医师,,2.5,,,,,,,,,,
舒鹏飞,新疆,阿克苏,阿克苏地区第二人民医院,其他,眼科,,,2.5,,,,,,,,,,
莫利吾,新疆,阿克苏,阿克苏地区第二人民医院,其他,皮肤科,,,2.7,,,,,,,,,,
杨信阳,新疆,阿克苏,阿克苏地区第二人民医院,其他,耳鼻喉科,,,2.4,,,,,,,,,,
席晓娥,新疆,阿克苏,阿克苏地区妇幼保健院,妇产科学,孕产保健部,,,2.4,,乳腺疾病、妊娠期高血压、糖尿病等妊娠合并症的诊治及产后康复。,,,,,,,,
聂晓红,新疆,阿克苏,阿克苏地区妇幼保健院,妇产科学,孕产保健部,,,2.4,,妊娠期合并症及并发症的诊断治疗、高危妊娠诊断和治疗及各类产科疑难杂症的处理，同时进行相关疾病的遗传咨询。,,,,,,,,
马颖,新疆,阿克苏,阿克苏地区妇幼保健院,妇产科学,孕产保健部,,,2.4,,产科常见病、多发病、产科急危重症的诊断及治疗。,,,,,,,,
李清,新疆,阿克苏,阿克苏地区妇幼保健院,妇产科学,孕产保健部,,,2.4,,产科常见病、多发病的诊断治疗，尤其对孕产期妇女的个体化饮食营养分析与指导有独到的见解。,,,,,,,,
席晓娥,新疆,阿克苏,阿克苏地区妇幼保健院,妇产科学,妇产科,,,2.4,,乳腺疾病、妊娠期高血压、糖尿病等妊娠合并症的诊治及产后康复。,,,,,,,,
张新岚,新疆,阿克苏,阿克苏地区妇幼保健院,其他,妇女保健科,,,2.6,,妇女常见病、多发病、疑难病、复发性霉菌性阴道炎、滴虫性阴道炎、流产后并发症、子宫内膜炎的诊治；特别在可视无痛人流，无痛上、取环手术上有独特的技术。,,,,,,,,
王泓霞,新疆,阿克苏,阿克苏地区妇幼保健院,其他,妇女保健科,,,2.6,,对妇产科常见病、多发病、疑难病的诊疗有丰富的经验，擅长对宫颈疾病（子宫颈炎、宫颈糜烂、宫颈癌的筛查、宫颈癌前病变）、不孕不育症、子宫肌瘤、卵巢囊肿的诊治，尤其在子宫输卵管造影术、子宫输卵管通液术等方面有独特的技术。,,,,,,,,
石红,新疆,阿克苏,阿克苏地区妇幼保健院,其他,妇女保健科,,,2.6,,处理产科异常产程、产科急危重症及急危症剖宫产等，妇科子宫全切、妇科微创手术、处女膜修补术、阴道紧缩术、宫\腹腔镜检查及治疗、不孕不育症检查与治疗、中西医结合治疗盆腔炎等。,,,,,,,,
阿依古丽艾麦提,新疆,阿克苏,阿克苏地区妇幼保健院,其他,妇女保健科,,,2.6,,对妇产科常见病、多发病、疑难病的诊疗有丰富的经验，擅长诊治内分泌失调、卵巢综合征等妇科内分泌疾病，阴道炎、子宫内膜炎等生殖器炎症；尤其在先兆流产、反复自然流产等各种流产治疗方面有独特的技术。,,,,,,,,
王军梅,新疆,阿克苏,阿克苏地区妇幼保健院,其他,儿童保健部,,,2.4,,婴幼儿、儿童饮食喂养与指导，婴幼儿运动发育评估与指导，儿童营养性疾病、儿童生长障碍性疾病的诊治等。,,,,,,,,
努尔古丽·依斯拉木,新疆,阿克苏,阿克苏地区妇幼保健院,其他,儿童保健部,,,2.4,,从事儿童保健工作二十多年，有丰富的儿童保健工作经验，着重于儿童生长发育检测与评估、儿童营养指导、儿童营养性疾病诊断与治疗，擅长儿童常见病、多发病的诊治。,,,,,,,,
卢国庆,新疆,阿克苏,阿克苏地区妇幼保健院,其他,儿童保健部,,,2.4,,新生儿科、儿科常见病及多发病的诊治，尤其对儿童呼吸系统、消化系统疾病，儿科、新生儿科疑难危重病的诊治有较深造诣。对儿童认知心理发育评估与指导，儿童行为发育异常等疾病的诊治有独到的见解，填补了南疆片区儿童认知心理诊疗的空白。,,,,,,,,
龚爱兰,新疆,阿克苏,阿克苏地区妇幼保健院,其他,儿童保健部,,,2.4,,新生儿科、儿科常见病、多发病的诊疗及儿童生长发育的检测与评估，在贫血、营养不良、佝偻病等营养性疾病，小儿支气管肺炎、支气管哮喘、小儿腹泻病等诊治上有较深造诣。,,,,,,,,
许雯静,新疆,阿克苏,阿克苏地区妇幼保健院,其他,检验科,,,2.4,,血液、体液、生化、免疫、筛查等方面检验技术及质量控制。,,,,,,,,
马宁娜,新疆,阿克苏,阿克苏地区妇幼保健院,其他,检验科,,,2.4,,生物化学检验及质量控制。,,,,,,,,
冯立明,新疆,阿克苏,阿克苏地区妇幼保健院,其他,功能影像科,,,2.4,,心脏超声、腹部超声、产科超生、妇科超声、浅表器官超声、胎儿畸形筛查及心电图常见病、多发病的诊断。,,,,,,,,
常树旗,新疆,阿克苏,阿克苏地区妇幼保健院,其他,功能影像科,,,2.4,,胎儿畸形筛查，婴幼儿髋关节筛查，产科、妇科、腹部、泌尿等超声诊断。,,,,,,,,
李振海,新疆,阿克苏,阿克苏地区妇幼保健院,其他,手术麻醉科,,,2.4,,能够开展气管插管全麻、静脉全麻、椎管内麻醉、无痛分娩麻醉及无痛人流麻醉操作技术。,,,,,,,,
李新红,新疆,阿克苏,阿克苏地区妇幼保健院,其他,手术麻醉科,,,2.4,,椎管内麻醉、静脉麻醉、气管插管全麻。,,,,,,,,
哈斯叶提,新疆,阿克苏,阿克苏地区妇幼保健院,其他,新生儿科,,,2.4,,新生儿、儿科常见病、多发病的诊治，新生儿预防保健。,,,,,,,,
陈瑞,新疆,阿克苏,阿克苏地区妇幼保健院,其他,新生儿科,,,2.4,,儿科、新生儿科常见病、多发病诊疗，对早产儿、窒息患儿及并发症有丰富的诊疗经验。,,,,,,,,
孙宏岗,新疆,阿克苏,阿克苏地区中医医院,中医,骨伤科,副主任医师,,3.0,5,采用中医诊疗方法结合现代医学诊断技术治疗骨科疾病。对中西医结合治疗颈椎病、腰椎间盘突出、腰椎管狭窄、急慢性滑膜炎、骨关节病等骨科常见疾病有丰富的临床经验。擅长四肢骨折、关节脱位的手法整复及中药内服外敷治疗。特色:小针刀配合手法松解治疗各种腱鞘疾病及颈椎、腰椎、膝关节及肩周疾病。善于从“痰”“瘀”“虚”三因辩证治疗早中期股骨头缺血性坏死。,"2,814次",0篇,5位,0位,0位,,,
刘晋豪,新疆,阿克苏,阿克苏地区中医医院,中医,骨伤科,住院医师,,2.9,,,"2,181次",0篇,0位,0位,0位,,,
朱栩宏,新疆,阿克苏,阿克苏地区中医医院,中医,骨伤科,副主任医师,,2.9,,骨科相关疾病的诊治,,,,,,,,
郑志江,新疆,阿克苏,阿克苏地区中医医院,中医,骨伤科,住院医师,,2.8,4,颈肩腰腿痛的中医治疗有独特的研究,"3,328次",0篇,4位,0位,0位,,,
陈聪,新疆,阿克苏,阿克苏地区中医医院,中医,骨伤科,住院医师,,2.8,,,,,,,,,,
唐军,新疆,阿克苏,阿克苏地区中医医院,中医,外科,主任医师,,2.7,,运用针灸治疗腰椎间盘突出症、中风后遗症及面瘫、神经及血管性头痛，胃肠功能紊乱、痛经等疾病,,,,,,,,
于素甫江·苏来曼,新疆,阿克苏,阿克苏地区中医医院,中医,外科,副主任医师,,2.7,,中风、面瘫、不寐、平衡针法治疗腰痛、腰椎间盘突出、急性腰扭伤、颈椎病、膝痹；各种关节痛证，痹症、落枕等疾病的治疗。,,,,,,,,
邵彦,新疆,阿克苏,阿克苏地区中医医院,中医,外科,主治医师,,2.6,,针灸、浮针、小针刀等中医疗法，对中风、面瘫、失眠、各类痛证等多种疑难杂症的治疗及康复。,,,,,,,,
张智飞,新疆,阿克苏,阿克苏地区中医医院,中医,外科,主治医师,,2.5,,外科微创腔镜手术治疗，特别是前列腺疾病的微创治疗、肾结石、肾脏肿瘤、肾上腺肿瘤的外科微创治疗。,,,,,,,,
赵泽英,新疆,阿克苏,阿克苏地区中医医院,中医,内科,副主任医师,,2.7,,呼吸、脾胃、内分泌疾病的诊治,,,,,,,,
陈景华,新疆,阿克苏,阿克苏地区中医医院,中医,内科,主任医师,,2.7,,治疗急慢性支气管炎、肺心病、冠心病、胃炎、糖尿病、甲状腺功能亢进、痛风、睡眠障碍、偏头痛、痤疮及男性性功能障碍，前列腺疾病,,,,,,,,
唐海飞,新疆,阿克苏,阿克苏地区中医医院,中医,内科,主治医师,,2.6,,,,,,,,,,
孙霓虹,新疆,阿克苏,阿克苏地区中医医院,中医,针灸推拿康复科,副主任医师,,2.8,,中医内科，中草药治疗对呼吸道疾病、胃脘病、头痛病、不寐病（睡眠障碍）郁证、妇科等；各类急慢性疼痛治疗，对颈椎病、腰椎间盘突出症、肩周炎、骨关节病、类风湿性关节炎、强直性脊椎炎等治疗,,,,,,,,
白明明,新疆,阿克苏,阿克苏地区中医医院,中医,针灸推拿康复科,住院医师,,2.7,,"1.传统针刺手法结合子午流注针法定时开穴治疗顽固性面瘫；
2.针刺蝶腭神经节治疗过敏性鼻炎；
3.浮针治疗腱鞘炎，网球肘，颈肩腰腿痛等痹症。","2,174次",0篇,0位,0位,0位,,,
韩海亭,新疆,阿克苏,阿克苏地区中医医院,中医,心病科,副主任医师,,2.7,,心血管疾病介入手术：选择性冠状动脉造影术、冠脉支架植入、临时及永久性起搏器植入术、射频消融术等。,,,,,,,,
何超文,新疆,阿克苏,阿克苏地区中医医院,中医,心病科,主治医师,,2.7,,中西医结合治疗高血压及其并发症、冠心病、难治性心力衰竭、心肌炎、心律失常、植物神经功能紊乱、失眠等疾病,,,,,,,,
