姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
阿提坎·卡吾力,新疆,喀什,喀什地区第二人民医院,其他,肿瘤内科,主任医师,,2.8,,肿瘤内科治疗(化学治疗、放射治疗、靶向治疗、生物免疫治疗)的临床工作及研究。擅长胸部肿瘤（肺癌、胸腺瘤）、消化道肿瘤(包括食道癌、胃癌、肠癌、胰腺癌、肝胆癌)、妇科肿瘤（卵巢癌、宫颈癌、子宫内膜癌、外阴癌）软组织肿瘤及头颈部肿瘤的内科及综合治疗。,,,,,,,,
董志武,新疆,喀什,莎车县人民医院,内科,心血管内科,副主任医师,,2.7,,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"4,528次",0篇,0位,0位,0位,,,
苏洁,新疆,喀什,莎车县人民医院,内科,心血管内科,住院医师,,2.6,116,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"27,680次",0篇,116位,109位,116位,,,
艾则木江·吐尔孙,新疆,喀什,莎车县人民医院,内科,心血管内科,主任医师,,2.5,,,,,,,,,,
米娜瓦尔·玉斯英,新疆,喀什,莎车县人民医院,内科,心血管内科,副主任医师,,2.5,,,,,,,,,,
薛建华,新疆,喀什,莎车县人民医院,内科,感染病科,副主任医师,,2.5,6,各类型肝炎，肝硬化，脂肪肝的诊治等,"11,963次",0篇,6位,0位,0位,,,
古丽娜孜·达吾提,新疆,喀什,莎车县人民医院,内科,老年病科,主任医师,,2.5,,,,,,,,,,
蹇代国,新疆,喀什,莎车县人民医院,内科,呼吸科,副主任医师,,2.7,,,,,,,,,,
史振峰,新疆,喀什,莎车县人民医院,外科,泌尿外科,副主任医师,,3.2,8,"泌尿系统肿瘤领域：
前列腺癌，肾癌，膀胱癌的精准治疗","5,583次",0篇,8位,0位,0位,,,
开赛尔·吐迪,新疆,喀什,莎车县人民医院,外科,普外科,副主任医师,,2.5,,,,,,,,,,
徐志勇,新疆,喀什,莎车县人民医院,外科,骨外科,副主任医师,,2.5,,,,,,,,,,
王志芳,新疆,喀什,莎车县人民医院,妇儿,儿科,副主任医师,,2.7,14,小儿呼吸，消化等儿科常见病,"9,110次",0篇,14位,14位,14位,,,
古力努尔·依明,新疆,喀什,莎车县人民医院,妇儿,儿科,副主任医师,,2.5,,,,,,,,,,
海尼古丽·玉苏蒲,新疆,喀什,莎车县人民医院,妇儿,妇产科,主任医师,,2.5,,,,,,,,,,
周立红,新疆,喀什,莎车县人民医院,其他,检验科,副主任技师,,2.4,,,,,,,,,,
阿达来提·依迪热斯,新疆,喀什,莎车县人民医院,其他,药剂科,主任药师,,2.5,,,,,,,,,,
王彩玲,新疆,喀什,莎车县人民医院,其他,针灸科,副主任医师,,2.8,,,,,,,,,,
李瑶,新疆,喀什,莎车县人民医院,其他,眼科,主治医师,,3.0,54,斜视弱视、小儿眼科疾病、儿童青少年近视防控,"19,878次",0篇,54位,10位,10位,,,
吐尔孙古力·如孜,新疆,喀什,莎车县人民医院,其他,中医科,主任医师,,2.7,,,,,,,,,,
杨卫新,新疆,喀什,莎车县人民医院,其他,影像诊断科,副主任医师,,2.5,,,,,,,,,,
刘欣,新疆,喀什,莎车县人民医院,其他,超声科,副主任医师,,2.5,,,,,,,,,,
刘永红,新疆,喀什,莎车县人民医院,其他,病理科,副主任医师,,2.5,,,,,,,,,,
吴政杰,新疆,喀什,巴楚县人民医院,内科,心血管神经内科,住院医师,,2.4,2,心血管疾病和神经内科,"15,789次",0篇,2位,2位,2位,,,
阿尤浦吾布力,新疆,喀什,巴楚县人民医院,外科,外科,,,2.7,,,,,,,,,,
艾力吐狲,新疆,喀什,巴楚县人民医院,外科,外科,,,2.7,,,,,,,,,,
阿曼姑买买提,新疆,喀什,巴楚县人民医院,妇儿,产科,,,2.8,,,,,,,,,,
阿米娜达吾提,新疆,喀什,巴楚县人民医院,妇儿,产科,,,2.8,,,,,,,,,,
阿米娜吾守尔,新疆,喀什,巴楚县人民医院,妇儿,产科,,,2.8,,,,,,,,,,
阿依姑丽阿布都,新疆,喀什,巴楚县人民医院,妇儿,妇科,,,2.8,,,,,,,,,,
阿娜孜姑阿优浦,新疆,喀什,巴楚县人民医院,其他,检验科,,,2.7,,,,,,,,,,
李新源,新疆,喀什,岳普湖县人民医院,内科,呼吸科,副主任医师,,2.7,,对感染科常见病、多发性疾病，尤其是肝病、艾滋病的诊治有丰富的临床经验；对内科常见病、多发病亦有一定的临床经验。,,,,,,,,
叶群生,新疆,喀什,岳普湖县人民医院,内科,呼吸科,主治医师,,2.6,,,,,,,,,,
赵胤,新疆,喀什,岳普湖县人民医院,内科,急诊科,副主任医师,,2.5,,急诊重症创伤的急救、重症颅脑损伤救治、脑血管意外的诊治、有机磷农药中毒的抢救、重症胰腺炎的治疗、心源性猝死、重症颅脑损伤、呼吸衰竭气管插管。心脏猝死非同步电除颤、有创呼吸机在抢救危重症患者中的应用、急性心肌梗塞的急诊溶栓治疗、冠心病、心肌梗塞、心衰并发症的急救、急慢性心功能衰竭的急救、急慢性呼吸衰竭的急救、血气分析在急救中的应用、糖尿病合并酮症酸中毒、高渗性昏迷的急救；急性大面积心肌梗塞（前壁、下壁、右室）；心源性休克的急救及相关并发症的处理；毒蜘蛛咬伤合并急性左心衰，呼衰、肠梗阻、中毒性心肌病的治疗、大面积脑梗死的治疗、脑梗死合并脑出血的治疗、高血压脑出血的治疗、心肺复苏后脑复苏的治疗、蛛网膜下腔出血，高血压危象治疗。,,,,,,,,
吴荫章,新疆,喀什,岳普湖县人民医院,外科,泌尿外科,副主任医师,,2.6,,泌尿系结石和感染,"6,952次",0篇,0位,0位,0位,,,
张秉哲,新疆,喀什,岳普湖县人民医院,外科,普外科,副主任医师,,2.5,,,,,,,,,,
巩固,新疆,喀什,岳普湖县人民医院,妇儿,儿科,副主任医师,,2.5,,对儿科常见病、多发病的诊治及疑难危重儿的抢救有丰富临床经验。尤其擅长消化系统、呼吸系统及肾脏疾病的诊治，对毛细支管炎、支气管哮喘、过敏性紫瘢的治疗，临床疗效肯定，对儿科急、危、重症的抢救有独到之处，特别是在新生儿窒息、重症肺炎、呼吸衰竭、重症感染、新生儿黄疸、早产儿静脉营养治疗、脑瘫的早期诊断有丰富的临床经验。,,,,,,,,
韩书勤,新疆,喀什,岳普湖县人民医院,其他,中医科,副主任医师,,2.7,,中医治疗各种内科杂症，对于诊疗头疼、眩晕、鼻炎、咳喘、高血压、冠心病、心律失常、、关节炎、前列腺炎、痛经、女性面部黄褐斑、痤疮等病症的治疗，以及纠正肿瘤放、化疗副作用等，均有独到的理解和较好的疗效。此外，对消化系统疾病，如：胃痛、腹泻，口腔溃疡，肝、胆、胰疾病，失眠，头晕，头痛，郁病，肾病，糖尿病，心脑血管，老年痴呆，高脂血病，酒病，发热，干燥，肿、胀、麻、痿等内、外、妇、皮、常见病和疑难杂病等也有丰富的临床经验。,,,,,,,,
卢振林,新疆,喀什,岳普湖县人民医院,其他,五官科,副主任医师,,2.5,,结膜炎、结膜异物，到疑难复杂的眼底病，从简单的眼外伤缝合到疑难复杂的眼球破裂、白内障手术、青光眼手术及青光眼白内障联合手术等有独到的经验,,,,,,,,
刘新军,新疆,喀什,喀什市人民医院,外科,泌尿外科,主任医师,,2.6,,,,,,,,,,
卢光远,新疆,喀什,喀什市人民医院,外科,骨科,住院医师,,2.4,,,"29,167次",0篇,1位,0位,0位,,,
冯秀兰,新疆,喀什,喀什市人民医院,其他,口腔科,主任医师,,2.6,,,,,,,,,,
王金秀,新疆,喀什,喀什市人民医院,其他,皮肤科,主任医师,,2.8,,,,,,,,,,
姚丽,新疆,喀什,农三师医院,其他,中西医结合科,主任医师,,2.9,32,中西医结合肿瘤、肝病、月经不调、不孕不育、喘证等,"224,718次",12篇,32位,0位,0位,,,
刘庆,新疆,喀什,农三师医院,其他,中西医结合科,住院医师,,2.6,,,,,,,,,,
廖辉,新疆,喀什,农三师医院,其他,眼科,副主任医师,,2.8,16,综合眼科：眼表疾病、白内障、青光眼、眼底病、斜视、弱视、泪道疾病等。,"9,447次",11篇,16位,0位,0位,,,
吾拉木江·阿布来孜,新疆,喀什,伽师县人民医院,内科,心血管内科,副主任医师,,2.7,,高血压，急慢性心衰，冠心病，心律失常，心肌病，高血脂等内科常见疾病的诊治,"5,577次",0篇,0位,0位,0位,,,
开丽比努尔.如苏力,新疆,喀什,伽师县人民医院,内科,心血管内科,副主任医师,,2.7,166,心脑血管疾病的治疗,"21,123次",0篇,166位,165位,166位,,,
马奇铭,新疆,喀什,伽师县人民医院,妇儿,儿科,住院医师,,2.4,136,小儿肺炎、小儿腹泻、过敏性紫癜、肾小球肾炎，哮喘,"66,882次",1篇,136位,18位,22位,,,
陈瑶,新疆,喀什,疏勒县人民医院,内科,内科,副主任医师,,2.6,1,高血压、糖尿病,"4,586次",1篇,1位,0位,0位,,,
王静,新疆,喀什,疏勒县人民医院,内科,内科,副主任医师,,2.5,1,内科疾病,"7,112次",0篇,1位,1位,1位,,,
高攀,新疆,喀什,疏勒县人民医院,内科,急诊科,住院医师,,2.5,4,呼吸系统、心脑血管疾病，各种药物中毒，毒虫咬伤及外伤,"13,611次",6篇,4位,0位,0位,,,
杨继清,新疆,喀什,英吉沙县人民医院,内科,心血管内科,主治医师,,2.5,677,心血管疾病、神经内科疾病、呼吸、内分泌,"65,074次",0篇,677位,7位,9位,,,
任鑫,新疆,喀什,英吉沙县人民医院,内科,心血管内科,住院医师,,2.4,1,心血管内科疾病（高血压诊疗、冠心病心绞痛、心肌梗死、缺血性心肌病诊疗）心律失常 （心动过速、心率过缓、房早、室早 房颤诊疗）等。内分泌疾病（糖尿病诊疗 甲状腺疾病） 脑卒中疾病（脑出血诊疗、脑梗死诊疗）等。治疗特色中西医结合治疗。,"3,828次",0篇,1位,0位,0位,,,
王晓斌,新疆,喀什,英吉沙县人民医院,其他,中医科,住院医师,,2.6,1,针灸,"2,777次",0篇,1位,0位,0位,,,
杨孟选,新疆,喀什,泽普县人民医院,外科,普外科,副主任医师,,3.1,54,对普通外科常见病 多发病 诊治有丰富的经验。主攻胃肠外科疾病，主要从事胃肠道肿瘤的基础与临床的研究。尤其擅长胃肠道肿瘤和复杂疾病如肠梗阻等的诊断和手术治疗。包括内镜下，开腹和腹腔镜手术及综合治疗。包括化疗和靶向治疗。对于体表肿物，面部微创，整形美容方面有较深演讲和造诣。,"59,420次",64篇,54位,25位,25位,,,
杜江,新疆,喀什,泽普县人民医院,外科,泌尿外科,主治医师,,2.5,,泌尿系结石，前列腺增生,"8,508次",0篇,0位,0位,0位,,,
谭明思,新疆,喀什,新疆生产建设兵团第三师医院,内科,内分泌科,主治医师,,2.7,1,糖尿病、甲亢、甲减、代谢性疾病,,3篇,0位,0位,0位,,,
徐隽莹,新疆,喀什,新疆生产建设兵团第三师医院,内科,神经内科,主任医师,,2.8,1,脑血管疾病、头疼、眩晕、认知障碍,"5,082次",0篇,1位,0位,0位,,,
姑丽巴哈儿·玉素因,新疆,喀什,岳普湖县妇幼保健院,妇产科学,妇产科,副主任医师,,2.7,31,从事妇产科工作20余年。擅长孕产期保健，妇科炎症（阴道炎、宫颈炎、“宫颈糜烂”、盆腔炎）、异常子宫出血（阴道流血、月经失调、月经时间长、月经过多）、宫颈疾病（HPV感染、宫颈炎、CIN）、多囊卵巢综合症、不孕症、异位妊娠（宫外孕）、子宫肌瘤、卵巢肿瘤（卵巢囊肿）、妊娠滋养细胞疾病等妇科疾病的诊治；擅长计划生育技术（避孕节育知识、流产、取环、放环等）。,"33,026次",0篇,31位,0位,0位,,,
张媛媛,新疆,喀什,英吉沙县妇幼保健院,妇产科学,妇产科,主治医师,,2.5,154,妇产科多发病以及常见病的诊治，熟练操作上、取环以及人工流产术。宫颈病变的筛查、诊断和治疗，以及阴道镜的检查。,"11,115次",0篇,154位,0位,0位,,,
陈佑青,新疆,喀什,麦盖提县人民医院,外科,普外科,住院医师,,2.4,,,4次,0篇,0位,0位,0位,,,
