姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
王凯,吉林,长春,吉林大学第一医院,内科,风湿免疫科,住院医师,,2.9,,风湿病常见病，如系统性红斑狼疮、肌炎、各种关节炎、硬皮病、干燥综合征、血管炎、骨质疏松等疾病诊治,,,,,,,,
叶壮,吉林,长春,吉林大学第一医院,内科,风湿免疫科,主治医师,,2.8,5,,234次,0篇,5位,0位,0位,,,
邹小娟,吉林,长春,吉林大学第一医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
马红爽,吉林,长春,吉林大学第一医院,内科,风湿免疫科,住院医师,,2.7,,,,,,,,,,
石晓东,吉林,长春,吉林大学第一医院,内科,风湿免疫科,,,2.7,,,,,,,,,,
冯秀南,吉林,长春,吉林大学第一医院,内科,风湿免疫科,住院医师,,2.7,2,擅长类风湿性关节炎，干燥综合征，强直性脊柱炎等免疫病,509次,0篇,2位,0位,0位,,,
纪莉,吉林,长春,吉林大学第一医院,内科,高压氧科,主任医师,,3.1,,"老年病、心脑血管病的临床、教学和科研工作，积累了丰富的临床

经验。目前重点围绕多学科疾病的高压氧治疗开展临床和基础研究，如各种有害气体中毒、

各种脑病、高血压病、冠心病、脑血管病、糖尿病及其合并症、血管神经耳聋耳鸣、周围神

经病变、脑脊髓损伤的康复等",,,,,,,,
陈满秋,吉林,长春,吉林大学第一医院,内科,高压氧科,副主任医师,,3.0,,心血管疾病及危重症的诊治,,,,,,,,
侯洁,吉林,长春,吉林大学第一医院,内科,透析中心,,,2.8,,,,,,,,,,
赵刚,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.6,,擅长颅底、脑干及高位颈髓髓内肿瘤显微手术切除及三叉神经痛、面肌痉挛微血管减压术，经鼻垂体腺瘤切除术等,,,,,,,,
王海峰,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,,颅脑损伤、颅内肿瘤的诊断及治疗,,0篇,0位,0位,0位,,,
徐保锋,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.7,400,颈动脉狭窄颈动脉内膜剥脱手术，颈动脉支架植入手术，颈动脉闭塞复合再通手术，椎动脉狭窄支架植入手术，锁骨下动脉狭窄支架植入手术，颅内动脉瘤手术介入治疗，血管畸形手术介入治疗,"108,039次",19篇,400位,243位,246位,,,
李毅平,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.6,,神经外科各类疾病的诊断与治疗，对脑外伤、颅内肿瘤和脑血管病的外科治疗；对各种儿童颅内肿瘤、神经系统先天性疾病和缺血性脑血管疾病手术治疗均有丰富独到的经验,,,,,,,,
罗毅男,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.6,,神经系统立体定向治疗、神经外科显薇手术治疗，脑血管病的外科治疗以及神经腔质瘤的综合治疗,,,,,,,,
罗祺,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.6,,颅内动脉瘤、脑血管畸形，颅内动脉海绵窦瘘、颈内动脉狭窄的介入及手术治疗,,,,,,,,
许侃,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,,脑血管病、脑肿瘤及颅脑外伤的诊治，尤其是脑血管病的外科手术及介入治疗,,,,,,,,
杨洪发,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,,对于各种复杂、疑难的重型颅脑损伤、颅内血肿、颅骨骨折、脑脊液漏等外科治疗,"20,133次",0篇,0位,0位,0位,,,
李蕴潜,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,42,擅长各种颅脑及脊髓肿瘤的诊断与治疗，尤其在颅底肿瘤、胶质瘤的手术及综合治疗、垂体瘤、脑膜瘤及听神经瘤的微创治疗等方面积累了丰富的经验，三叉神经痛及面肌痉挛的微血管减压术已成为特色技术。,"88,743次",0篇,42位,0位,0位,,,
张显峰,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.5,,对高血压性脑出血、脑室出血的显微外科手术治疗，重症复杂颅脑外伤的救治积累了极其丰富的经验,,,,,,,,
陈儇,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.5,230,颅内动脉瘤，血管畸形等脑血管病的介入和手术治疗，烟雾病的外科治疗，脊髓血管病的介入和手术治疗，缺血性脑血管的介入和外科治疗,"2,527,579次",6篇,230位,67位,67位,,,
洪新雨,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,618,胶质瘤手术及辅助治疗，脑膜瘤，垂体瘤，听神经瘤，脊柱手术，等其他颅内肿瘤手术治疗，脑积水，小脑扁桃体下疝畸形，蛛网膜囊肿，面抽，三叉神经痛微血管减压手术。,"186,712次",8篇,618位,0位,1位,,,
王长坤,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,,颅脑损伤、中枢神经系统肿瘤和脑血管病外科治疗等,,,,,,,,
邱吉庆,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.5,107,癫痫、帕金森氏病、三叉神经痛、面积痉挛等功能性疾病的外科治疗；,"206,854次",12篇,107位,55位,55位,,,
刘兴吉,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.5,,颅脑损伤、颅内肿瘤的诊断治疗,,,,,,,,
葛鹏飞,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,,颅内损伤、颅内肿瘤的诊断及治疗,,,,,,,,
许海洋,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.5,3,从事临床工作19年，一直师从于我省著名神经外科专家赵刚教授。擅长听神经瘤，脑膜瘤，脊髓肿瘤，垂体腺瘤，胶质瘤，颅咽管瘤，三叉神经痛及面肌痉挛等疾病的治疗。特别是在颅底肿瘤的治疗方面具有较丰富的经验。,"31,609次",1篇,3位,1位,1位,,,
于金录,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,5,颅内动脉瘤的夹闭治疗及介入栓塞治疗、颅内动静脉畸形及动静脉瘘的手术治疗及栓塞治疗、海绵状血管瘤切除术、烟雾病血管重建治疗、脊髓血管病的血管造影检查及手术治疗、颈动脉狭窄的内膜剥脱术及支架形成术、颅内动脉狭窄的支架形成术、颅内出血的外科治疗、脑缺血性疾病的治疗、脑积水及颅骨缺损的治疗。,"35,666次",0篇,5位,0位,0位,,,
关毅,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.5,41,擅长各种颅脑肿瘤，脊髓肿瘤，尤其在颅底肿瘤、垂体瘤、胶质瘤、脑膜瘤及先天疾病。,"39,191次",0篇,41位,0位,0位,,,
鲁质成,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,,颅脑损伤、脑出血、脑肿瘤、脊髓肿瘤及癫痫的外科治疗,,,,,,,,
黄海燕,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,教授,3.5,7,颅脑损伤、颅内肿瘤的诊断治疗和胶质瘤的光动力和内放射治疗，脊髓及先天性疾病显微外科治疗,"47,389次",0篇,7位,0位,1位,,,
王宏磊,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,14,神经外科常见病、多发病的诊疗及脑血管病的介入治疗,"78,759次",2篇,14位,0位,1位,,,
綦斌,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,副教授,3.5,,胶质瘤、脑膜瘤、颅咽管瘤、听神经瘤、垂体瘤及脊髓肿瘤等的诊断和显微外科治疗,,,,,,,,
付双林,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,教授,3.5,,颅脑损伤、颅内肿瘤的诊断及显微外科治疗，对神经内窥镜治疗颅内疾病有较丰富的临床经验,,,,,,,,
徐松柏,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,,3.5,7,擅长各种颅脑及脊髓肿瘤的诊断与治疗，尤其擅长胶质瘤的手术及转化医学综合治疗，在垂体瘤、脑膜瘤、听神经瘤、三叉神经痛及面肌痉挛的微创治疗等方面积累了丰富的经验。,"10,397次",0篇,7位,2位,2位,,,
徐宁,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,,3.4,,神经外科常见病、多发病的诊疗及脑血管病的介入治疗,,,,,,,,
别黎,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,,3.4,,重度复杂颅脑外伤、脑出血的手术治疗，颅内肿瘤的手术治疗。慢性硬膜下下血肿和脑积水的综合治疗。,"22,567次",0篇,0位,0位,0位,,,
马程远,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,,3.4,,颅脑损伤、脑血管病、颅内肿瘤的诊断及治疗,,,,,,,,
张舒岩,吉林,长春,吉林大学第一医院,外科,神经外科,主任医师,,3.4,,,,,,,,,,
陈勃,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,,3.3,2,神经外科，尤其颅脑创伤、颅内肿瘤的诊治。,"11,560次",0篇,2位,1位,1位,,,
郭云宝,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,,3.3,,颅内动脉瘤血管内介入栓塞治疗及开颅夹闭治疗，复杂巨大动脉瘤高流量搭桥治疗，血泡动脉瘤缝合治疗，出血及缺血性烟雾病颅内外脑血管搭桥、颞肌贴敷治疗及血管畸形，动静脉漏的治疗。在2017年中华医学会神经外科分会年会上，获得动脉瘤病例大赛全国总决赛冠军。,"6,902次",0篇,0位,0位,0位,,,
陈大伟,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,副教授,3.3,,颅内肿瘤的显微外科手术治疗,,,,,,,,
周立祥,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,副教授,3.3,,神经创伤外科，研究方向为颅脑损伤综合治疗及基础研究。,,,,,,,,
杨钟熙,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,,3.2,,,,,,,,,,
于洪泉,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,,3.2,,颅脑外科、颅内肿瘤的外科治疗,,,,,,,,
栾永昕,吉林,长春,吉林大学第一医院,外科,神经外科,副主任医师,,3.2,,,,,,,,,,
李蕴博,吉林,长春,吉林大学第一医院,外科,神经外科,主治医师,,3.2,1,颅脑外伤、脑出血及颅内肿瘤的外科治疗,"31,659次",0篇,1位,0位,0位,,,
邬巍,吉林,长春,吉林大学第一医院,外科,神经外科,主治医师,,3.2,,颅脑外伤、脑出血及颅内肿瘤的外科治疗,,,,,,,,
朱战鹏,吉林,长春,吉林大学第一医院,外科,神经外科,主治医师,,3.2,,颅脑损伤、颅内肿瘤的诊断及治疗,,,,,,,,
李文忠,吉林,长春,吉林大学第一医院,外科,神经外科,主治医师,,3.2,1,脑血管疾病，颅脑外伤，脑肿瘤等,"6,237次",0篇,1位,0位,0位,,,
赵宇昊,吉林,长春,吉林大学第一医院,外科,神经外科,主治医师,,3.2,,颅内动脉瘤的介入及手术治疗，脊髓血管病的诊疗，血管畸形外科及介入治疗，烟雾病的颅内外血管架桥治疗，血管吻合治疗，头颈部血管狭窄性疾病的诊疗等。,,,,,,,,
朴健民,吉林,长春,吉林大学第一医院,外科,神经外科,主治医师,,3.2,,脑血管疾病的诊断、治疗（包括开颅手术治疗及血管内介入治疗）,,,,,,,,
刘心睿,吉林,长春,吉林大学第一医院,外科,神经外科,住院医师,,3.1,,颅脑损伤、颅内肿瘤的诊断及治疗,,,,,,,,
吕传奇,吉林,长春,吉林大学第一医院,外科,神经外科,住院医师,,3.1,10,"1.颅内胶质瘤、转移癌（肺、乳腺、肾脏等脏器肿瘤来源）、等恶性肿瘤的诊断治疗及显微外科的手术治疗。
2.颅内不同部位的脑膜瘤及听神经鞘瘤等诊断治疗及显微外科治疗。
3.颅内动脉瘤、动静脉畸形、海绵状血管瘤、脑出血等诊断及手术治疗。
4.颅内鞍区垂体瘤的微创显微治疗，鞍区脑膜瘤、颅咽管瘤等肿瘤手术治疗。
5.椎管内神经鞘瘤、脊膜瘤、室管膜瘤、转移癌等常见肿瘤的诊断，手术处理。
6.颅脑外伤急重症的诊断及治疗，脑积水、颅骨修补等手术治疗。","17,015次",1篇,10位,9位,9位,,,
崔大勇,吉林,长春,吉林大学第一医院,外科,神经外科,主治医师,,2.8,,脑血管疾病，颅脑损伤等，高血压脑出血的微创治疗。,"11,452次",0篇,0位,0位,0位,,,
王广义,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,4.0,1492,"肝胆胰脾疑难疾病的诊治
擅长肝脏良恶性肿瘤手术
肝胆胰脾外科疾病的腹腔镜微创治疗
胆石病腔镜微创治疗
肝移植","509,725次",26篇,1492位,871位,875位,2,875例,654例
刘亚辉,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.9,1347,肝、胆、胰、脾疾病诊治及微创治疗。,"1,045,799次",14篇,1347位,435位,436位,1,444例,88例
吕国悦,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.6,917,肝胆疾病的普通及微创治疗，在肝癌，肝门胆管癌，壶腹周围癌及肝胆良性疾病的诊治方面经验丰富。尤其擅长肝脏移植手术，个人完成移植例数居国内前列，术后效果良好。,"348,745次",7篇,917位,239位,240位,,,
刘凯,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,副教授,3.7,225,ERCP手术、十二指肠镜经口腔取胆总管结石、恶性梗阻性黄疸支架减黄治疗，儿童先天性胆胰疾病的内镜诊治（慢性胰腺炎、胆管囊状扩张等）；超声内镜诊治技术；肝胆胰多镜联合微创外科…,"64,339次",1篇,225位,121位,121位,,,
王英超,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.7,902,1肝脏肿瘤，腹腔镜肝脏肿瘤切除，避免巨大切口带来的损伤。2胆囊结石：腹腔镜保胆取石，胆囊切除，胆总管结石：腹腔镜胆道探查取石的微创化手术。3门脉高压的腹腔镜脾切除断流手术治疗4各种血液病腹腔镜脾切除。5各种疝微创手术治疗。6阑尾炎微创手术7腹腔镜梗阻性黄疸的微创治疗。8胆管癌，胰腺癌的微创治疗。,"359,825次",96篇,902位,570位,571位,,,
纪柏,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,副教授,3.7,98,肝胆胰外科常见疾病的诊断及治疗，肝癌射频消融，肝癌及胰腺癌综合治疗,"28,915次",0篇,98位,87位,95位,,,
张若岩,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.6,1444,"肝胆胰脾疾病及腹股沟疝的外科治疗。
如胆结石、胆息肉、肝胆胰腺良恶性肿瘤、肝炎肝硬化、胰腺炎、门脉高压、脾功能亢进。尤其擅长急腹症的诊断及外科治疗。
熟练掌握普外科常见疾病的微创治疗，如腹腔镜胆囊切除、疝修补、胆道探查、脾切除等。
在肝移植供受体围手术期管理及术后指导方面有丰富的临床经验。","533,670次",40篇,1444位,773位,804位,,,
张平,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.6,89,"肝胆胰脾疑难疾病的诊治
擅长胰腺良恶性肿瘤手术
肝胆胰脾外科疾病的腹腔镜微创治疗
胆石病腔镜微创治疗
肝脏移植等","106,942次",2篇,89位,42位,44位,,,
张学春,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.5,,肝胆胰脾外科疾病的诊治及腹腔镜微创外科,,,,,,,,
魏锋,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.5,39,"肝癌手术切除，结肠癌肝转移的综合治疗，胆囊胆道系统疾病的腹腔镜微创手术，胰腺癌的手术及分子靶向治疗，肝癌的射频消融治疗，肝胆胰疾病的超声介入治疗。
擅长腹腔镜肝切除，腹腔镜胆囊切除，腹腔镜胆管探查，腹腔镜胰腺切除，腹腔镜脾切除; 肝癌切除，肝门胆管癌根治，胰腺癌根治术。","37,843次",1篇,39位,22位,22位,,,
王有德,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.4,,普外科的常见病和疑难病的诊断及治疗,,,,,,,,
谭毓铨,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,教授,3.4,,普外科尤其肝胆外科、门脉高压症的诊治及疑难病及危重症的救治,,,,,,,,
张威,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主任医师,,3.4,112,肝胆胰外科及腹腔镜微创外科疾病的诊治。常见疾病：胆囊结石、胆总管结石、胆总管囊性扩张症、阻塞性黄疸、肝内胆管结石、肝癌、肝囊肿、肝硬化、门静脉高压、脾脏疾病、肝脓肿、胰腺炎、胰腺癌、阑尾炎、疝等疾病。,"158,160次",0篇,112位,0位,1位,,,
杜晓宏,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,副主任医师,副教授,3.3,5,各种类型肝、胆、胰疾病及疝病的腹腔镜微创诊治,"33,280次",0篇,5位,0位,0位,,,
叶军锋,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,副主任医师,副教授,3.3,1,擅长肝胆胰脾常见疾病及腹股沟疝的微创治疗，尤其在腹腔镜胰十二指肠切除术、腹腔镜肝切除术、腹腔镜门脉高压症脾切断流术、腹腔镜胆总管探查一期缝合术等复杂疑难腹腔镜手术方面有丰富的临床实践。擅长胆管复杂结石、胆管恶性梗阻、胰腺疾病、肝移植术后胆管良性狭窄的ERCP治疗，年完成各类ERCP手术超600例，单人年完成例数省内遥遥领先。,,1篇,1位,0位,0位,,,
邱伟,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,副主任医师,,3.3,,肝胆胰外科、腹腔镜微创外科疾病的诊治及肝移植术后管理,,,,,,,,
刘松阳,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,副主任医师,,3.3,12,减重及代谢疾病外科微创治疗，常见疝、复杂疝、复发疝的微创化治疗，肝脏肿瘤、胆道系统结石肿瘤、胰腺良恶性肿瘤等疾病的诊断及微创化治疗,"8,959次",2篇,12位,1位,1位,,,
贾宝兴,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,副主任医师,,3.3,313,胆石症，胰腺炎等,"90,254次",0篇,313位,274位,274位,,,
王蒙,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,副主任医师,,3.2,122,诊治胆囊结石、胆管结石、梗阻性黄疸、保胆手术、肝癌、胆管癌、胰腺癌等。擅长腹腔镜、十二指肠镜、胆道镜＂三镜＂联合微创技术治疗胆石病;肝胆胰疾病微创诊断和治疗；诊治疑难胆胰疾病临床经验丰富。,"105,107次",4篇,122位,32位,32位,,,
黄鹤宇,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.2,7,"肝移植术前评估、围手术期管理及术后远期随访~
对肝移植术后免疫抑制剂种类的选择、用量的调整、原发病复发的预防及近期、远期并发症的防治（尤其高脂血症、高尿酸血症、高血压、糖尿病、心脑血管病、肾病等）有丰富经验，并熟练掌握肝移植血管彩超技术！","9,230次",17篇,7位,5位,5位,,,
孙晓东,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,22,肝胆胰外科、腹腔镜微创外科疾病的诊治及肝移植术后管理,"45,721次",0篇,22位,0位,0位,,,
付裕,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,,,,,,,,,,
蒋培强,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,,肝胆胰脾疾病介入超声治疗，和围手术期快速康复。,,,,,,,,
綦俊,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,24,各种类型肝、胆、胰疾病，尤其擅长微创胆囊手术,"28,630次",4篇,24位,0位,0位,,,
周建鹏,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,83,肝癌，肝血管瘤，肝硬化，胰腺癌，胆管癌，肝血管瘤，胆囊结石，胆囊息肉，胆管结石，肝囊肿等疾病微创治疗。肝移植，术前评估，术后管理,"46,077次",1篇,83位,30位,31位,,,
王传磊,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,14,肝移植、肝胆胰外科常见疾病，比如：胆囊结石，胆囊息肉，胆总管结石，胆总管囊状扩张，胰腺炎，肝囊肿，肝血管瘤，肝脓肿，肝癌，结肠癌肝转移，胆管癌，肝门胆管癌，胰腺癌，胰腺囊腺瘤，胰腺囊腺癌，胰腺实性假乳头状瘤，门静脉高压，上消化道出血，,"13,139次",4篇,14位,14位,14位,,,
陈庆民,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,,肝胆胰外科疾病的诊治，以及神经内分泌肿瘤的综合治疗，肝胆胰外科常见病及急症的诊断和治疗,,,,,,,,
陈玉国,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,主治医师,,3.1,,肝胆胰脾外科、腹腔镜微创外科、成人及儿童肝移植技术。,,,,,,,,
王秀丽,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,3.1,,肝、胆、胰、脾常见病及疑难病例的超声诊断,,,,,,,,
孙大伟,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,3.1,13,肝癌、肝血管瘤、肝脓肿、胰腺癌、胰腺良性肿瘤、胆道系统结石、胆囊炎以及脾脏良性疾病诊断及治疗。,"30,316次",2篇,13位,8位,8位,,,
李婷,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,3.1,,肝、胆、胰、肝移植,"7,753次",0篇,0位,0位,0位,,,
可健吉,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,3.1,1,肝胆胰外科常见疾病等,"3,849次",0篇,1位,0位,0位,,,
贾峰,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,3.1,,肝胆外科，胰腺外科等相关疾病诊疗,"1,936次",0篇,0位,0位,0位,,,
金哲,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,,,3.1,,,,,,,,,,
柴文刚,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,,,3.1,,,,,,,,,,
孟令宇,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,3.1,,肝胆胰外科常见疾病的诊断及治疗，主攻胰腺恶性肿瘤的围手术期综合治疗,,,,,,,,
谭璐东,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,,,3.1,,,,,,,,,,
武波,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,2.8,,肝胆胰外科常见疾病以及危急重症的诊断及治疗。,,,,,,,,
刘兴凯,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,,,2.7,,,,,,,,,,
陈云云,吉林,长春,吉林大学第一医院,外科,肝胆胰外科,住院医师,,2.7,,肝胆胰脾等腹部常见疾病的超声诊断及超声介入治疗,,,,,,,,
王权,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,主任医师,教授,3.7,658,胃肠道肿瘤（胃癌，结直肠癌）的外科治疗，胃肠道疾病的微创（腹腔镜，机器人）手术，腹膜后肿瘤的手术治疗，切口疝，造口疝，腹股沟疝，食管裂孔疝的腹腔镜手术。,"796,083次",32篇,658位,32位,40位,,,
所剑,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,主任医师,教授,3.6,35,消化道（胃、十二指肠、小肠、结直肠和胰腺）肿瘤的微创手术治疗，肥胖与糖尿病外科治疗，胃肠道间质瘤的诊治，治疗水平居国内领先地位。,"116,284次",2篇,35位,0位,0位,,,
赵平伟,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,主任医师,副教授,3.6,69,胃结直肠良恶性肿瘤、肛门周围疾病、顽固性便秘的诊治，熟练掌握腹腔镜操作技术。,"236,732次",10篇,69位,19位,19位,,,
徐越超,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,主任医师,教授,3.5,,熟练掌握普外科常见病、多发病及一些疑难杂症的诊治，尤其是消化道系统疾病的诊治,,,,,,,,
曹雪源,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,主任医师,教授,3.5,781,胃肠外科各种疾病，肠梗阻，肠瘘，肿瘤等,"1,625,593次",19篇,781位,0位,1位,,,
王大广,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,主任医师,副教授,3.5,37,胃癌、结肠癌、直肠癌的综合治疗，尤其擅长胃癌、结直肠癌的微创手术治疗，对胃肠外科的疑难疾病如复杂肠瘘、炎症性肠病、肠梗阻等有丰富的治疗经验，对减重与代谢外科有较深造诣。,"119,646次",10篇,37位,24位,25位,,,
李伟,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,,3.4,3,胃癌、结肠癌、直肠癌、胃肠道间质瘤、胃肠道常见病疾病的诊治,"6,972次",0篇,3位,0位,0位,,,
孙东辉,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,,3.3,307,结直肠癌根治术，腹腔镜胃肠手术，排便障碍性疾病，便血及肠道炎性疾病的诊治，熟练掌握TME、TEM、PPH等肛门直肠手术,"998,054次",53篇,307位,0位,0位,,,
康振华,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,副教授,3.3,6,胆囊、胃肠道良性疾病、胃肠道肿瘤的腹腔镜微创手术;胃肠道恶性肿瘤的根治性手术治疗；直肠癌的超低位保留肛门手术；肠瘘的综合治疗,,0篇,0位,4位,4位,,,
于金海,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,,3.3,,腹腔镜探查诊断手术，如腹腔下消化道穿孔修补、阑尾切除，肠粘连松解、腹膜炎及腹水探查等；胃肠、结直肠肿瘤的综合治疗,,,,,,,,
杨家骍,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,,3.3,3,擅长胃肠外科肿瘤的综合治疗，如腹腔镜胃癌、结直肠癌根治术及术后治疗；胃及结直肠间质瘤的根治性切除及术后长期治疗等。尤其擅长胃肠道梗阻的支架置入治疗，如结直肠癌继发肠梗阻的支架置入、胃癌继发幽门梗阻的支架置入及食管癌继发梗阻的支架置入治疗。对胃肠外科常见病（阑尾炎、疝等）及各种急腹症（肠梗阻、肠系膜血栓等）有一定的诊断及治疗经验。,"4,075次",0篇,3位,0位,0位,,,
佟伟华,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,讲师,3.3,85,胃癌、结直肠癌腹腔镜手术治疗。特别关注食管胃底结合部肿瘤和低位直肠肿瘤微创手术治疗，对盆底、结直肠、肛肠疾病诊治有丰富临床经验。在吉林省最早开展直肠手术后排便康复治疗，提高病人手术后生活质量，并开展减重代谢疾病手术及盆底外科手术以及最先进的直肠癌低位保肛术式TaTME，对胃肠道肿瘤和炎性肠病MDT及外科诊治经验丰富。,"353,415次",6篇,85位,0位,0位,,,
何亮,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,,3.2,3,腹腔镜诊断探查手术，如腹腔下消化道穿孔修补、阑尾切除，肠粘连松解、腹膜炎及腹水探查等，胃肠、结直肠肿瘤的综合治疗，熟练掌握消化道出血等腹部外科急诊手术治疗，对普外科急危重症治疗及肠瘘等治疗具有丰富临床经验,"99,135次",4篇,3位,0位,0位,,,
孙璇,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,副主任医师,,3.2,,,,,,,,,,
张洋,吉林,长春,吉林大学第一医院,外科,胃结直肠肛门外科,主治医师,讲师,3.2,1,擅长腹部外科急诊诊断及手术治疗，对普外科急危重症治疗具有丰富临床经验。擅长胃肠道肿瘤疾病的诊治。胃肠道腹腔镜手术治疗。肥胖糖尿病的代谢外科治疗。,"18,177次",1篇,1位,1位,1位,,,
