姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
玛依努尔,新疆,克拉玛依,克拉玛依市中心医院,其他,肝病科,副主任医师,,2.8,,肝病,,,,,,,,
张志明,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,副主任医师,,2.6,,消化内镜下的诊断及治疗,,,,,,,,
艾尼瓦尔·塔西,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,副主任医师,,2.6,,脑血管病、椎体外系疾病、癫痫、颅内感染性疾病、头痛、头晕等神经系统疾病的诊治。,,,,,,,,
石青,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,主任医师,,2.6,,脑血管疾病、帕金森病、头痛、睡眠障碍的诊治,,,,,,,,
刘洋洋,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,主治医师,,2.5,,神经内科常见病的诊治，如急性脑血管病、头晕、头痛、帕金森病、癫痫等；擅长脑血管造影及血管内介入治疗等。,,,,,,,,
王振伟,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,主治医师,,2.5,,神经内科疾病的诊断及治疗,,,,,,,,
于芳,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,副主任医师,,2.5,,胃食管反流病、消化性溃疡、消化道早癌、消化道出血、急慢性胰腺炎、炎症性肠病、肝硬化并发症和其他消化系统常见病、消化道功能障碍性疾病、急症及危重症疾病的诊治,,,,,,,,
陶会荣,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,副主任医师,,2.5,,脑血管介入诊疗工作（全脑血管造影术、急性脑动脉溶栓术）。,,,,,,,,
温丽,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,主治医师,,2.4,,使用胃肠道、肝胆、胰腺等各种消化道基础疾病的诊疗,,,,,,,,
李王卫,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内二科,主治医师,,2.4,,使用胃肠道、肝胆、胰腺等各种消化道基础疾病的诊疗,,,,,,,,
渠述秋,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,主任医师,,2.5,,心血管常见病（高血压、冠心病、心力衰竭、心律失常、心肌病）、多发病的诊治及急危重疾病救治,,,,,,,,
王玉锴,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,副主任医师,,2.5,,心血管常见病（高血压、冠心病、高血脂、心律失常）、多发病及急危重症（急性心梗、心衰、恶性心律失常、心源性休克）的处理,,,,,,,,
迟峰丽,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,副主任医师,,2.5,,,,,,,,,,
邓双龙,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,主治医师,,2.4,,急诊内科心血管、院前急救,,,,,,,,
田堂印,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,主治医师,,2.4,,心血管常见病：冠心病、高血压、心律失常、心力衰竭的诊治，及急危重症救治，并能熟练掌握心血管介入手术。,,,,,,,,
桂伟,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,主治医师,,2.4,,高血压病、心力衰竭、心肌病、冠心病及心律失常诊治,,,,,,,,
彭嘉亮,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,主治医师,,2.4,,高血压、冠心病、心律失常、心肌病，及急危重症急性心梗、急性心衰、恶性心律失常、心源性休克的处理，心脏康复训练,,,,,,,,
周啸啸,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内一科,住院医师,,2.4,,高血压、冠心病、心律失常，及急危重症急性心梗、急性心衰、恶性心律失常、心源性休克的处理，具备一定的介入技术血压、冠心病、心律失常，及急危重症急性心梗、急性心衰、恶性心律失常、心源性休克的处理，具备一定的介入技术,,,,,,,,
周叶凤,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,呼吸科,主治医师,,2.9,7,呼吸科常见病等,"8,856次",0篇,7位,5位,6位,,,
张昌甲,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,呼吸科,主治医师,,2.6,,肺部感染、慢阻肺、哮喘、肺结节、睡眠呼吸暂停低通气综合症及支气管镜在肺部疾病中应用,,,,,,,,
雍楠,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,呼吸科,主治医师,,2.6,,慢阻肺、哮喘、支气管扩张、慢性咳嗽、肺栓塞、肺间质纤维化等呼吸系统疾病的中西医结合诊治。,,,,,,,,
梁彤,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,呼吸科,主治医师,,2.6,,肺部感染、慢性气道疾病、咳嗽病因诊断、睡眠呼吸暂停低通气综合症、呼吸机通气治疗、肺功能检查及报告分析,,,,,,,,
郑坤明,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,呼吸科,主治医师,,2.6,,肺部感染、慢性阻塞性肺病、慢性支气管炎、肺栓塞的诊治,,,,,,,,
李萍,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,感染内科,副主任医师,,2.6,,肝病、结核病、小儿传染病、艾滋病以及发热性疾病的诊治。,,,,,,,,
李瑞芝,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,感染内科,副主任医师,,2.6,,肝病、结核病、小儿传染病、以及发热性疾病的诊治。,,,,,,,,
谢小花,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,感染内科,副主任医师,,2.6,,肝病、结核病、小儿传染病、艾滋病以及发热性疾病的诊治。,,,,,,,,
黄维,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,感染内科,副主任医师,,2.6,,各种慢性病、常见病及各种传染病，自身免疫性肝病，脂肪肝、酒精性肝病，肝硬化、肺结核，各类病毒性肝炎的诊断、治疗及健康指导。,,,,,,,,
封旭涛,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,感染内科,住院医师,,2.5,,肝病、结核病、小儿传染病、以及发热性疾病的诊治。,,,,,,,,
胡艳,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内三科,主治医师,,2.7,,慢性肾小球疾病、慢性肾脏病的诊治，以及血液净化技术及血管通路技术。,,,,,,,,
郑雷,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内三科,主治医师,,2.6,,糖尿病、甲状腺疾病、甲状腺结节穿刺术等代谢内分泌疾病的诊治,,,,,,,,
王雪华,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内三科,住院医师,,2.4,,内分泌相关疾病，糖尿病及其并发症，甲亢，甲减，甲旁亢、垂体和肾上腺疾病、高脂血症等的内分泌代谢病的诊治。,,,,,,,,
贺晓君,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,内三科,住院医师,,2.4,,慢性肾功能不全病人诊断、治疗及尿毒症血液透析病人的管理。,,,,,,,,
刘建华,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,内科,急诊科,副主任医师,,2.7,,心脑血管急症,,0篇,0位,0位,0位,,,
陈和兵,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,主任医师,,2.7,2,关节炎、膝关节损伤、股骨头坏死、踝部扭伤、骨折等疾病的诊治,"3,050次",0篇,2位,0位,0位,,,
才林,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,主任医师,,2.5,,复杂性骨折、脊柱骨科、髋膝关节置换等治疗。,,,,,,,,
曾宪博,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,副主任医师,,2.5,,骨科常见病、颈肩腰腿痛、射频微创手术治疗颈腰椎间盘突出症、带状疱疹后遗痛等疾病。,,,,,,,,
李培,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,副主任医师,,2.5,,,,,,,,,,
张海江,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,主治医师,,2.5,,骨科常见疾病的诊治，脊柱疾病的诊断与治疗,,,,,,,,
艾光禹,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,主治医师,,2.5,,骨科常见病，复杂性四肢骨折、髋膝关节置换等治疗。,,,,,,,,
赵继明,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,主治医师,,2.5,,创伤骨科诊治,,,,,,,,
陈志兵,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,骨科,住院医师,,2.4,,骨科常见病、多发病，颈肩腰腿痛，骨质疏松的治疗。,,,,,,,,
刘平,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,普外科,主任医师,,2.9,,腹腔镜等普外科疾病,"4,397次",0篇,0位,0位,0位,,,
孙友刚,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,普外科,副主任医师,,2.8,2,普外疾病，尤其是腹部腹腔镜微创手术、甲状腺疾病、乳腺疾病的诊治,"14,061次",6篇,2位,2位,2位,,,
袁春生,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,普外科,主任医师,,2.5,,胃肠肿瘤手术、消化道穿孔手术、甲状腺、乳腺肿瘤切除手术。,,,,,,,,
徐斌,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,普外科,副主任医师,,2.5,,泌尿外科疾病诊治，输尿管镜钬激光碎石、前列腺电切、膀胱肿瘤电切等。,,,,,,,,
闫柯,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,普外科,主治医师,,2.5,,泌尿生殖系统肿瘤、泌尿系结石、泌尿系感染和男性病的诊断治疗,,,,,,,,
张月文,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,普外科,主治医师,,2.5,,普外、胸外、甲乳外、肛肠、泌尿外科等疾病诊治。,,,,,,,,
梅杰,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,普外科,住院医师,,2.4,,诊断和处理普外、胸外、甲乳外、肛肠及泌尿外科疾病,,,,,,,,
张拥军,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,神经外科,主任医师,,2.7,,颅脑肿瘤、脑血管疾病、高血压脑出血、颅脑损伤、脊髓椎管内病变等疾病的临床诊治,,,,,,,,
吴新龙,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,神经外科,主治医师,,2.6,,神经外科常见病、多发病的诊断、治疗，擅长急性脑血管病、颅脑损伤的诊断及手术，颅内肿瘤的诊治,,,,,,,,
巴传,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,神经外科,副主任医师,,2.5,,神经外科常见病、多发病的诊断、治疗,,,,,,,,
乔龙,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,神经外科,副主任医师,,2.5,,危重症急救,,,,,,,,
杨晓磊,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,外科,神经外科,主治医师,,2.5,,各种脑血管意外，颅脑创伤，三叉神经痛的诊治,,,,,,,,
王雪梅,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,副主任医师,,2.8,4,哮喘、咳嗽等儿内科常见病,"8,636次",0篇,4位,0位,0位,,,
何谚,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,副主任医师,,2.8,,儿内、呼吸,"4,857次",0篇,0位,0位,0位,,,
姚霞,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,副主任医师,,2.5,,新生儿内科各类疾病，及危重症的诊断治疗。,,,,,,,,
杨敏,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,副主任医师,,2.5,,儿童常见病的诊治。新生儿常见病、疑难病、急重症疾病的诊治。,,,,,,,,
耿志宁,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,副主任医师,,2.5,,小儿呼吸、咳喘、消化等常见病及多发病诊治,,,,,,,,
赵新,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,副主任医师,,2.5,,呼吸、消化、小儿内分泌专科疾病治疗。,,,,,,,,
郭丽,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,主治医师,,2.5,,儿内科常见疾病的诊治，新生儿疾病的诊治。,,,,,,,,
刘文伟,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,主治医师,,2.5,,儿科呼吸系统疾病的诊治,,,,,,,,
刘敏,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,儿科,主治医师,,2.5,,儿内科常见疾病的诊治；新生儿疾病的诊治。,,,,,,,,
王春燕,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,主任医师,,2.7,,妇产科常见病、多发病及疑难杂症诊治,,,,,,,,
马石玉,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,主治医师,,2.7,,妇产科常见病,"6,263次",0篇,0位,0位,0位,,,
施艳军,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,副主任医师,,2.6,,妇产科常见病、多发病及疑难杂症诊治,,,,,,,,
林洪,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,副主任医师,,2.6,,妇产科常见病、多发病及疑难杂症诊治,,,,,,,,
冯涛,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,副主任医师,,2.5,,妇产科常见病、多发病及疑难杂症诊治,,,,,,,,
战明宇,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,主治医师,,2.5,,妇产科常见病、多发病的诊治，熟练掌握剖宫产、及妇科常见手术操作。,,,,,,,,
沈妮娜,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,住院医师,,2.5,,妇产科炎症、宫颈疾病、月经不调、计划生育、子宫肌瘤、卵巢囊肿、痛经等常见病诊疗。,,,,,,,,
彭雨婷,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,妇儿,妇产科,住院医师,,2.4,,妇产科炎症、宫颈疾病、月经不调、计划生育、子宫肌瘤、卵巢囊肿、痛经等常见病诊疗。,,,,,,,,
余金龙,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,五官科,主任医师,,2.7,,眼底病、白内障、青光眼、泪道阻塞等常见疾病诊断、手术、及激光治疗。,,,,,,,,
雷春燕,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,五官科,副主任医师,,2.7,,眼科常见病、多发病诊治,,,,,,,,
罗虹,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,五官科,主治医师,,2.6,,鼻部、耳部基本诊治,,,,,,,,
郭建红,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,五官科,副主任医师,,2.5,,耳鼻喉常见病、多发病预防及综合治疗。咽喉、鼻窦、鼻腔常见疾病微创外科手术治疗耳聋、耳鸣、咽喉康复综合治疗等。,,,,,,,,
罗学英,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,五官科,副主任医师,,2.5,,耳鼻喉常见病、多发病综合治疗。咽喉、鼻-鼻窦常见疾病微创外科检查治疗，中耳炎、耳聋、耳鸣等综合治疗等。,,,,,,,,
宁波,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,五官科,副主任医师,,2.5,,复杂难治青光眼、复杂白内障，儿童视光的诊治，熟练开展白内障超声乳化手术、中切口无缝线白内障手术等技术。,,,,,,,,
王琦,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,五官科,住院医师,,2.4,,眼科常见病诊断及治疗。擅长眼表及眼前节疾病的诊断及治疗，外眼手术。,,,,,,,,
马春林,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,康复科,主治医师,,2.7,,颈肩腰腿痛,"6,058次",0篇,0位,0位,0位,,,
王燕,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,康复科,主治医师,,2.6,,各种急慢性疼痛治疗,,,,,,,,
权斌,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,康复科,副主任医师,,2.5,,1.骨关节痛：颈椎病、肩周炎、腰椎间盘突出症、膝关节炎、腰腿痛等；2.神经痛：三叉神经痛、坐骨神经痛、带状疱疹后遗神经痛；3.头痛：偏头痛，顽固性头痛等；4.各种软组织疼痛。,,,,,,,,
王路,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,康复科,住院医师,,2.5,21,颞颌关节紊乱 骨关节术后康复 运动康复 急慢性腰腿痛 卒中后康复,"16,301次",0篇,21位,21位,21位,,,
杨雪珍,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,康复科,主治医师,,2.5,,使用物理治疗、注射治疗、中医微创等治疗技术解决临床类病症。,,,,,,,,
孔妍妍,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,康复科,主治医师,,2.5,,中西医结合治疗内科康复科常见病,,,,,,,,
姚森,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,口腔科,主任医师,,2.6,,口腔修复、牙体牙髓，综合,"8,592次",0篇,0位,0位,0位,,,
买日给亚·扎马别克,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,口腔科,主治医师,,2.5,,儿童牙病的综合治疗,,,,,,,,
王莉,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,口腔科,住院医师,,2.5,,口腔修复学冠修复、固定桥、全口活动义齿，局部活动义齿，精密修复体等；口腔正畸学，儿童、青少年及成人各种错牙合畸形的矫治；及颞下颌关节紊乱病、夜磨牙的诊治。,,,,,,,,
曲娜,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,口腔科,住院医师,,2.5,,前牙美学修复治疗，各类牙体缺损、牙列缺损的固定义齿及可摘局部义齿修复治疗；牙体牙髓病/根尖周病的诊断及治疗。,,,,,,,,
张延德,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,中医肿瘤科,主治医师,,2.9,,中西结合治疗风湿免疫性疾病、肿瘤化疗导致的脾胃失调，尤其对痛风、痛风性关节炎、强直性脊柱炎、类风湿关节炎、骨关节炎、干燥综合征、系统性红斑狼疮、产后风等疾病的诊治。,,,,,,,,
赵国祥,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,中医肿瘤科,主治医师,,2.9,,脾胃病、中医肿瘤、中医老年病（冠心病、脑梗塞）的治疗及预防。,,,,,,,,
朱玉虎,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,中医肿瘤科,副主任医师,,2.8,,风湿免疫、肿瘤、中医内科的诊治,,,,,,,,
刘国康,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,中医肿瘤科,主治医师,,2.8,,中西医肿瘤、中医脾胃病、中风后遗症、更年期综合征,,,,,,,,
邓钧,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,心身科,主任医师,,2.7,,,314次,0篇,0位,0位,0位,,,
张丹妮,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,心身科,主治医师,,2.7,,精神科常见病诊治，抑郁、焦虑、儿童青少年情绪障碍、老年精神障碍诊治及动力性心理治疗、团体心理治疗。,,,,,,,,
任雷,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,心身科,住院医师,,2.6,,儿童青少年方向的情绪障碍、青少年心理成长、焦虑障碍、抑郁障碍等精神疾病的诊治。,,,,,,,,
麦尔哈巴,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,心身科,住院医师,,2.6,,各种情绪障碍、焦虑、抑郁、恐惧、精神分裂症、睡眠障碍、酒精精神性疾病等的治疗,,,,,,,,
李才,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,针灸科,主治医师,,2.8,,针灸与中药结合治疗，过敏性鼻炎、带状疱疹、失眠、呃逆、斑秃、颈肩腰腿痛疼痛、肥胖症、脾胃不和等疾病。,,,,,,,,
马旭霞,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,针灸科,主治医师,,2.7,,颈肩腰腿疼、面瘫及各类神经疼痛的诊断治疗。,,,,,,,,
徐琼,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,针灸科,主治医师,,2.7,,顽固性失眠、便秘、高血压等常见病、多发病运用脐诊结合脐针治疗,,,,,,,,
于建江,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,皮肤性病科,副主任医师,,3.1,2215,擅长面部皮肤疾病、过敏性瘙痒性皮肤病、医学美容美肤、性病、儿童皮肤疾病、白癜风、银屑病及皮肤传染病的诊治,"1,678,642次",67篇,2215位,548位,578位,,,
刘弘懿,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,皮肤性病科,主治医师,,2.9,,常规皮肤病、性病诊疗，皮肤外科手术治疗、激光医学美容等。,,,,,,,,
郭华,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,皮肤性病科,主治医师,,2.8,,中西医结合治疗银屑病、过敏性疾病等。,,,,,,,,
程晓燕,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,医学影像科,副主任医师,,2.9,,影像诊断，从事MRI诊断工作15年，擅长CT MR影像诊断,,0篇,0位,0位,0位,,,
冯晓琴,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,医学影像科,副主任医师,,2.5,,影像诊断，从事MRI诊断工作15年，擅长CT MR影像诊断。,"6,769次",0篇,0位,0位,0位,,,
刘春霞,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,中医科,主治医师,,2.6,,1.中医妇科:月经不调、痛经、更年期综合征、产后病等；2.中医内科：咳嗽，脾胃病，失眠，多汗症，便秘，焦虑等；3.亚健康状态；4.中医皮肤：痤疮、黄褐斑、老年性瘙痒症等,,,,,,,,
王进,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,中医科,主治医师,,2.6,,中医内科常见病的诊治。,,,,,,,,
张静静,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,病理科,副主任医师,,2.7,,,348次,0篇,0位,0位,0位,,,
林晓峰,新疆,克拉玛依,新疆克拉玛依市独山子人民医院,其他,麻醉科,副主任医师,,2.7,,临床麻醉 术后疼痛 慢性疼痛,"4,665次",0篇,0位,0位,0位,,,
向蔚婷,新疆,克拉玛依,克拉玛依市人民医院,内科,内分泌代谢科,主治医师,,2.6,1,,231次,0篇,1位,0位,0位,,,
李农,新疆,克拉玛依,克拉玛依市人民医院,内科,内分泌代谢科,主任医师,,2.5,,在糖尿病、甲状腺疾病等内分泌代谢性疾病的临床及科研工作方面有很深的造诣并积累了丰富的临床工作经验，尤其擅长糖尿病并发症、甲状腺结节、甲状腺功能亢进及甲状腺功能减退疾病的诊断及治疗。,,,,,,,,
谢爱霞,新疆,克拉玛依,克拉玛依市人民医院,内科,内分泌代谢科,副主任医师,,2.5,,糖尿病、甲状腺疾病、妊娠期糖尿病、妊娠期甲状腺疾病的诊治。,,,,,,,,
左林,新疆,克拉玛依,克拉玛依市人民医院,内科,急诊科,副主任医师,,2.5,,对儿童急症及各种急危重病人的抢救积累了较为丰富的经验。,,,,,,,,
曲荣,新疆,克拉玛依,克拉玛依市人民医院,内科,急诊科,主治医师,,2.5,,高血压 脑梗死 心肌梗死 冠心病,"8,573次",0篇,0位,0位,0位,,,
吴胜利,新疆,克拉玛依,克拉玛依市人民医院,内科,内分泌肾病科,主任医师,,2.5,,诊治糖尿病、糖尿病各种并发症、甲状腺疾病、高血压、脂肪肝、骨质疏松、慢性肾病及肿瘤筛查等。,,,,,,,,
黄雪芳,新疆,克拉玛依,克拉玛依市人民医院,内科,内分泌肾病科,主任医师,,2.5,,糖尿病及相关并发症、甲状腺疾病、骨质疏松、代谢综合征、慢性肾脏病、血液净化治疗等专业疾病的预防和诊治。尤其在糖尿病肾病、慢性肾脏病、血液净化的诊治方面积累了较多的临床经验。,,,,,,,,
张军汉,新疆,克拉玛依,克拉玛依市人民医院,内科,普通内科,副主任医师,,2.5,,消化内科、心血管内科疾病诊治，对疑难、急危重症有较为丰富的临床诊治经验。,,,,,,,,
乔金彪,新疆,克拉玛依,克拉玛依市人民医院,内科,呼吸科,副主任医师,,2.7,,对呼吸系统疾病有系统的研究及丰富的诊治经验。,,,,,,,,
岳勇,新疆,克拉玛依,克拉玛依市人民医院,外科,骨科,副主任医师,,2.8,,四肢骨折、手部疾病、脊柱、关节疾病的诊断治疗。开展了骨盆骨折，手外伤带蒂皮瓣移植，血管、神经吻合，带血管蒂的髂骨瓣移植治疗青壮年股骨颈骨折，胫骨平台骨折腘动脉断裂、大隐静脉桥接动脉吻合手术，腰椎间盘突出症髓核摘除手术以及椎管减压手术，腰椎弓根钉内固定手术，老年股骨颈骨折人工关节置换手术。,,,,,,,,
杨勇,新疆,克拉玛依,克拉玛依市人民医院,外科,骨科,主治医师,,2.7,,骨科常见病的诊治，如骨创伤，骨关节疾病的诊治等,"4,360次",0篇,0位,0位,0位,,,
张永辉,新疆,克拉玛依,克拉玛依市人民医院,外科,骨科,主治医师,,2.7,,四肢骨创伤，骨关节疾病的诊治等,"3,914次",0篇,0位,0位,0位,,,
刘智,新疆,克拉玛依,克拉玛依市人民医院,外科,骨科,住院医师,,2.6,1,创伤骨科，骨关节病，关节镜,"8,386次",0篇,1位,0位,0位,,,
邓小虎,新疆,克拉玛依,克拉玛依市人民医院,外科,泌尿外科,主任医师,,2.8,,泌尿系结石，泌尿系肿瘤的诊治。,,0篇,0位,0位,0位,,,
黄辉健,新疆,克拉玛依,克拉玛依市人民医院,外科,泌尿外科,副主任医师,,2.6,,对泌尿外科疾病及男科疾病有系统的研究及丰富的诊治经验。,,,,,,,,
符长远,新疆,克拉玛依,克拉玛依市人民医院,外科,泌尿外科,住院医师,,2.5,,中医诊疗泌尿外科疾病、男科疾病,"2,119次",0篇,0位,0位,0位,,,
钱建荣,新疆,克拉玛依,克拉玛依市人民医院,外科,外科,主任医师,,2.7,,对外科疾病的诊断治疗积累了较为丰富的临床经验，操作细致尤其对乳腺甲状腺、肝胆外科疾病、创伤急救等有一定的专业研究，对微创外科手术也积累了较为丰富的经验,,,,,,,,
周昕科,新疆,克拉玛依,克拉玛依市人民医院,妇儿,儿科,副主任医师,,2.5,,对儿科疾病及新生儿疾病有系统的研究及丰富的诊治经验。,,,,,,,,
石芳云,新疆,克拉玛依,克拉玛依市人民医院,妇儿,儿科,副主任医师,,2.5,,对儿科呼吸、消化系统疾病及新生儿疾病有系统的研究和丰富的诊治经验。,,,,,,,,
黄发婷,新疆,克拉玛依,克拉玛依市人民医院,妇儿,妇产科,主治医师,,2.6,7,从事妇产科临床工作13年。妇产科的常见病及多发病的诊断及治疗。产前检查及咨询，产检问询。妇科宫腔镜及腹腔镜手术。,351次,0篇,7位,0位,0位,,,
党晓玲,新疆,克拉玛依,克拉玛依市人民医院,其他,中医科,副主任医师,,2.7,,中医妇科月经失调、围绝经期综合征、不孕症、妊娠病、盆腔炎等疾病的诊疗,,,,,,,,
宋文娟,新疆,克拉玛依,克拉玛依市人民医院,其他,中医科,副主任医师,,2.7,,成人踩跷、小儿推拿、针灸等。治疗成人腰椎间盘突出症、腰肌劳损、坐骨神经痛、痹症等。小儿呼吸系统如咳嗽、发热、感冒等；消化系统如厌食、泄泻、便秘等；泌尿系统如遗尿等疾病。,,,,,,,,
刘剑,新疆,克拉玛依,克拉玛依市人民医院,其他,中医科,副主任医师,,2.7,,诊治中医内科、亚健康、妇科等专科疾病，如：疑难杂病、消化系统疾病、亚健康状态、乳腺增生症等。,,,,,,,,
颜君宇,新疆,克拉玛依,克拉玛依市人民医院,其他,手术麻醉科,副主任医师,,2.5,,无痛人流、无痛分娩、腰硬联合麻醉，喉罩全身麻醉，神经刺激器引导神经阻滞，连续股神经阻滞等麻醉、麻醉方法和新技术。,,,,,,,,
