姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
朱玉群,北京,丰台,北京天坛医院,内科,消化内科,主任医师,教授,3.1,,消化系统疾病肠胃系统的诊断与治疗,,,,,,,,
邹军,北京,丰台,北京天坛医院,内科,消化内科,主任医师,,3.1,,消化内科常见疾病诊治,,,,,,,,
徐欣萍,北京,丰台,北京天坛医院,内科,消化内科,主任医师,,2.9,,消化系统疾病、胃食道PH值测定及胃肠动力检测,"41,032次",0篇,0位,0位,0位,,,
姚士伟,北京,丰台,北京天坛医院,内科,消化内科,主治医师,讲师,2.9,5,消化系统常见病、多发病及一些疑难病例的诊断治疗，消化内镜的诊断及内镜下治疗，消化道肿瘤的诊断、化疗及介入治疗。,"22,474次",0篇,5位,0位,2位,,,
张霞霞,北京,丰台,北京天坛医院,内科,消化内科,住院医师,,2.9,73,肝病、胃炎、胃溃疡、幽门螺杆菌感染等消化系统疾病,"13,675次",0篇,73位,0位,0位,,,
郭玉宁,北京,丰台,北京天坛医院,内科,消化内科,主任医师,,2.8,,,,,,,,,,
吕栋,北京,丰台,北京天坛医院,内科,消化内科,主任医师,,2.8,,,,,,,,,,
朱东,北京,丰台,北京天坛医院,内科,消化内科,主任医师,,2.8,,消化系统疾病,,,,,,,,
张莹,北京,丰台,北京天坛医院,内科,消化内科,主治医师,,2.8,,消化系统常见疾病的诊疗,,,,,,,,
李静,北京,丰台,北京天坛医院,内科,消化内科,主治医师,,2.8,,消化系统常见疾病的诊疗,,,,,,,,
王洪岩,北京,丰台,北京天坛医院,内科,消化内科,住院医师,,2.8,,,,,,,,,,
王晓,北京,丰台,北京天坛医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
王天懿,北京,丰台,北京天坛医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
张峻,北京,丰台,北京天坛医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
郭秀丽,北京,丰台,北京天坛医院,内科,消化内科,副主任医师,,2.8,13,擅长内镜操作，肿瘤诊断治疗，消化系统治疗。,"32,584次",0篇,13位,0位,0位,,,
吴钦梅,北京,丰台,北京天坛医院,内科,消化内科,副主任医师,,2.8,,,,,,,,,,
张倩,北京,丰台,北京天坛医院,内科,消化内科,主治医师,,2.8,,消化系统常见疾病的诊疗,,,,,,,,
李鑫,北京,丰台,北京天坛医院,内科,消化内科,主治医师,,2.8,,,,,,,,,,
贾雷,北京,丰台,北京天坛医院,内科,消化内科,住院医师,,2.7,,,,,,,,,,
何强,北京,丰台,北京天坛医院,内科,消化内科,住院医师,,2.7,,,,,,,,,,
张杰,北京,丰台,北京天坛医院,内科,呼吸内科,主任医师,教授,3.6,289,对呼吸系统感染性疾病、慢性阻塞性肺疾病、哮喘及呼吸衰竭的诊治有较深入研究，精通支气管镜技术及机械通气技术。,"745,842次",0篇,289位,0位,1位,,,
王晓陶,北京,丰台,北京天坛医院,内科,呼吸内科,主任医师,教授,3.5,1,各种呼吸系统疾病的诊断、治疗，尤其擅长呼吸系统肿瘤的诊断与治疗,"42,875次",0篇,1位,0位,0位,,,
董淑文,北京,丰台,北京天坛医院,内科,呼吸内科,主任医师,教授,3.4,1,各种呼吸系统疾病的诊断、治疗，尤其擅长胸腔积液、肺部肿瘤、肺部感染及COPD的诊断与治疗,"43,256次",0篇,1位,0位,0位,,,
邱小建,北京,丰台,北京天坛医院,内科,呼吸内科,主任医师,讲师,3.4,111,各种呼吸系统疾病的诊断及治疗，尤其擅长支气管镜下介入治疗、肺部感染、慢性阻塞性肺疾病、慢性肺源性心脏病、支气管哮喘、支气管扩张症、呼吸衰竭、睡眠呼吸暂停综合征的诊断与治疗。可熟练应用支气管镜技术、重症监护技术、机械通气技术、睡眠呼吸监测技术。,"143,297次",1篇,111位,2位,2位,,,
韦秀平,北京,丰台,北京天坛医院,内科,呼吸内科,主任医师,讲师,3.3,,各种呼吸系统疾病的诊断、治疗，尤其擅长支气管哮喘及呼吸危重症的诊断与治疗,,,,,,,,
林隆,北京,丰台,北京天坛医院,内科,呼吸内科,副主任医师,讲师,3.3,,各种呼吸系统疾病的诊断和治疗，尤其擅长慢性咳嗽、支气管哮喘、COPD的诊断和治疗,,,,,,,,
党斌温,北京,丰台,北京天坛医院,内科,呼吸内科,主任医师,,3.2,4,慢阻肺 哮喘 肺功能异常 感冒 上呼吸道感染及其他常见呼吸系统疾病,,0篇,4位,0位,0位,,,
段宪武,北京,丰台,北京天坛医院,内科,呼吸内科,副主任医师,,3.2,,呼吸内科疾病；尤其感染性疾病及呼吸内科危重症的诊治,,,,,,,,
王娟,北京,丰台,北京天坛医院,内科,呼吸内科,主治医师,,3.2,,气道良性狭窄的治疗、气道内肿瘤摘除、气管支架的置入和取出等呼吸微创介入,,,,,,,,
孟琨,北京,丰台,北京天坛医院,内科,呼吸内科,副主任医师,,3.2,,擅长呼吸系统感染性疾病、哮喘、COPD、睡眠呼吸暂停低通气综合征的诊断与治疗。可熟练应用呼吸重症监护技术、机械通气技术、睡眠呼吸监测技术。,,,,,,,,
岳英明,北京,丰台,北京天坛医院,内科,呼吸内科,副主任医师,,3.2,32,呼吸内科、感染科疾病诊疗,"9,429次",0篇,32位,0位,0位,,,
顾怡明,北京,丰台,北京天坛医院,内科,呼吸内科,副主任医师,,3.1,,各种呼吸系统疾病的诊断、治疗，尤其擅长呼吸系统感染性疾病、支气管哮喘及COPD的诊断与治疗,,,,,,,,
裴迎华,北京,丰台,北京天坛医院,内科,呼吸内科,主治医师,,3.1,,气道良性狭窄的治疗、气道内肿瘤摘除、气管支架的置入和取出等呼吸微创介入,,,,,,,,
贾雪宏,北京,丰台,北京天坛医院,内科,呼吸内科,住院医师,,3.1,5,呼吸道疾病等,"8,483次",0篇,5位,0位,0位,,,
楚辉,北京,丰台,北京天坛医院,内科,呼吸内科,副主任医师,,3.0,,,,,,,,,,
王婷,北京,丰台,北京天坛医院,内科,呼吸内科,副主任医师,,3.0,,,,,,,,,,
胡洁,北京,丰台,北京天坛医院,内科,呼吸内科,主治医师,,3.0,,,,,,,,,,
丁彦,北京,丰台,北京天坛医院,内科,呼吸内科,主治医师,,3.0,,,,,,,,,,
高菲,北京,丰台,北京天坛医院,内科,呼吸内科,主治医师,,3.0,,,,,,,,,,
黄倩,北京,丰台,北京天坛医院,内科,呼吸内科,主治医师,,3.0,,,,,,,,,,
李颖,北京,丰台,北京天坛医院,内科,呼吸内科,主治医师,,3.0,,肺癌，肺肿瘤,,,,,,,,
郭伟,北京,丰台,北京天坛医院,内科,急诊科,主任医师,,3.4,1031,慢性气管炎、哮喘、慢性咳嗽、睡眠呼吸暂停、感染性疾病、呼吸危重症和呼吸内镜介入治疗。,"3,347,577次",205篇,1031位,0位,1位,,,
任添华,北京,丰台,北京天坛医院,内科,急诊科,主任医师,教授,3.6,4,急性脑血管病的预防治疗，重症脑血管病的治疗管理，脑血管病后遗症的康复指导，神经退行性病变的中西医结合治疗。,"90,563次",3篇,4位,0位,0位,,,
于东明,北京,丰台,北京天坛医院,内科,急诊科,主任医师,副教授,3.4,,急救医学专业,,,,,,,,
杨铁城,北京,丰台,北京天坛医院,内科,急诊科,主任医师,副教授,3.4,,,,,,,,,,
曹战宇,北京,丰台,北京天坛医院,内科,急诊科,副主任医师,,3.2,,,,,,,,,,
徐玢,北京,丰台,北京天坛医院,内科,急诊科,副主任医师,,3.2,,,,,,,,,,
张初吉,北京,丰台,北京天坛医院,内科,急诊科,主治医师,,3.2,319,急诊内科，内科危急重症的诊疗及抢救,"265,022次",0篇,319位,14位,18位,,,
李建国,北京,丰台,北京天坛医院,内科,急诊科,主治医师,,3.2,,,,,,,,,,
袁靖,北京,丰台,北京天坛医院,内科,急诊科,主治医师,,3.2,,,,,,,,,,
单凯,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
董小燕,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
霍洁,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
牛驰,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
杜海洋,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
陈必耀,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
郝锋,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
杜函洋,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
穆洪,北京,丰台,北京天坛医院,内科,急诊科,住院医师,,3.1,,,,,,,,,,
钟历勇,北京,丰台,北京天坛医院,内科,内分泌科,主任医师,教授,3.4,97,"1.垂体瘤、颅咽管瘤、生殖细胞瘤、腺垂体功能减退、尿崩症、下丘脑综合征、代谢综合征、内分泌性高血压、痛风性关节炎、高尿酸血症、骨质疏松症、肾上腺疾病、性腺疾病、生长激素缺乏性矮小症的临床诊断与治疗
2.糖尿病的诊断与治疗、糖尿病周围神经病变、糖尿病大中血管并发症、甲状腺功能亢进症、甲状腺功能减退症、亚急性甲状腺炎、桥本甲状腺炎、甲状腺结节、甲状腺癌。","243,577次",13篇,97位,7位,9位,,,
王芳,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,3.0,,,,,,,,,,
范虹,北京,丰台,北京天坛医院,内科,内分泌科,副主任医师,,3.0,,糖尿病及慢性并发症，下丘脑－垂体疾病、肾上腺疾病、性腺疾病、更年期综合症、继发性高血压病和甲状腺疾病，肥胖病、高脂血症、骨质疏松症、痛风、低钙/高钙血症等,,,,,,,,
李征,北京,丰台,北京天坛医院,内科,内分泌科,主治医师,,3.0,,对糖尿病及其各种慢性并发症、甲状腺疾病、高脂血症有较丰富的临床经验。,"11,346次",0篇,0位,0位,0位,,,
徐剑,北京,丰台,北京天坛医院,内科,内分泌科,副主任医师,,3.0,,主要专长为下丘脑－垂体疾病、糖尿病急慢性并发症的处理、肾上腺疾病。也擅长性腺疾病，甲状腺疾病、高脂血症、骨质疏松症、痛风的诊治。,,,,,,,,
方红娟,北京,丰台,北京天坛医院,内科,内分泌科,副主任医师,,3.0,12,主要专长肥胖症、青少年糖尿病、激素替代治疗、更年期综合症等的诊疗。也擅长糖尿病及其慢性并发症及甲状腺疾病等的诊疗。,"79,134次",25篇,12位,0位,0位,,,
郭莹,北京,丰台,北京天坛医院,内科,内分泌科,主治医师,,2.9,,内分泌与代谢疾病。,,,,,,,,
张春芳,北京,丰台,北京天坛医院,内科,内分泌科,主任医师,,2.9,,糖尿病、甲状腺疾病、垂体瘤等各种垂体疾病，以及其它内分泌疾病,,3篇,176位,0位,2位,,,
马于堃,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,2.8,,,,,,,,,,
梁丹,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,2.8,,,,,,,,,,
刘洪宇,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,2.8,,,,,,,,,,
王尧,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,2.8,,对于糖尿病、特别是鞍区疾病（颅咽管瘤、垂体瘤）的诊治,"9,585次",0篇,0位,0位,0位,,,
王莹,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,2.8,,,,,,,,,,
李娟,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,2.8,,,,,,,,,,
王晓辰,北京,丰台,北京天坛医院,内科,内分泌科,住院医师,,2.8,,,,,,,,,,
周亦伦,北京,丰台,北京天坛医院,内科,肾病内科,主任医师,副教授,3.2,,肾小球疾病，急、慢性肾功能不全的诊治及肾脏替代治疗,,,,,,,,
石蕾,北京,丰台,北京天坛医院,内科,肾病内科,主任医师,教授,3.0,,肾小球肾炎、肾病、尿路感染、急慢性肾功能衰竭及尿毒症血液透析等,,,,,,,,
赵轶雯,北京,丰台,北京天坛医院,内科,肾病内科,主任医师,,2.9,,各种常见肾内科疾病的诊治及血液净化技术,,,,,,,,
张寅,北京,丰台,北京天坛医院,内科,肾病内科,住院医师,,2.8,,,,,,,,,,
龚勇,北京,丰台,北京天坛医院,内科,肾病内科,主治医师,,2.8,,肾内科常见疾病,"14,734次",0篇,0位,0位,0位,,,
耿培宏,北京,丰台,北京天坛医院,内科,肾病内科,主治医师,,2.8,,,,,,,,,,
张常勤,北京,丰台,北京天坛医院,内科,肾病内科,住院医师,,2.7,,,,,,,,,,
封怡多,北京,丰台,北京天坛医院,内科,肾病内科,住院医师,,2.7,,,,,,,,,,
王冬雪,北京,丰台,北京天坛医院,内科,肾病内科,住院医师,,2.7,,,,,,,,,,
吴昱,北京,丰台,北京天坛医院,内科,肾病内科,住院医师,,2.7,,,,,,,,,,
丁霞,北京,丰台,北京天坛医院,内科,肾病内科,住院医师,,2.7,,,,,,,,,,
薛凤文,北京,丰台,北京天坛医院,内科,老年医学科,副主任医师,,3.4,,老年期常见内科疾病和认知障碍的关系、记忆障碍、认知障碍、阿尔茨海默病、老年期痴呆，帕金森病、帕金森综合征及运动障碍的诊治,,,,,,,,
张铁梅,北京,丰台,北京天坛医院,内科,老年医学科,主任医师,,2.9,,高血压、冠心病等心血管内科疾病的诊治,,,,,,,,
郭文萃,北京,丰台,北京天坛医院,内科,老年医学科,主任医师,,2.8,,在高血压、冠心病及心律失常等方面拥有丰富的临床经验，对患者进行长期随访和连续医疗，积累宝贵的慢病诊治和管理经验。,,,,,,,,
李丽霞,北京,丰台,北京天坛医院,内科,老年医学科,主治医师,,2.8,,冠心病，高血压,"13,246次",0篇,0位,0位,0位,,,
刘丽,北京,丰台,北京天坛医院,内科,老年医学科,住院医师,,2.8,,专业方向为心血管疾病及其与记忆障碍、认知障碍、阿尔茨海默病及老年期痴呆的关系。,"9,922次",0篇,0位,0位,0位,,,
余舒扬,北京,丰台,北京天坛医院,内科,老年医学科,住院医师,,2.8,,专业方向为老年神经变性疾病，包括记忆障碍、认知障碍、阿尔茨海默病、老年期痴呆综合征； 帕金森病、帕金森综合征及运动障碍。,,,,,,,,
郭鹏,北京,丰台,北京天坛医院,内科,老年医学科,住院医师,,2.8,,专业方向为老年神经变性疾病，包括记忆障碍、认知障碍、阿尔茨海默病、老年期痴呆综合征；帕金森病、帕金森综合征及运动障碍。,,,,,,,,
邓庆媛,北京,丰台,北京天坛医院,内科,老年医学科,住院医师,,2.8,,从事冠状动脉粥样硬化性心脏病的发病机制、治疗及预后评估相关研究,,,,,,,,
赵慧,北京,丰台,北京天坛医院,内科,老年医学科,住院医师,,2.8,,熟悉内科系统（循环、呼吸、消化、肾脏、内分泌）常见疾病的诊断和治疗，尤其擅长心血管疾病的诊治。对患有高血压、冠心病、心力衰竭、房颤等心血管疾病的老年患者特别关注。,,,,,,,,
扈杨,北京,丰台,北京天坛医院,内科,老年医学科,住院医师,,2.8,,帕金森病，老年痴呆，脑血管疾病，睡眠障碍,"12,442次",0篇,0位,0位,0位,,,
刘元波,北京,丰台,北京天坛医院,内科,血液内科,主任医师,教授,3.3,4,中枢神经系统淋巴瘤化疗及生物靶向治疗，造血干细胞移植，白血病等血液系统疾病诊治。,"46,510次",0篇,4位,0位,2位,,,
钱筠,北京,丰台,北京天坛医院,内科,血液内科,副主任医师,,3.0,533,各种血液病的诊治,"991,719次",4篇,533位,4位,5位,,,
朱红,北京,丰台,北京天坛医院,内科,血液内科,副主任医师,,2.9,,各种造血系统疾病：贫血、急慢性白血病、淋巴瘤、浆细胞瘤、出血性疾病的诊断和治疗,,,,,,,,
孙雪飞,北京,丰台,北京天坛医院,内科,血液内科,主治医师,,2.8,,,,,,,,,,
邢瑞娴,北京,丰台,北京天坛医院,内科,血液内科,住院医师,,2.8,,,,,,,,,,
白雪燕,北京,丰台,北京天坛医院,内科,血液内科,主治医师,,2.8,,,,,,,,,,
刘庆,北京,丰台,北京天坛医院,内科,血液内科,住院医师,,2.7,,,,,,,,,,
崔衢,北京,丰台,北京天坛医院,内科,血液内科,住院医师,,2.7,,,,,,,,,,
陈悦丹,北京,丰台,北京天坛医院,内科,血液内科,住院医师,,2.7,,,,,,,,,,
薛连璧,北京,丰台,北京天坛医院,内科,高压氧科,主任医师,,3.1,135,中枢神经系统损伤、脑复苏及高压氧神经病学。特别是在脑复苏、脑及神经损伤恢复的临床治疗。,"290,851次",4篇,135位,0位,0位,,,
张红霞,北京,丰台,北京天坛医院,内科,高压氧科,副主任医师,,2.9,,缺血缺氧性脑病高压氧治疗、心肺复苏术后的高压氧治疗,,,,,,,,
于秋红,北京,丰台,北京天坛医院,内科,高压氧科,副主任医师,,2.9,,缺血性脑血管病高压氧治疗，突发性耳聋高压氧治疗,,,,,,,,
刘亚玲,北京,丰台,北京天坛医院,内科,高压氧科,主治医师,,2.8,,,,,,,,,,
郁军超,北京,丰台,北京天坛医院,内科,高压氧科,住院医师,,2.8,,,,,,,,,,
张杰,北京,丰台,北京天坛医院,内科,感染科,主任医师,教授,3.6,289,对呼吸系统感染性疾病、慢性阻塞性肺疾病、哮喘及呼吸衰竭的诊治有较深入研究，精通支气管镜技术及机械通气技术。,"745,843次",0篇,289位,0位,1位,,,
赵丽娟,北京,丰台,北京天坛医院,内科,感染科,主任医师,,3.0,2,哮喘病的诊治，呼吸系统感染性疾病及慢阻肺的治疗,"30,954次",0篇,2位,0位,0位,,,
王宝增,北京,丰台,北京天坛医院,内科,感染科,主任医师,,2.9,,擅长各种呼吸系统疾病的诊断、治疗，尤其是对感染性疾病的诊治和传染性疾病的防治有着深入了解。对呼吸系统重症感染、难治性感染的诊治也有着丰富的经验。,,,,,,,,
王蕾,北京,丰台,北京天坛医院,内科,感染科,住院医师,,2.8,,,,,,,,,,
周炜,北京,丰台,北京天坛医院,内科,风湿免疫科,副主任医师,副教授,3.3,24,系统性红斑狼疮、类风湿关节炎、干燥综合征、多发肌炎/皮肌炎等风湿免疫性疾病的诊断和治疗,"96,732次",0篇,24位,1位,4位,,,
万瑾,北京,丰台,北京天坛医院,内科,风湿免疫科,副主任医师,,2.9,,各种风湿性疾病的诊断及治疗,,,,,,,,
于织波,北京,丰台,北京天坛医院,内科,风湿免疫科,副主任医师,,2.8,,,,,,,,,,
王硕,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,108,脑血管疾病（动脉瘤，血管畸形，烟雾病）和颅脑肿瘤的外科治疗,"547,760次",0篇,108位,0位,33位,,,
张力伟,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.5,,颅底及脑干肿瘤的诊断及治疗,,,,,,,,
初君盛,北京,丰台,北京天坛医院,外科,神经外科,主任医师,副教授,3.5,17,颅脑肿瘤（幕上及颅底肿瘤，垂体瘤等），椎管内肿瘤，Chiari畸形，动脉瘤，血管畸形,"96,688次",0篇,17位,2位,5位,,,
姜除寒,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,4.9,16837,脑动脉瘤、脑血管畸形、硬脑膜动静瘘、颈动脉海绵窦瘘、脊髓血管畸形、颈动脉狭窄、颅内动脉狭窄、脑出血等。,"7,322,828次",37篇,16836位,5623位,5693位,4,7023例,3487例
刘爱华,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.7,3058,"1、脑动脉瘤（脑血管狭窄）微创介入栓塞治疗
2、脑梗塞与蛛网膜下腔出血急救与微创治疗
3、未破裂脑动脉瘤的风险评估与处理策略
4、疑难复杂巨大动脉瘤的风险评估与治疗
5、脑血管畸形（AVM）的介入栓塞治疗
6、颈动脉海绵窦瘘(CCF)的介入治疗
7、硬脑膜动静脉瘘(DAVF)的介入治疗","4,173,717次",198篇,3058位,80位,88位,,,
延鹏翔,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.7,744,垂体腺瘤、颅咽管瘤、脑膜瘤、神经鞘瘤、胶质瘤，椎管内肿瘤等神经外科疾病的诊断和手术治疗,"867,658次",14篇,744位,110位,118位,,,
袁葛,北京,丰台,北京天坛医院,外科,神经外科,副主任医师,,3.7,12501,颅脑肿瘤（胶质瘤、脑膜瘤 、垂体腺瘤、听神经瘤、三叉神经鞘瘤、颅咽管瘤）、颅脑损伤 、PEEK颅骨修补，脑血管病（脑出血 、颅内动脉瘤、脑血管畸形 ） 、脑积水 、癫痫 、面肌痉挛、三叉神经痛，椎管内外肿瘤、环枕畸形、椎管狭窄、椎间盘突出，小儿神外疾患等神经外科疾病。,"11,108,341次",63篇,12501位,1287位,1333位,3,1788例,763例
周大彪,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.7,488,"颅脑肿瘤的微创外科治疗：各部位脑膜瘤包括大脑镰、矢状窦、天幕、鞍区、蝶骨嵴、桥小脑角，岩斜区和脑室内脑膜瘤；垂体腺瘤经鼻蝶外科和各种颅底肿瘤等。
擅长脑深部和功能区胶质瘤的外科治疗，利用先进的术中成像技术（术中超声，神经导航，术中磁共振成像，荧光造影等）精准定位和引导胶质瘤手术。多模态神经导航平台包括功能磁共振（fMRI）结合弥散张量成像（DTI）和术中电生理监测，术中唤醒等多种技术手段应用于功能区胶质瘤切除以保护神经功能，提倡胶质瘤超全切除技术。","934,403次",7篇,488位,46位,88位,,,
江涛,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.7,6468,"神经外科疾病,脑胶质瘤手术治疗与分子病理指导下的胶质瘤个体化综合治疗；脑膜瘤、神经鞘瘤、颅内原发性淋巴瘤、生殖细胞肿瘤、脑转移瘤、垂体腺瘤等颅内肿瘤手术及化学治疗。","11,624,774次",17篇,6468位,16位,112位,,,
于书卿,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.7,541,脑膜瘤、胶质瘤、垂体腺瘤、听神经瘤、颅咽管瘤和表皮样囊肿（胆脂瘤）微创神经外科显微治疗。,"766,407次",0篇,541位,2位,9位,,,
刘丕楠,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,1800,"1.内镜经鼻微创切除垂体瘤、脊索瘤等鞍区病变。
2.微创手术切除脑膜瘤、听神经瘤、胶质瘤、神经鞘瘤、颅咽管瘤、神经纤维瘤。
3.微创治疗各种疑难脑脊液鼻漏、脑脊液耳漏。
4.微创切除颅底肿瘤、颅眶肿瘤。
5.颅底及颅腔内外沟通性肿瘤的显微外科手术治疗。
6.其它神外疾病以及神经外科和耳鼻咽喉科交界疾病。
7.1型、2型神经纤维瘤病的综合治疗。","2,589,405次",10篇,1800位,8位,87位,,,
徐宇伦,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,1296,脊髓肿瘤、脊髓血管性病变及脊柱旁肿瘤的外科治疗；小脑扁桃体下疝等先天畸形的外科治疗；颅内肿瘤、脑血管病及功能性疾病及小儿神经外科疾病的外科治疗,"1,795,772次",0篇,1296位,2位,16位,,,
张俊廷,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,,颅底肿瘤外科，颅底及脑干病变，脑干肿瘤、脊髓髓内肿瘤的显微外科手术,,,,,,,,
张东,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,645,脑血管疾病,"1,156,323次",0篇,645位,6位,51位,,,
吕明,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,3813,颅内动脉瘤、蛛网膜下腔出血、脑血管畸形、颈动脉海绵窦瘘、硬脑膜动静脉瘘、脑动脉狭窄或闭塞等脑血管疾病。,"7,070,253次",122篇,3813位,22位,69位,,,
刘福生,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,576,擅长颅内各种肿瘤的综合治疗，包括胶质瘤、脑膜瘤、听神经瘤等，尤其擅长岛叶、额颞等部位胶质瘤的手术治疗及脑内立体定向手术。,"727,560次",5篇,576位,7位,16位,,,
姜中利,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,4852,脑膜瘤，胶质瘤，颅咽管瘤，垂体瘤，脑血管病等神经外科疾病。,"5,821,495次",11篇,4852位,6位,62位,,,
赵元立,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,1668,脑血管外科，颅脑肿瘤和创伤,"1,402,247次",0篇,1668位,30位,38位,,,
谢坚,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,142,神外疾病 脑胶质瘤,"410,461次",0篇,142位,3位,22位,,,
王磊,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,135,擅长脑胶质瘤、脑膜瘤、中枢神经细胞瘤、脑室内肿瘤、淋巴瘤、脑转移瘤和各种引起癫痫的脑瘤的微创手术治疗。,"261,810次",13篇,135位,1位,2位,,,
刘佰运,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,453,颅脑外伤，颅脑肿瘤及其他各种神外疾病的治疗,"635,980次",0篇,453位,0位,3位,,,
田永吉,北京,丰台,北京天坛医院,外科,神经外科,主任医师,副教授,3.6,110,儿童脑肿瘤及脑及脊髓先天性畸形,"154,208次",2篇,110位,57位,67位,,,
吴中学,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,91,神经介入,"149,910次",0篇,91位,0位,1位,,,
张亚卓,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,3808,脊索瘤、垂体瘤及鞍区病变的内镜手术治疗、脑室内病变和脑积水的内镜手术治疗，脑脊液漏的修补，颅内胆脂瘤和其他颅底肿瘤需要内镜辅助手术,"4,633,919次",5篇,3808位,4位,53位,,,
曹勇,北京,丰台,北京天坛医院,外科,神经外科,主任医师,副教授,3.6,,脑血管病，脑肿瘤，颅内血管及神外疾病,,,,,,,,
王永刚,北京,丰台,北京天坛医院,外科,神经外科,主任医师,副教授,3.6,181,神经外科脑肿瘤的外科治疗，尤其擅长幕上（大脑半球）及颅底肿瘤的诊断及治疗。包括胶质瘤、脑膜瘤、垂体瘤、神经鞘瘤、表皮样囊肿等。,"288,071次",0篇,180位,18位,32位,,,
李佑祥,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,121,脑血管病的介入治疗：颅内动脉瘤、动静脉畸形；硬脑膜动静脉瘘、颈动脉海绵窦瘘；脊髓血管病变、脊柱病变等,"187,984次",0篇,121位,0位,8位,,,
王嵘,北京,丰台,北京天坛医院,外科,神经外科,主任医师,副教授,3.6,203,"颅内血管病及神外疾病
特长：颈动脉狭窄，烟雾病，颅内动脉瘤，颅内动脉闭塞，脑动静脉畸形及常见神经系统肿瘤。","258,426次",0篇,203位,15位,26位,,,
季楠,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,88,颅内肿瘤的手术和综合治疗,"618,329次",3篇,88位,0位,7位,,,
孙彦辉,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,3244,脑胶质瘤、脑膜瘤、脑转移瘤和淋巴瘤等神经系统肿瘤的显微外科手术切除、立体定向活检、脑功能的保护、个体化放疗和化疗方案的制定。,,25篇,3244位,6位,126位,,,
赵澎,北京,丰台,北京天坛医院,外科,神经外科,主任医师,副教授,3.6,3223,微创神经内镜手术治疗垂体瘤，脑积水，囊肿，脑室内肿瘤、脑膜瘤，脑胶质瘤、脊索瘤，颅咽管瘤，小脑肿瘤，听神经瘤，三叉神经鞘瘤，脊髓脊柱疾病，脑外伤，颅骨缺损修补等诊断治疗,"2,966,161次",38篇,3223位,158位,191位,,,
李文斌,北京,丰台,北京天坛医院,外科,神经外科,主任医师,教授,3.6,4,脑胶质瘤和脑转移瘤的综合治疗，肿瘤的免疫治疗,"49,920次",0篇,4位,0位,0位,,,
贾桂军,北京,丰台,北京天坛医院,外科,神经外科,主任医师,副教授,3.6,1671,以垂体瘤、听神经瘤及其它后颅窝肿瘤治疗为特色,"2,185,036次",0篇,1671位,8位,105位,,,
