姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
翟吉良,北京,东城,北京协和医院,外科,骨科,副主任医师,讲师,3.8,483,颈椎病、腰椎管狭窄、腰椎滑脱、腰椎间盘突出、胸椎管狭窄、强直性脊柱炎、脊柱侧凸、脊柱后凸、脊柱骨折、骨关节炎、股骨头坏死等骨科常见病的诊治及脊柱微创治疗,"262,325次",1篇,483位,312位,316位,,,
韩啸,北京,东城,北京协和医院,外科,骨科,住院医师,,3.8,225,腰椎管狭窄症，腰椎滑脱症，腰椎间盘突出症，成人退变性脊柱侧弯，前交叉韧带断裂，半月板撕裂，膝骨性关节炎。,"12,533次",2篇,225位,135位,151位,3,154例,144例
蔡思逸,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.7,1099,颈椎间盘突出、颈椎管狭窄、腰椎间盘突出、腰椎管狭窄、腰椎滑脱等脊柱退行性疾病的诊断、保守治疗和手术治疗，脊柱畸形和脊柱骨折的诊断和治疗；退行性骨关节病、股骨头坏死、颈肩疼痛的诊断和药物治疗；老年性骨质疏松的诊断和治疗。,"452,823次",9篇,1099位,441位,443位,1,647例,261例
赵宇,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.7,2953,"脊柱外科,以脊柱畸形(脊柱侧弯、后凸，强直性脊柱炎等）和脊柱退变性疾病（胸椎管狭窄、胸椎间盘突出、胸椎后纵韧带骨化、腰椎管狭窄、腰椎间盘突出症等、颈椎病
、颈椎管狭窄）为主","3,160,065次",18篇,2953位,37位,64位,,,
王炜,北京,东城,北京协和医院,外科,骨科,副主任医师,,3.7,2598,关节炎、滑膜炎、骨质疏松、关节积液、股骨头坏死、先天性髋关节脱位、股骨颈骨折、髋关节发育不良、颈肩痛、颈椎病、腰腿痛、腰椎间盘突出、腰椎管狭窄,"1,202,726次",1篇,2598位,1312位,1327位,,,
翁习生,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.7,3565,各种骨科疾病的诊治，尤其是关节疾病及骨科疑难病例的治疗，对骨关节炎、类风湿性关节炎、股骨头坏死、血友病性关节炎、强直性脊柱炎、髋关节发育不良、骨质疏松症、骨肿瘤切除后的关节重建等有丰富的经验。,"5,298,868次",33篇,3565位,1位,51位,,,
冯宾,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.7,1208,关节外科，人工关节置换，髋关节、膝关节退行性疾病，股骨头坏死，血友病关节炎，血友病关节置换,"1,007,192次",7篇,1208位,204位,223位,,,
王以朋,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,689,脊柱侧弯，腰椎退变性疾病（椎间盘突出，椎管狭窄，腰椎滑脱等），脊柱肿瘤，骨质疏松等各种脊柱疾病,"925,169次",0篇,689位,2位,12位,,,
赵宏,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,940,脊柱外科各种疾病，尤其是脊柱侧弯、强直性脊柱炎脊柱后凸、腰椎管狭窄、腰椎滑脱、腰椎间盘突出症、脊柱肿瘤、脊柱结核等。,"612,942次",6篇,940位,1位,17位,,,
胡建华,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,756,颈椎外科，腰椎退变性疾病（椎间盘突出，椎管狭窄，腰椎滑脱等）,"529,139次",0篇,756位,0位,18位,,,
张保中,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,140,擅长各部位骨干和关节内复杂骨折的手术治疗，包括复杂髋臼和骨盆骨折、髋部骨折、复杂肱骨髁间骨折、复杂胫骨平台骨折等内固定治疗，四肢严重开放骨折的外固定治疗。,"326,546次",3篇,140位,0位,4位,,,
张嘉,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,801,四肢骨关节创伤，骨折脱位多发伤，复杂疑难骨折陈旧性骨折，骨折不愈合或畸形愈合脊柱压缩性骨折及肿瘤的微创手术治疗骨质疏松症的系统治疗,"1,432,776次",4篇,801位,12位,14位,,,
田野,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,104,上颈椎及颈胸交界处疾病，包括枕颈畸形 外伤脱位 肿瘤 感染等，常见颈椎病 颈椎不稳定 骨折 肿瘤，颈胸畸形侧弯 后凸矫形等临床治疗,"254,981次",0篇,104位,9位,23位,,,
吴志宏,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,,骨骼畸形,,0篇,0位,0位,0位,,,
于斌,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,412,脊柱侧凸（侧弯）、脊柱后凸、强直性脊柱炎等脊柱畸形、腰椎滑脱、腰椎管狭窄、腰椎间盘突出症、脊柱肿瘤、脊柱压缩性骨折的诊治,"571,269次",49篇,412位,2位,4位,,,
高鹏,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.6,,足踝部复杂外伤、Lisfranc骨折脱位、严重先天性足踝畸形、血友病性足踝病变、痛风性足踝部骨缺损、严重类风湿性前足病变等足踝疾病的治疗,"21,412次",0篇,0位,0位,0位,,,
王海,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.5,16,脊柱侧弯，颈椎病、腰椎间盘突出和腰椎管狭窄等脊柱退行性病变,"33,811次",0篇,16位,2位,2位,,,
金今,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.5,853,上髋，膝人工关节置换，各种骨关节疾病（骨关节炎 类风湿关节炎 股骨头坏死 强直性脊柱炎等），四肢畸形，肢体肿瘤，骨质疏松等疾病的诊治,"936,308次",0篇,853位,44位,49位,,,
杨波,北京,东城,北京协和医院,外科,骨科,主任医师,副教授,3.5,16,膝关节、踝关节等各关节疾病和创伤的诊断、保守及关节镜手术治疗,"81,400次",0篇,16位,3位,5位,,,
李其一,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.5,300,儿童、青少年及成人脊柱侧弯、脊柱后凸、各种原因导致的脊柱畸形的手术治疗。腰椎滑脱、腰椎管狭窄、腰间盘突出等骨科疾病的手术治疗。强直性脊柱炎及严重骨质疏松的的药物治疗及手术治疗。,"209,005次",0篇,300位,101位,104位,2,186例,60例
林进,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.5,101,在骨科常见、多发疾病及疑难、罕见疾病的诊断和治疗方面具有丰富而独到的临床经验。重点：髋、膝、踝、肩、肘、小关节的人工关节置换和翻修及各种截骨矫形手术。,"142,872次",0篇,101位,1位,13位,,,
钱军,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.5,1167,脊柱及关节疾病，尤其擅长各种颈、胸腰椎疾病的诊治以及关节镜微创手术,"1,568,725次",6篇,1167位,7位,22位,,,
李晔,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.5,1422,对于关节外科，脊柱外科相关疾病的诊治和老年人群的骨质疏松症防治有较深入的研究,"545,637次",12篇,1422位,706位,707位,,,
刘勇,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.5,,脊柱、骨盆和四肢骨与软组织肿瘤的诊治、功能重建、保肢手术；脊柱畸形、脊柱退行性病变、关节和创伤等常见疾病的诊治,,,,,,,,
徐恩常,北京,东城,北京协和医院,外科,骨科,主任医师,教授,3.5,,脊柱及四肢骨关节退变性疾病的诊治，脊柱动力平衡治疗（KKT）,,,,,,,,
边焱焱,北京,东城,北京协和医院,外科,骨科,主治医师,讲师,3.5,1624,"通过脊柱内镜技术实现脊柱疾病的微创治疗
1、腰椎间盘突出、腰椎管狭窄。
2、神经根性颈椎病","2,116,075次",84篇,1624位,561位,564位,,,
范彧,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.5,153,根据膝关节关节炎情况给予最佳治疗方案，尽量给予保膝治疗而推迟甚至避免关节置换。及小儿骨科专业，侧重畸形矫正。1．下肢畸形矫正：膝内翻（O形腿）、膝外翻（X形腿）、下肢不等长、创伤后畸形等 2.小儿骨科各种先天性畸形（先天性髋脱位、马蹄内翻足、肢体畸形）、骨折、斜颈等,"90,956次",0篇,153位,123位,123位,,,
邹雄飞,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,96,"骨质疏松症及骨质疏松性骨折的正规保守及手术治疗
颈椎病、腰椎管狭窄症、腰椎间盘突出症的正规保守及手术治疗
股骨头坏死、骨关节炎、类风湿关节炎、痛风的正规保守及手术治疗
脊柱侧凸、肩周炎、强直性脊柱炎的正规保守治疗
腕管综合征、肘管综合征的手术治疗
各种类型骨、关节损伤的正规保守及手术治疗","154,694次",0篇,96位,0位,0位,,,
彭慧明,北京,东城,北京协和医院,外科,骨科,主治医师,讲师,3.4,83,髋膝肩关节疼痛，颈肩痛，股骨头坏死，髋膝骨关节炎，类风湿关节炎，强直性脊柱炎,"378,169次",27篇,83位,21位,24位,,,
陈峰,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,10,骨科常见疾病如颈椎病、腰椎疾病、脊柱畸形、退行性关节疾病、创伤骨折等诊治,"57,071次",0篇,10位,2位,2位,,,
张万利,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.4,,四肢骨折以及手部损伤的治疗,,,,,,,,
杨连锁,北京,东城,北京协和医院,外科,骨科,副主任医师,副教授,3.4,,骨与关节损伤的治疗、骨创伤、脊柱动力平衡治疗（KKT）,,,,,,,,
常晓,北京,东城,北京协和医院,外科,骨科,主治医师,助教,3.4,19,四肢骨折的手法治疗与手术治疗；老年骨质疏松症、退行性骨关节病、股骨头坏死、慢性颈肩痛和腰腿痛的诊断和药物治疗。,"91,082次",0篇,19位,0位,1位,,,
鲁昕,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,47,颈肩腰腿痛及骨质疏松症等骨科常见病多发病的诊治,"47,271次",0篇,47位,30位,33位,,,
吴南,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,7,腰椎间盘突出、腰椎管狭窄、腰椎滑脱、颈椎病、胸椎管狭窄、骨关节炎、类风湿性关节炎、股骨头坏死、运动损伤、骨折、骨质疏松症等骨科常见病、多发病的诊治。专注于各种脊柱畸形（脊柱侧凸、脊柱后凸、早发性脊柱侧凸、特发性脊柱侧凸、半椎体畸形、强直性脊柱炎）及包含脊柱畸形的各种综合症如（类）马凡氏综合症、先天性脊柱融合畸形（Klippel-Feil综合征）、骨骺发育不良（epiphyseal dysplasia）、第一、二腮弓综合症或Goldenhar综合症或半侧颜面发育不全畸形（hemifacial microsomia）、脊柱肋骨发育不全（spondylocostal dysostosis）、脊柱胸廓发育不全（spondylothoracic dysostosis）等的病因学诊断及治疗,"11,636次",0篇,7位,3位,3位,,,
王升儒,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,25,脊柱畸形以及颈椎病、腰椎管狭窄等脊柱退行性疾病，关节退行性病变以及畸形等,"30,502次",0篇,25位,6位,6位,,,
周熹,北京,东城,北京协和医院,外科,骨科,主治医师,讲师,3.4,391,"软组织肿瘤 骨肿瘤 脊柱肿瘤 肢体肿物 骨转移癌；
骨科常规疾病 腰椎间盘突出症 腰椎管狭窄症 脊柱侧凸 骨关节炎 脊柱骨折 四肢骨折 慢性劳损性疾病 退行性疾病","205,802次",0篇,391位,213位,216位,,,
姜鹏翔,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,29,,"50,563次",0篇,29位,22位,22位,,,
唐宁,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,,脊柱外科方向疾病。,,,,,,,,
宋希涛,北京,东城,北京协和医院,外科,骨科,主治医师,,3.4,,血管外科常见疾病的诊治,,,,,,,,
王树杰,北京,东城,北京协和医院,外科,骨科,,,3.3,,术中神经检测,"9,276次",0篇,0位,0位,0位,,,
董玉雷,北京,东城,北京协和医院,外科,骨科,主治医师,,3.2,113,腰椎间盘突出症，腰椎管狭窄症，腰椎滑脱，脊柱侧弯，脊柱后凸，脊柱骨折等脊柱疾病的诊治。在腰椎间盘切除术，腰椎管减压内固定植骨融合术，腰椎滑脱复位椎间融合术，胸腰椎骨折内固定手术，胸腰椎压缩性骨折椎体成形和后凸成形术，脊柱侧弯矫形内固定植骨融合术等脊柱手术方面具有丰富的临床经验。,"76,716次",21篇,113位,90位,90位,1,83例,58例
孙蒙清,北京,东城,北京协和医院,外科,骨科,主治医师,,3.2,,,,,,,,,,
张恒岩,北京,东城,北京协和医院,外科,骨科,主治医师,,3.2,2,脊柱，关节,"12,775次",0篇,2位,0位,0位,,,
刘森,北京,东城,北京协和医院,外科,骨科,主治医师,,3.2,,,101次,0篇,0位,0位,0位,,,
杨阳,北京,东城,北京协和医院,外科,骨科,住院医师,,3.1,,脊柱外科疾病,"6,880次",0篇,0位,0位,0位,,,
朱威,北京,东城,北京协和医院,外科,骨科,,,3.1,,,,,,,,,,
李方达,北京,东城,北京协和医院,外科,骨科,住院医师,,3.1,,,,,,,,,,
王一鸥,北京,东城,北京协和医院,外科,骨科,住院医师,,2.9,,,86次,0篇,0位,0位,0位,,,
李款,北京,东城,北京协和医院,外科,骨科,住院医师,,2.9,,,20次,0篇,0位,0位,0位,,,
李汉忠,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.7,,肾上腺外科、泌尿男生殖肿瘤、前列腺增生、肾移植、尿路结石等疑难疾病诊治，嗜铬细胞瘤诊治和腹腔镜手术技术,,,,,,,,
纪志刚,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.7,166,泌尿系肿瘤、泌尿系疾病的微创治疗、肾脏移植,"255,747次",0篇,166位,1位,11位,,,
李永强,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,4.5,9335,肾癌靶向治疗，泌尿系结石，前列腺增生，晚期前列腺癌,"2,075,007次",2篇,9335位,6612位,6718位,3,7414例,3482例
董德鑫,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,4.2,4128,肾脏外科（肾肿瘤、肾积水、肾结核、肾囊肿等）；泌尿系肿瘤和腔镜微创手术（肾上腺肿瘤、肾肿瘤、肾盂癌、输尿管癌、膀胱癌、前列腺癌和前列腺增生等）,"1,872,067次",10篇,4128位,1343位,1351位,3,1889例,1180例
臧美孚,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.7,30,男性、女性泌尿科的常见病和疑难杂症。肾、膀胱、输尿管、尿道、前列腺疾病、性功能障碍、男性不育、泌尿生殖感染和泌尿外科、男科方面的手术。,"49,782次",0篇,30位,0位,0位,,,
石冰冰,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.7,3091,泌尿系肿瘤，肾上腺疾病，泌尿系结石，肾积水，前列腺疾病等。,,0篇,0位,0位,0位,,,
张玉石,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.7,164,肾上腺疾病、泌尿系肿瘤的诊治，能熟练的应用腹腔镜等内镜技术进行泌尿外科疾病的治疗,"476,415次",1篇,164位,0位,7位,,,
严维刚,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.7,241,肾上腺疾病、肾癌、前列腺癌的治疗；泌尿外科腹腔镜手术及内腔镜微创手术,"296,173次",0篇,241位,1位,23位,,,
荣石,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.6,7524,肾上腺外科、泌尿生殖系肿瘤的诊治，尤其对泌尿外科微创技术（腹腔镜、膀胱镜、输尿管镜、经尿道电切镜等）有较高造诣,"8,708,930次",28篇,7524位,162位,237位,,,
毛全宗,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.6,145,长期致力于泌尿生殖系统良恶性肿瘤治疗的探索，擅长肾、膀胱、前列腺以及上尿路尿路上皮肿瘤的腹腔镜微创及开放手术和靶向药物治疗。对于前列腺增生手术及药物治疗和尿路梗阻性疾病治疗也有独到的造诣。,"280,760次",0篇,145位,3位,12位,,,
张学斌,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,3.6,1210,膀胱癌及其他泌尿生殖系肿瘤（如肾癌、前列腺癌、肾盂输尿管癌、睾丸癌等）、肾上腺及腹膜后肿瘤、泌尿系结石等亚专业领域。精于腹腔镜及其他各种泌尿外科腔道微创手术。,"618,445次",23篇,1210位,802位,813位,,,
文进,北京,东城,北京协和医院,外科,泌尿外科,主任医师,副教授,3.6,82,"肾上腺疾病及泌尿系结石的微创治疗
Mini-invasive treatment for adrenal diseases and Urolithiasis","108,724次",0篇,82位,0位,9位,,,
刘广华,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.6,286,"泌尿系肿瘤，泌尿系结石；
擅长各种泌尿肿瘤腔镜手术，经皮肾镜碎石术，输尿管镜碎石等手术。","235,448次",9篇,286位,18位,26位,,,
谢燚,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,3.6,620,泌尿外科肿瘤（肾上腺肿瘤、肾脏肿瘤、肾盂癌、输尿管癌、膀胱癌、前列腺癌、睾丸癌及阴茎癌等）的诊治，特别是膀胱癌的规范化全程诊治、上尿路尿路上皮肿瘤的综合诊治，肾移植管理。熟练掌握各种腹腔镜及其他腔内微创手术。尤其对腹腔镜膀胱癌根治术具有较多经验。,"274,627次",2篇,620位,243位,251位,,,
徐维锋,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,3.6,134,腹腔镜肾癌保留肾脏手术、肾上腺肿瘤的微创手术，膀胱肿瘤、前列腺癌的微创治疗。,"105,732次",0篇,134位,18位,20位,,,
黄钟明,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,3.6,1468,泌尿及男生殖系肿瘤（肾癌，输尿管癌，膀胱癌，前列腺癌，睾丸癌，肾上腺等）肿瘤，尿控相关疾病（前列腺增生，尿失禁，膀胱过度活动症，间质性膀胱炎，神经源性膀胱等）,"1,051,113次",14篇,1468位,97位,102位,,,
严肃,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,3.7,12969,泌尿男科各种常见疾病，如勃起功能障碍、早泄、不育症、男性生殖健康、性心理和青春发育等疾病。特别是在新婚性勃起功能障碍、早泄方面有较深的造诣并正在进行许多深入的研究。,,234篇,0位,0位,0位,,,
宋宗禄,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.5,58,前列腺精囊疾病、睾丸附睾疾病、阴茎疾病、阳痿、早泄、男性不育等泌尿外科和男性方面的疑难病例。,"44,077次",1篇,58位,0位,0位,,,
张锐强,北京,东城,北京协和医院,外科,泌尿外科,主任医师,教授,3.5,,泌尿系肿瘤，膀胱肿瘤，前列腺,,,,,,,,
范欣荣,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,3.5,265,泌尿外科各种肿瘤的诊治（如前列腺癌、膀胱癌、肾癌、睾丸癌等）,"382,693次",0篇,265位,2位,15位,,,
邓建华,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,讲师,3.5,192,肾上腺肿瘤，肾癌，前列腺癌，膀胱癌，泌尿系梗阻及结石,"169,833次",4篇,192位,17位,21位,,,
周智恩,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.5,91,泌尿系统常见疾病的诊治，前列腺穿刺活检，前列腺癌治疗等。,"97,218次",0篇,91位,26位,29位,1,34例,15例
肖河,北京,东城,北京协和医院,外科,泌尿外科,副主任医师,副教授,3.5,586,"泌尿系结石（肾结石，输尿管结石）的微创治疗（经皮肾镜，输尿管软硬镜）
各种排尿障碍疾病及尿失禁
泌尿系肿瘤","421,907次",0篇,586位,51位,63位,,,
张寅生,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.5,,各种泌尿外科常见病以及肾上腺疾病、泌尿男生殖系肿瘤等复杂疾病的诊治,,,,,,,,
黄厚锋,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.5,78,擅长膀胱癌、前列腺癌、肾癌等泌尿系肿瘤，泌尿系结石、肾上腺外科疾病、前列腺增生等泌尿外科疾病诊治，擅长腹腔镜、经尿道电切镜等泌尿外科微创手术。,"34,776次",0篇,78位,19位,19位,,,
周敬敏,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.5,58,各种泌尿系肿瘤，包括膀胱肿瘤，肾脏肿瘤，前列腺肿瘤，肾上腺肿瘤。前列腺增生，泌尿系结石以及肾移植等方面。,"78,255次",0篇,58位,2位,3位,,,
周毅,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.4,55,前列腺肿瘤的早期诊断及治疗,"188,513次",0篇,55位,0位,3位,,,
吴兴成,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.4,10,泌尿外科疾病的诊断、治疗和研究,"79,103次",0篇,10位,0位,2位,,,
王栋,北京,东城,北京协和医院,外科,泌尿外科,主治医师,讲师,3.4,129,肾上腺疾病的综合诊治，包皮疾病的诊治，肾脏良性肿瘤的保留肾单位治疗，,"40,475次",0篇,129位,8位,8位,,,
赵欣,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.4,27,"泌尿外科常见疾病诊疗，泌尿系感染，
肾上腺疾病诊疗，肾肿瘤诊疗，膀胱肿瘤诊治","15,564次",0篇,27位,0位,0位,,,
张震宇,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.4,,,,,,,,,,
樊华,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.4,32,泌尿系肿瘤疾病的诊治：肾上腺肿瘤、肾脏肿瘤、尿路上皮癌（膀胱癌、 肾盂癌、输尿管癌）、前列腺癌,"40,215次",0篇,32位,0位,1位,,,
东洁,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.4,21,泌尿系感染、泌尿系结石等常见疾病，肾上腺肿瘤，肾癌，前列腺癌，膀胱癌等泌尿系肿瘤的诊治,"8,343次",0篇,21位,0位,0位,,,
叶子兴,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.2,,泌尿系统肿瘤、结石、肾上腺外科疾病、前列腺增生等泌尿外科常见疾病,,,,,,,,
马琳,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.2,,泌尿系感染、肿瘤等统常见疾病及男性生殖系统常见疾病,,,,,,,,
连鹏鹄,北京,东城,北京协和医院,外科,泌尿外科,主治医师,,3.2,,膀胱癌、肾上腺外科、前列腺增生等疾病诊治,,,,,,,,
乔逸,北京,东城,北京协和医院,外科,泌尿外科,住院医师,,3.2,,,,,,,,,,
李单青,北京,东城,北京协和医院,外科,胸外科,主任医师,教授,3.6,197,普胸外科各种常规和非常规手术，如肺部、胸膜、纵隔、食管贲门各种良恶性疾病,"805,692次",1篇,197位,2位,20位,,,
梁乃新,北京,东城,北京协和医院,外科,胸外科,副主任医师,副教授,4.9,2157,"磨玻璃样早期肺癌的精准微创手术治疗
多原发性肺癌的微创手术及精准医学综合治疗
以精准医学为基础的肺癌术后综合治疗
中晚期肺癌的免疫新辅助治疗

胸腺肿瘤的微创手术治疗及综合治疗
合并复杂疑难副肿瘤综合征胸腺肿瘤综合治疗

胸部罕见疾病及罕见基因类型疾病的诊疗","746,466次",0篇,2157位,1227位,1227位,3,1329例,955例
陈野野,北京,东城,北京协和医院,外科,胸外科,主治医师,,4.1,8285,普胸外科常见良恶性疾病诊治，如肿瘤性疾病（肺癌、食管癌、胸腺癌等等），良性疾病（胸骨后甲状腺、自发性气胸、支气管扩张症、膈肌病变等等）。罕见疾病如肺及胸腺神经内分泌肿瘤等等,"6,009,791次",4篇,8285位,1210位,1217位,3,1899例,1085例
马冬捷,北京,东城,北京协和医院,外科,胸外科,副主任医师,讲师,4.0,1977,擅长胸外科常见疾病的诊断及微创手术治疗；肺部结节，肺GGO（磨玻璃影）GGN（磨玻璃结节），早期肺癌，肺癌（曾于北京卫视《养生堂》2016年6月30日连续三期节目中讲述肺癌相关知识），纵隔肿物，胸腺瘤，重症肌无力，食管平滑肌瘤，手汗症等胸部疾病的胸腔镜治疗，擅长单孔胸腔镜微创手术。腹腔镜微创治疗贲门失弛缓症、食管裂孔疝等。,"1,837,651次",7篇,1977位,788位,796位,,,
韩志军,北京,东城,北京协和医院,外科,胸外科,副主任医师,,3.9,1839,肺部良恶性疾病的手术治疗,,4篇,0位,406位,408位,,,
张晔,北京,东城,北京协和医院,外科,胸外科,主治医师,,3.7,780,肺部磨玻璃病变、肺结节、支气管扩张症、肺曲霉菌球，肺隔离症等各类肺部良恶性疾病；食管癌、食管平滑肌瘤、贲门失弛缓症、食管裂孔疝等各类食管良恶性疾病；胸腺瘤、胸腺囊肿、支气管囊肿、心包囊肿、神经源性肿瘤等纵隔占位的诊治。,"257,333次",9篇,780位,277位,279位,,,
何嘉,北京,东城,北京协和医院,外科,胸外科,副主任医师,,3.6,147,微创食管癌根治手术、食管癌免疫新辅助等综合治疗、胸腔镜肺癌根治术等各种微创肺手术、各种单孔胸腔镜手术,"53,481次",0篇,147位,51位,51位,2,51例,46例
邴钟兴,北京,东城,北京协和医院,外科,胸外科,住院医师,,3.6,526,胸外科常见病，肺癌，胸腺瘤胸腔镜微创治疗。肿瘤早筛，术后随访，病情监测，肺癌新辅助治疗，精准医学评估指导靶向药，免疫治疗用药策略,"119,103次",29篇,526位,346位,347位,,,
刘洪生,北京,东城,北京协和医院,外科,胸外科,主任医师,副教授,3.5,59,肺癌，食管癌 ，纵膈肿瘤及其它胸部疾病的微创治疗和常规治疗,"151,103次",0篇,59位,0位,5位,,,
林宇骁,北京,东城,北京协和医院,外科,胸外科,住院医师,,3.5,302,胸外科常见疾病诊治，胸腔镜微创手术治疗。良性疾病如肺大疱、气胸、支气管扩张症、手汗症等；肿瘤性疾病如肺部结节、肺部磨玻璃病变、肺癌、食管癌、胸腺瘤、神经源性肿瘤等。,"29,043次",0篇,302位,57位,57位,,,
张志庸,北京,东城,北京协和医院,外科,胸外科,主任医师,教授,3.5,,胸外伤，肺癌，食道癌，贲门癌和纵隔肿瘤的诊断及治疗，危重症抢救和疑难病症处理,,,,,,,,
李泽坚,北京,东城,北京协和医院,外科,胸外科,主任医师,教授,3.5,,外科治疗风湿性心瓣膜病、冠心病和先心病、肺癌、食管癌和贲门癌以外科手术为主的综合治疗、胸腺切除治疗重症肌无力,,,,,,,,
郭超,北京,东城,北京协和医院,外科,胸外科,主治医师,讲师,3.4,24,胸外科常见疾病,"37,706次",0篇,24位,8位,8位,,,
曹智理,北京,东城,北京协和医院,外科,胸外科,副主任医师,副教授,3.4,1126,胸部外科各种疾病如肺癌、食管癌、纵膈肿瘤的常规手术以及胸腔镜微创手术治疗,"330,127次",7篇,1126位,1位,5位,,,
崔玉尚,北京,东城,北京协和医院,外科,胸外科,副主任医师,副教授,3.4,629,胸部微创外科手术，以及胸部肿瘤以手术为主的综合治疗。,"1,064,143次",5篇,629位,1位,17位,,,
徐晓辉,北京,东城,北京协和医院,外科,胸外科,副主任医师,,3.2,20,肺癌、食管癌、纵膈肿瘤的常规手术以及胸腔镜微创手术,"109,707次",0篇,20位,0位,3位,,,
李力,北京,东城,北京协和医院,外科,胸外科,主治医师,,3.2,,,,,,,,,,
郭峰,北京,东城,北京协和医院,外科,胸外科,主治医师,,3.2,125,肺部、食管、纵膈、膈肌疾病的诊断、综合治疗及微创手术治疗。,"92,837次",0篇,125位,18位,20位,,,
秦应之,北京,东城,北京协和医院,外科,胸外科,主治医师,,3.2,2,胸外科各类常见疾病的诊治。,"32,396次",0篇,2位,0位,0位,,,
曹磊,北京,东城,北京协和医院,外科,胸外科,主治医师,讲师,3.2,158,"肺癌,食管癌,贲门癌及纵隔肿瘤的诊断和外科治疗，尤其是胸部肿瘤的个体化诊断与治疗","147,358次",7篇,158位,40位,41位,,,
周小昀,北京,东城,北京协和医院,外科,胸外科,主治医师,,3.2,5,具有较强的阅片、胸腔及肺部良恶性疾病的基本处理能力，可完成气胸、肺活检、简单纵隔病变的胸腔镜治疗,"29,748次",0篇,5位,0位,3位,,,
