姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
毕达义·杜来提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,教授,3.3,,呼吸系统疾病、疑难疾病诊治,,,,,,,,
黄学焕,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,教授,3.3,,肺癌、肺结核及胸膜病变诊治,,,,,,,,
王羡懿,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,教授,3.3,,肺科急诊多发病诊治,,,,,,,,
王元纯,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,教授,3.3,,呼吸系统各种疾病、肺结核,,,,,,,,
加孜娜.托哈提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,副教授,3.2,,支气管哮喘、慢性阻塞性肺疾病、肺源性心脏病、心律失常、发热待查等呼吸疾病疑难杂症,"43,397次",0篇,0位,0位,0位,,,
刘晖,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,副主任医师,副教授,3.2,1,睡眠障碍性疾病及呼吸科疑难杂症,"30,048次",0篇,1位,0位,0位,,,
何元兵,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,副主任医师,副教授,3.2,,呼吸系统各类疾病,,,,,,,,
吐汉.艾买提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,副主任医师,副教授,3.2,,呼吸系统各类疾病,,,,,,,,
王在义,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,,3.1,,急慢性呼吸衰竭和多器官功能不全等疑难、急、危、重症病例的诊断和治疗,,,,,,,,
高丽,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,,3.1,,呼吸系统各种疾病及哮喘的诊治,,,,,,,,
克丽别娜·吐尔逊,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主任医师,,3.1,,呼吸系统各类疾病的诊治,,,,,,,,
刘雪梅,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主治医师,,3.0,4,呼吸系统常见病的诊治,"2,736次",0篇,4位,0位,0位,,,
西艾木西卡买尔·艾合买提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,副主任医师,,3.0,,呼吸系统疑难杂症、慢性阻塞性肺疾病、肺结核、肺部肿瘤的诊治,,,,,,,,
戴月梅,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,副主任医师,,3.0,,呼吸系统各种疾病，擅长睡眠呼吸障碍性疾病，肺栓塞的诊治,,,,,,,,
米合热古力,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,副主任医师,,3.0,,呼吸系统各类疾病，重症监护、copo呼吸支持治疗、肺栓塞的诊治等,,,,,,,,
左蕾,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,副主任医师,,3.0,,,"2,351次",0篇,0位,0位,0位,,,
孙峰,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主治医师,,3.0,,哮喘，慢性支气管炎，肺栓塞,"12,678次",0篇,0位,0位,0位,,,
新图叶,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主治医师,,3.0,,,,,,,,,,
王可,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,主治医师,,3.0,29,,"6,280次",0篇,29位,0位,0位,,,
孙虎,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,呼吸科,住院医师,,2.9,,,"1,863次",0篇,0位,0位,0位,,,
朱筠,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,教授,3.2,3,糖尿病、甲状腺疾病、垂体、肾上腺等内分泌疾病,,0篇,0位,0位,0位,,,
樊勇,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,副教授,4.2,2887,1.擅长各种类型成人和儿童糖尿病的诊治，根据每个患者对症降糖，做到方案个体化，精细调糖。2.肥胖治疗。3.各种甲状腺疾病，包括甲亢，甲减，甲状腺结节等。4.垂体，肾上腺，妇科内分泌等疾病。,"575,772次",4篇,2887位,2130位,2134位,3,2143例,1622例
蒋升,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,副教授,3.8,5772,糖尿病以及糖尿病并发症、肥胖及代谢综合征、垂体相关疾病、甲状腺及性腺相关疾病和骨代谢疾病的诊断和治疗。,"3,260,666次",75篇,5772位,2938位,3043位,3,2997例,2147例
杜国利,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,副主任医师,副教授,3.6,271,糖尿病、肥胖等代谢性疾病诊治；甲状腺癌诊断及术后随访，甲亢、甲减诊治；内分泌疑难杂症包括身材矮小、发育异常、垂体瘤、性腺及肾上腺疾病等。,"34,273次",0篇,271位,261位,263位,,,
艾比拜·玉素甫,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,副教授,3.4,8,1.擅长各种类型糖尿病及其并发症的诊治，根据每个患者对症降糖，做到方案个体化，精细调糖。2.肥胖治疗。3.各种甲状腺疾病，包括甲亢，甲减，甲状腺结节等。4.垂体，肾上腺，妇科内分泌等疾病。,"12,377次",0篇,8位,5位,5位,,,
伊力多斯·阿里什,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,副主任医师,,3.3,218,各类甲状腺疾病，糖尿病，肥胖症等。,"26,452次",3篇,218位,183位,183位,,,
伊力都斯.艾海,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,教授,3.1,,内分泌各类疾病,,,,,,,,
许道盛,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,教授,3.1,,内分泌疾病，糖尿病疾病,,,,,,,,
阿不力克木.吐尔地,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,副教授,3.0,,内分泌代谢性疾病，擅长妊娠期合并内分泌疾病的诊治,,,,,,,,
伊力哈木·依马木,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,副教授,3.0,,内分泌各类疾病,,,,,,,,
何晓东,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主治医师,讲师,3.0,75,内分泌各腺体疾病及糖尿病等代谢性疾病,"258,046次",0篇,75位,1位,2位,,,
吾甫尔.米吉提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,副主任医师,副教授,3.0,,糖尿病诊治,,,,,,,,
鲜木斯亚·肉孜,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,,2.9,,糖尿病诊治、甲状腺代谢性疾病,,,,,,,,
王宁,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,,2.9,,内分泌代谢性疾病诊治,,,,,,,,
伊力多斯·艾合他木,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,主任医师,,2.9,,内分泌代谢性疾病诊治，研究方向糖尿病及甲状腺疾病,,,,,,,,
张明琛,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,内分泌科,副主任医师,,2.8,,内分泌代谢性疾病，特殊类型糖尿病的诊治,,,,,,,,
姚萍,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,教授,3.2,34,"炎症性肠病、慢性胃肠病、胆胰等疑难疾病诊治。
在胃肠镜下早期肿瘤筛查、超声内镜诊断、ERCP、食管胃静脉曲张套扎/硬化以及胃肠镜下息肉切除等内镜微创诊治方面经验丰富。","92,483次",16篇,34位,0位,1位,,,
张志强,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,副教授,3.3,123,消化系统疾病的内科诊治及ERCP，ESD等内镜下治疗,"23,694次",0篇,123位,0位,0位,,,
李雅丽,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,副教授,3.3,86,消化系统各类疾病的诊治,"50,214次",0篇,86位,8位,8位,,,
关丽,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,副教授,3.2,111,消化内科疾病、胃肠疾病、肝脏疾病、内镜下治疗,"28,354次",11篇,111位,68位,68位,,,
程永波,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,副主任医师,,3.1,21,消化系统常见疾病等,"6,709次",0篇,21位,21位,21位,,,
席利力,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,副主任医师,,3.1,50,胆胰疾病，内镜下治疗ERCP等,"11,555次",11篇,50位,50位,50位,,,
戴永廉,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,教授,3.0,,消化系统各类疾病诊治,,,,,,,,
桂郁馥,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,教授,3.0,,消化系统疾病、消化道各种内镜的诊治,,,,,,,,
刘春明,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,教授,3.0,,消化系统各类疾病诊治及消化内镜技术,,,,,,,,
王成红,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,教授,3.0,,消化、肝病、肿瘤内科,,,,,,,,
王志凤,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,教授,3.0,,消化系统各种疾病，消化内镜技术,,,,,,,,
郑森元,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主治医师,,2.9,70,胃肠疾病、肝胆疾病,"30,007次",9篇,70位,54位,54位,,,
毛树山,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,副主任医师,副教授,2.9,,消化系统疾病的诊治及消化内镜治疗,,,,,,,,
米娜娃儿·阿布都沙,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,,2.8,,消化系统疾病，溃疡、肝胆疾病,,,,,,,,
古丽巴哈尔·司马义,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主任医师,,2.8,,消化内科常见病，多发病及疑难重症的诊治,,,,,,,,
夏宇,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,消化科,主治医师,,2.8,,,,,,,,,,
韩登峰,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主任医师,副教授,3.2,11,脑血管病，癫痫，神经肌肉接头疾病,,0篇,0位,0位,0位,,,
阿木提.托乎提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主任医师,副教授,3.1,,脑血管神经内科疾病、脊髓炎疾病、癫痫诊治,,,,,,,,
阚美云,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主任医师,教授,3.0,,神经内科疾病的诊治,,,,,,,,
米娜瓦尔.艾克木,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主任医师,教授,3.0,,神经系统疾病诊治,,,,,,,,
杨新玲,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主任医师,副教授,3.0,,神经系统各类疾病，帕金森、痴呆、肌张力障碍治疗,,,,,,,,
丁兴国,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,副主任医师,副教授,2.9,,神经内科各类疾病，眩晕症及脑血管病、癫痫病诊治,,,,,,,,
吐尔逊.沙比提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,副主任医师,副教授,2.9,,头痛周围神经病变,,,,,,,,
玛依拉,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主治医师,,2.9,6,脑血管疾病、各类头痛、头晕以及帕金森、癫痫、周围神经病,"15,957次",0篇,6位,0位,0位,,,
祖菲娅.吐尔迪,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主任医师,,2.9,,脑血管病，周围神经病，骨髓病变，椎体外系病变，癫痫、运动神经元疾病等,,,,,,,,
马建华,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,主任医师,,2.9,,神经系统疾病的内科诊治，脑血管疾病、神经遗传疾病、变性疾病帕金森、痴呆等诊治,,,,,,,,
卜国森,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,住院医师,,2.8,46,脑血管病介入，癫痫，眩晕，帕金森，重症肌无力等疾病的诊治,"42,074次",0篇,46位,0位,0位,,,
殷立新,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,副主任医师,,2.8,,老年病、脑血管病、各种痴呆病神经系统变性病、肌肉疾病、周围神经病,,,,,,,,
罗东辉,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,副主任医师,,2.8,,神经系统疾病诊治,,,,,,,,
热衣汗尼沙·祖农,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,神经内科,副主任医师,,2.8,,神经病学常见病，脑血管病老年性痴呆血管性痴呆等认知功能障碍疾病的治疗,,,,,,,,
张跃新,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,主任医师,教授,3.2,2,各种内科感染性疾病和传染病的诊疗以及慢性肝病、肝硬化、脂肪肝等诊治和抗病毒治疗,,0篇,2位,0位,0位,,,
鲁晓擘,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,主任医师,副教授,3.3,80,慢性乙肝，慢性丙肝，病毒性肝炎及相关肝病，肝硬化，肝衰竭，胸腹水待查，酶高待查。,"110,859次",0篇,80位,0位,5位,,,
孙晓风,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,主任医师,副教授,3.3,287,感染性疾病、肝病，小儿肝病,"127,261次",35篇,287位,80位,82位,,,
刘浩,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,主任医师,讲师,3.2,1780,各种急、慢性肝病、肝硬化、肝癌、肝衰竭、自身免疫性肝病、黄疸性疾病的诊治,"411,471次",51篇,1780位,31位,31位,,,
樊颖,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,主任医师,教授,3.1,,各类感染疾病，肝病诊治,,,,,,,,
吕荣福,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,主任医师,教授,3.1,,各类肝病诊治，先天性黄疸，妊娠性黄疸，肝病诊治,,,,,,,,
希尔娜依,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,副主任医师,副教授,3.0,,各种感染疾病，肝病的诊治,,,,,,,,
孙丽华,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,副主任医师,,2.9,,病毒性肝炎、肝衰竭、重型肝炎诊治,,,,,,,,
沙尼亚.尼亚孜,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,副主任医师,,2.9,,肝硬化、各种感染性疾病,"15,150次",0篇,0位,0位,0位,,,
禹康,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,副主任医师,,2.9,,急慢性病毒性肝炎的诊疗,,,,,,,,
唐莉,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,感染性疾病科,副主任医师,,2.9,,,,,,,,,,
刘健,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,主任医师,教授,3.2,,肾病系统各类疾病及血液净化,,,,,,,,
韩毓先,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,主任医师,教授,3.0,,各种肾脏疾病诊治、消化呼吸系统疾病,,,,,,,,
马昆,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,主任医师,讲师,2.9,,急、慢性肾小球肾炎、肾病综合征、肾功能衰竭、糖尿病肾病、肾性高血压等疾病的诊治,"4,832次",0篇,0位,0位,0位,,,
桑晓红,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,主任医师,,2.8,,系统性红斑狼疮肾,,,,,,,,
地里木拉提·阿不都拉,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,主任医师,,2.8,,慢性肾脏病的诊治,,,,,,,,
热依汉·谢力甫,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,主任医师,,2.8,,肾脏疾病、肾移植的诊治,,,,,,,,
李素华,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,副主任医师,,2.8,,肾脏疾病的诊治,,,,,,,,
米娜瓦尔·玉诺斯,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,副主任医师,,2.8,,原发性、继发性肾小球疾病的诊治,,,,,,,,
热娜古丽努尔,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,副主任医师,,2.8,,肾脏疾病及腹膜透析,,,,,,,,
王梅红,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,肾病科,副主任医师,,2.8,,慢性肾脏病的诊治,,,,,,,,
江明,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,血液科,主任医师,,2.9,,血液系统疾病.淋巴瘤 白血病等恶性血液病,,,,,,,,
付美兰,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,血液科,主任医师,教授,3.0,,血液病、血液肿瘤诊治、红细胞相关疾病,,,,,,,,
哈里达.亚森,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,血液科,主任医师,教授,3.0,,血液病、血液肿瘤诊治，出血性疾病诊治,,,,,,,,
郭新红,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,血液科,主任医师,,2.8,,血液系统疾病诊治，血液肿瘤化疗，出凝血相关疾病的诊治,,,,,,,,
曲建华,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,血液科,主任医师,,2.8,,血液系统各种常见病及疑难疾病的诊治,,,,,,,,
郝建萍,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,血液科,主任医师,,2.8,,贫血相关疾病的鉴别诊断，血液系统常见病和疑难疾病的诊断和治疗,,,,,,,,
古力巴旦木·艾刚孜,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,血液科,主治医师,,2.8,,,,,,,,,,
王玉玲,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,综合内科,副主任医师,,2.8,,,,,,,,,,
曲朝英,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,综合内科,副主任医师,,2.8,,综合内科各类疑难杂症的诊治,,,,,,,,
邢智,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,综合内科,主治医师,助教,2.8,1,高血压，冠心病，支架和支架术后等心血管内科相关疾病的诊治,"2,624次",0篇,1位,0位,0位,,,
帕丽达·阿布来提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,综合内科,副主任医师,,2.8,1,,"1,943次",0篇,1位,0位,0位,,,
高艳,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,综合内科,住院医师,,2.7,3,恶性肿瘤的综合治疗，恶性肿瘤精准治疗,18次,0篇,3位,0位,0位,,,
帕尔哈提·拜合提,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,急救中心,主任医师,教授,3.1,,普外科各类疾病，以胰、脾为主,,,,,,,,
马宏飞,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,急救中心,住院医师,,2.9,,急腹症，创伤与多发伤,"11,088次",0篇,0位,0位,0位,,,
杨建中,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,急救中心,副主任医师,讲师,2.8,,中毒 急性呼吸系统功能衰竭的治疗,"13,381次",0篇,0位,0位,0位,,,
罗莉,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,风湿免疫科,主任医师,副教授,3.0,5,风湿免疫性疾病及骨质疏松症的诊断和治疗,"38,600次",0篇,5位,2位,4位,,,
吉鹏,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,风湿免疫科,主治医师,,2.8,39,风湿免疫病及骨质疏松、痛风的诊治,"8,864次",0篇,39位,0位,0位,,,
王惠妩,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,变态反应科,主任医师,教授,3.0,,哮喘病诊治、过敏性疾病,,,,,,,,
时庆平,新疆,乌鲁木齐,新疆医科大学第一附属医院,内科,老年病科,住院医师,,2.8,,老年心血管病，老年呼吸病,"7,954次",0篇,0位,0位,0位,,,
许新才,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,副教授,3.2,8,胃肠道良恶性肿瘤的诊治及微创手术治疗,"3,828次",0篇,8位,0位,0位,,,
程坤,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,副教授,3.2,9,肝胆胰外科疾病，胰腺疾病等,"11,176次",0篇,9位,0位,0位,,,
李涛,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主任医师,副教授,3.0,,普外科各类疾病、胃肠肿瘤为主,,,,,,,,
张文斌,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主任医师,副教授,3.0,,普外科各类疾病，擅长腹腔镜直肠癌、结肠癌根治术，胃肠间质瘤切除术，肠粘连松解术，胆囊切除术，各类疝修补术等,"16,633次",0篇,0位,0位,0位,,,
陈兵,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,3.0,160,胃肠疾病，胃肠肿瘤微创手术治疗，腹腔感染及肠瘘治疗。超低位保肛手术。,"111,286次",3篇,160位,40位,40位,,,
田野,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,讲师,3.0,88,擅长动脉硬化闭塞症及血栓闭塞性脉管炎引起的肢体缺血，糖尿病足缺血和溃疡的治疗，采用介入，干细胞移植，搭桥等多种手段保障肢体存活率，开展射频消融术治疗肢体缺血，尤其雷诺病的治疗，开展各种急慢性肢体血栓和后遗症的介入微创治疗，尿毒症患者动静脉瘘的维护等工作。擅长各种类型甲状脉疾病的治疗，尤其是尿毒症继发甲状旁腺功能亢进的治疗。,"165,964次",16篇,88位,37位,37位,,,
高华,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主治医师,,3.0,28,胃肠肿瘤，肠梗阻，疝气等疾病的诊治,"7,522次",0篇,28位,0位,0位,,,
赵晋明,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,副教授,2.9,,普外科各类疾病，以肝、胆为主,,,,,,,,
王护国,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,副教授,2.9,,普外科各类疾病，以血管、甲状腺为主,,,,,,,,
谭宜,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,住院医师,,2.9,,胃肠道肿瘤的诊治,"6,232次",1篇,0位,0位,0位,,,
亚力坤.赛来,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主任医师,,2.9,,普通外科急腹症，急性胰腺炎，急性胆囊炎,"12,484次",0篇,0位,0位,0位,,,
何铁汉,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主任医师,,2.9,,普外科各类疾病、胃肠肿瘤为主,,,,,,,,
徐新建,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主任医师,,2.9,,重症急性胰腺炎、慢性胰腺炎和胰腺癌以及胰腺内分泌肿瘤的诊治,,,,,,,,
林海,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科各类疾病，以胰腺炎和胰腺、脾脏肿瘤为主,,,,,,,,
陈启龙,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科各类疾病，以胰，脾为主,,,,,,,,
艾则孜·阿不都热依,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科各类疾病，以血管、甲状腺疾病为主，擅长腹主动脉瘤、主动脉夹层、周围动脉硬化闭塞症、糖尿病足病、动脉栓塞、周围动脉瘤、动静脉瘘、血管瘤、深静脉血栓形成、各类静脉疾病及甲状腺疾病的诊治,,,,,,,,
曹峻,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外常见病和多发病的诊断治疗，尤擅长肝胆脾等疾病的诊治,,,,,,,,
哈肖别克·哈斯木,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科常见病、肝胆、血管疾病的诊治,,,,,,,,
韩玮,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,擅长普外相关疾病的诊断治疗，尤其对胰腺相关疾病和肝胆系统相关疾病的诊断治疗,,,,,,,,
何铁英,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科常见病及胰腺肿瘤的根治性切除，腹膜后肿瘤的治疗,,,,,,,,
李海涛,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科各类疾病，肝、胆疾病、包虫疾病为主,,,,,,,,
吐尔干艾力·阿吉,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科各类疾病，肝、胆疾病、包虫疾病为主,,,,,,,,
吐尔逊江·托乎提,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科常见病、胰腺疾病的诊治,,,,,,,,
文西年,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科各类疾病，肝、胆疾病、包虫疾病为主 普外科各类疾病，以胃肠肿瘤为主,,,,,,,,
肖开提·阿,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,副主任医师,,2.8,,普外科各类疾病、胃肠肿瘤为主,,,,,,,,
郭飞,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主治医师,讲师,2.8,13,小肠出血、胃穿孔、胆囊炎,"28,434次",0篇,13位,3位,3位,,,
徐宝国,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主治医师,,2.8,,,,,,,,,,
买买提居马·对先,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,普通外科,主治医师,,2.8,,,,,,,,,,
更·党木仁加甫,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,神经外科中心,主任医师,教授,3.3,,精通掌握前中、后颅窝底的解剖知识，在桥脑小脑角肿瘤如巨大听神经瘤、脑膜瘤、表皮样囊肿、天幕脑膜瘤及小脑半球肿瘤、脑干及四脑室肿瘤等方面有着独到的手术经验,,,,,,,,
周庆九,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,神经外科中心,主任医师,副教授,3.3,,胶质瘤、脑膜瘤等,"11,421次",0篇,0位,0位,0位,,,
刘波,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,神经外科中心,主任医师,副教授,3.2,33,"1.各类颅内肿瘤、脑胶质瘤，大脑半球、前颅底、中颅底肿瘤，蝶骨嵴脑膜瘤、岩斜区肿瘤、嗅沟脑膜瘤、眼眶肿瘤、海绵窦肿瘤、颅内外沟通瘤、各类静脉窦旁脑膜瘤、镰旁脑膜瘤、脑室肿瘤、脑转移瘤、脑干肿瘤，
2.癫痫、三叉神经痛、面肌痉挛、脑积水、脑脓肿
3.高血压脑出血、颅脑外伤、颅内血肿、脑干损伤、脊柱脊髓病变，脑动脉瘤、动静脉畸形
4.神经重症","16,307次",0篇,33位,0位,0位,,,
王增亮,新疆,乌鲁木齐,新疆医科大学第一附属医院,外科,神经外科中心,副主任医师,副教授,3.2,,脑出血，颅脑创伤,"26,344次",0篇,0位,0位,0位,,,
